www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Das Care-Chain-Konzept auf dem Prüfstand: eine	73.69999694824219	203.67633056640625	18.0	420.71400451660156	1
Fallstudie der transnationalen Care-Arrangements	73.69999694824219	225.2763671875	18.0	428.7420196533203	2
polnischer und ukrainischer Migrantinnen	73.69999694824219	246.8763427734375	18.0	358.65000915527344	3
Lutz, Helma; Palenga-Möllenbeck, Ewa	73.69999694824219	268.3463134765625	13.0	226.74595642089844	4
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	5
Zeitschriftenartikel / journal article	73.69999694824219	312.626953125	10.0	148.82998657226562	6
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	338.5699768066406	10.0	345.13999938964844	7
Verlag Barbara Budrich	73.69999694824219	353.6339111328125	10.0	103.33000183105469	8
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	396.7811584472656	9.0	184.78795623779297	9
Lutz, H., & Palenga-Möllenbeck, E. (2011). Das Care-Chain-Konzept auf dem Prüfstand: eine Fallstudie der	59.527000427246094	407.78814697265625	9.0	427.8959732055664	10
transnationalen Care-Arrangements polnischer und ukrainischer Migrantinnen. Gender : Zeitschrift für Geschlecht,	59.527000427246094	418.4106140136719	9.177520751953125	453.9419937133789	11
Kultur und Gesellschaft, 3(1), 9-27. http://nbn-resolving.de/urn:nbn:de:0168-ssoar-394542	59.527000427246094	429.21063232421875	9.177520751953125	356.9759292602539	12
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	13
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	13
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	13
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	13
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	13
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	13
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	13
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	13
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	13
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	13
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	13
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	13
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	13
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	13
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	13
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	13
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	14
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	14
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	14
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	14
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	14
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	14
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	14
protection. You are not allowed to alter this document in any	304.7229919433594	634.8535766601562	8.0	228.18997192382812	14
way, to copy it for public or commercial purposes, to exhibit the	304.7229919433594	644.4535522460938	8.0	228.18997192382812	14
document in public, to perform, distribute or otherwise use the	304.7229919433594	654.0535888671875	8.0	228.18301391601562	14
document in public.	304.7229919433594	663.653564453125	8.0	68.88800048828125	14
By using this particular document, you accept the above-stated	304.7229919433594	673.2535400390625	8.0	228.18399047851562	14
conditions of use.	304.7229919433594	682.8535766601562	8.0	62.21600341796875	14
Schwerpunkt	156.1020050048828	57.801513671875	16.0	99.5679931640625	15
Helma Lutz, Ewa Palenga-Möllenbeck	151.6540069580078	89.2978515625	10.0	175.59996032714844	16
Das Care-Chain-Konzept auf dem Prüfstand	151.6540069580078	118.20025634765625	14.0	283.9479522705078	17
Eine Fallstudie der transnationalen Care-Arrangements	151.6540069580078	135.74908447265625	12.0	307.4279327392578	18
polnischer und ukrainischer Migrantinnen	151.6540069580078	151.74908447265625	12.0	234.6959991455078	19
Zusammenfassung	157.322998046875	191.5184326171875	9.0	71.51399230957031	20
In einem 2000 erschienenen Artikel präg-	157.322998046875	211.51434326171875	7.999969482421875	153.07199096679688	21
te Arlie Hochschild den Begriff der „care	157.322998046875	221.11431884765625	8.0	153.07028198242188	21
chains“, um zu beschreiben, dass Migrantin-	157.322998046875	230.71432495117188	8.0	153.07205200195312	21
nen, die im Ausland die Care-Arbeit für Kin-	157.322998046875	240.3143310546875	8.0	153.0718994140625	21
der und alte Menschen übernehmen, daheim	157.322998046875	249.91433715820312	8.0	153.07598876953125	21
eine Versorgungslücke in ihrer eigenen Fami-	157.322998046875	259.51434326171875	8.0	153.07171630859375	21
lie hinterlassen. Diese Lücke, so Hochschild,	157.322998046875	269.1143493652344	8.0	153.07196044921875	21
werde entweder durch Mitglieder des Fami-	157.322998046875	278.71435546875	8.0	153.0721435546875	21
liennetzwerks gefüllt oder durch Migrantin-	157.322998046875	288.3143615722656	8.0	153.07376098632812	21
nen aus einem wirtschaftlich ärmeren Land.	157.322998046875	297.91436767578125	8.0	148.75299072265625	21
In diesem Artikel werden Daten aus einem	157.322998046875	307.5143737792969	8.0	153.07046508789062	21
Forschungsprojekt vorgestellt, das unter-	157.322998046875	317.1143798828125	8.0	153.07025146484375	21
sucht, wie in Deutschland arbeitende polni-	157.322998046875	326.7143859863281	8.0	153.07199096679688	21
sche Migrantinnen und in Polen arbeitende	157.322998046875	336.31439208984375	8.0	153.07196044921875	21
ukrainische Migrantinnen diese Versorgungs-	157.322998046875	345.9143981933594	8.0	153.07278442382812	21
lücke bewältigen.	157.322998046875	355.514404296875	8.0	60.00799560546875	21
Wie wird die Betreuung und Versorgung	157.322998046875	365.1144104003906	8.0	153.07180786132812	21
von Kindern und alten Eltern im Herkunfts-	157.322998046875	374.71441650390625	8.0	153.07192993164062	21
land organisiert? Was bedeutet transnationa-	157.322998046875	384.3144226074219	8.0	153.07345581054688	21
le Mutterschaft für die Familien der Migran-	157.322998046875	393.9144287109375	8.0	153.072021484375	21
tinnen in praktischer und emotionaler Hin-	157.322998046875	403.5144348144531	8.0	153.072021484375	21
sicht? Wie geht die Öffentlichkeit in den be-	157.322998046875	413.11444091796875	8.0	153.07180786132812	21
troffenen Ländern mit dem Thema Care-Ar-	157.322998046875	422.7144470214844	8.0	153.07183837890625	21
beit und Migration um?	157.322998046875	432.314453125	8.0	81.35198974609375	21
Schlüsselwörter:	157.322998046875	451.6700134277344	8.0	55.11199951171875	22
Transnationale Migration, Care-Arbeit, Haus-	157.322998046875	461.1144714355469	8.0	153.07211303710938	22
haltsarbeit, Gender, Polen, Ukraine	157.322998046875	470.7144775390625	8.0	118.39276123046875	22
Summary	341.57501220703125	191.51861572265625	9.0	35.990997314453125	23
The ‘care chain’ concept under scrutiny	341.57501220703125	211.5145263671875	7.999969482421875	133.64794921875	24
Female Ukrainian/Polish care migrants and	341.57501220703125	221.114501953125	8.0	153.07046508789062	24
their families left behind	341.57501220703125	230.71450805664062	8.0	82.66400146484375	24
In an article published in 2000, Arlie Hoch-	341.57501220703125	249.91452026367188	8.0	153.0679931640625	25
schild coined the term ‘care chains’, indica-	341.57501220703125	259.5145263671875	8.0	153.0721435546875	25
