www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Erste Befunde der Bedarfsanalyse für eine	73.69999694824219	203.67633056640625	18.0	362.82594299316406	1
partizipative Technikentwicklung im Bereich	73.69999694824219	225.2763671875	18.0	377.3879852294922	1
stationärer Pflegeeinrichtungen	73.69999694824219	246.8763427734375	18.0	270.79197692871094	1
Derpmann, Stefan; Compagna, Diego	73.69999694824219	268.3463134765625	13.0	217.3729705810547	2
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	3
Arbeitspapier / working paper	73.69999694824219	312.626953125	10.0	129.989990234375	4
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	338.5699768066406	10.0	345.13999938964844	5
SSG Sozialwissenschaften, USB Köln	73.69999694824219	353.6339111328125	10.0	168.26998901367188	6
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	396.7811584472656	9.0	184.78795623779297	7
Derpmann, Stefan ; Compagna, Diego ; Universität Duisburg-Essen Campus Duisburg, Fak. für	59.527000427246094	407.78814697265625	9.0	379.41297149658203	8
Gesellschaftswissenschaften, Institut für Soziologie (Ed.): Erste Befunde der Bedarfsanalyse für eine partizipative	59.527000427246094	418.4106140136719	9.177520751953125	450.8819351196289	8
Technikentwicklung im Bereich stationärer Pflegeeinrichtungen. Duisburg, 2009 (Working Papers kultur- und	59.527000427246094	429.21063232421875	9.177520751953125	429.9750442504883	8
techniksoziologische Studien 05/2009).. http://nbn-resolving.de/urn:nbn:de:0168-ssoar-216904	59.527000427246094	440.1881408691406	9.0	376.02893829345703	9
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	10
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	10
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	10
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	10
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	10
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	10
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	10
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	10
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	10
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	10
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	10
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	10
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	10
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	10
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	10
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	10
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	11
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	11
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	11
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	11
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	11
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	11
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	11
protection. You are not allowed to alter this document in any	304.7229919433594	634.8535766601562	8.0	228.18997192382812	11
way, to copy it for public or commercial purposes, to exhibit the	304.7229919433594	644.4535522460938	8.0	228.18997192382812	11
document in public, to perform, distribute or otherwise use the	304.7229919433594	654.0535888671875	8.0	228.18301391601562	11
document in public.	304.7229919433594	663.653564453125	8.0	68.88800048828125	11
By using this particular document, you accept the above-stated	304.7229919433594	673.2535400390625	8.0	228.18399047851562	11
conditions of use.	304.7229919433594	682.8535766601562	8.0	62.21600341796875	11
KKKUUULLLTTTUUURRR--- UUUNNNDDD	104.29139709472656	604.278076171875	38.05201721191406	190.8597869873047	12
TTTEEECCCHHHNNNIIIKKKSSSOOOZZZIIIOOOLLLOOOGGGIIISSSCCCHHHEEE SSSTTTUUUDDDIIIEEENNN	58.271400451660156	642.6015625	31.014434814453125	477.7876205444336	12
no 05/2009	247.6199951171875	756.7984008789062	19.980003356933594	100.05984497070312	13
no 05/2009	267.722412109375	57.6497802734375	12.0	60.083984375	14
- 2 -	516.9299926757812	57.6497802734375	12.0	21.39117431640625	15
Working Papers	56.70000076293945	115.8150634765625	12.0	91.32479476928711	16
kultur- und techniksoziologische Studien	56.70000076293945	129.61505126953125	12.0	234.70078659057617	16
http://www.uni-due.de/soziologie/compagna_wpkts	56.70000076293945	156.8297119140625	12.0	269.4119682312012	17
no 05/2009	56.70000076293945	170.62969970703125	12.0	60.03599166870117	17
Herausgeber:	56.70000076293945	225.82965087890625	12.0	72.72239303588867	18
Diego Compagna, Karen Shire	56.70000076293945	239.629638671875	12.0	163.34521102905273	18
Layout:	56.70000076293945	253.42962646484375	12.0	39.3744010925293	18
Vera Keysers	56.70000076293945	267.2296142578125	12.0	72.08640670776367	18
Kontaktadresse:	56.70000076293945	308.62957763671875	12.0	86.71200180053711	19
Universität Duisburg-Essen	56.70000076293945	322.4295654296875	12.0	145.31521224975586	19
Diego Compagna (LE 643)	56.70000076293945	336.22955322265625	12.0	142.67039108276367	19
Lotharstr. 65	56.70000076293945	350.029541015625	12.0	67.39439010620117	19
47057 Duisburg	56.70000076293945	363.82952880859375	12.0	84.67679977416992	19
Tel. 0203 / 379 37 03	56.70000076293945	377.6295166015625	12.0	113.43598556518555	19
diego.compagna@uni-duisburg-essen.de	56.70000076293945	391.42950439453125	12.0	219.57001876831055	19
Ein Verzeichnis aller Beiträge befindet sich hier:	56.70000076293945	432.8294677734375	12.0	254.1792106628418	20
http://www.uni-due.de/soziologie/compagna_wpkts	56.69999694824219	446.62945556640625	12.0	269.41197204589844	20
ISSN 1866-3877	56.69999694824219	474.16943359375	12.0	88.68479919433594	21
(Working Papers kultur- und techniksoziologische Studien)	56.69999694824219	487.96942138671875	12.0	310.71238708496094	21
Working Papers kultur- und techniksoziologische Studien - Copyright	56.70000076293945	543.040771484375	10.97998046875	282.16730880737305	22
This online working paper may be cited or briefly quoted in line with the usual academic conventions. You may also	56.7030029296875	555.3372802734375	9.0	481.74664306640625	22
download them for your own personal use. This paper must not be published elsewhere (e.g. to mailing lists, bulletin	56.7030029296875	565.7142944335938	9.0	481.99871826171875	22
boards etc.) without the author‘s explicit permission.	56.70301818847656	576.0372924804688	9.0	206.5572052001953	22
Please note that if you copy this paper you must:	56.70301055908203	586.414306640625	9.0	194.19205474853516	22
• include this copyright note	56.70301055908203	596.7373046875	9.0	109.6469955444336	22
• not use the paper for commercial purposes or gain in any way	56.70301055908203	607.1142578125	9.0	251.73992156982422	22
You should observe the conventions of academic citation in a version of the following form:	56.70301055908203	617.437255859375	9.0	361.13219451904297	22
Author (Year): Title. In: Working Papers kultur- und techniksoziologische Studien (no xx/Year). Ed.: Diego Compagna /	56.70301818847656	627.8142700195312	9.0	481.86717224121094	22
Karen Shire, University Duisburg-Essen, Germany, at: http://www.uni-due.de/soziologie/compagna_wpkts	56.7030029296875	638.1372680664062	9.0	420.1092529296875	22
Working Papers kultur- und techniksoziologische Studien - Copyright	56.70298767089844	659.2008056640625	10.979995727539062	282.16432189941406	23
Das vorliegende Working Paper kann entsprechend der üblichen akademischen Regeln zitiert werden. Es kann für den	56.7030029296875	671.497314453125	9.0	481.751953125	23
persönlichen Gebrauch auch lokal gespeichert werden. Es darf nicht anderweitig publiziert oder verteilt werden (z.B. in	56.7030029296875	681.8203125	9.0	481.998779296875	23
Mailinglisten) ohne die ausdrückliche Erlaubnis des/der Autors/in.	56.7030029296875	692.197265625	9.0	260.1269836425781	23
Sollte dieses Paper ausgedruckt oder kopiert werden:	56.7030029296875	702.520263671875	9.0	213.63931274414062	23
• Müssen diese Copyright Informationen enthalten sein	56.7030029296875	712.8972778320312	8.999992370605469	218.1995849609375	23
• Darf es nicht für kommerzielle Zwecke verwendet werden	56.7030029296875	723.2202758789062	9.0	234.19711303710938	23
Es sollten die allgemein üblichen Zitationsregeln befolgt werden, bspw. in dieser oder einer ähnlichen Form:	56.7030029296875	733.5972900390625	9.0	428.7591857910156	23
Autor/in (Jahr): Titel. Working Papers kultur- und techniksoziologische Studien (no xx/Jahr). Hrsg.: Diego Compagna /	56.7030029296875	743.9202880859375	9.0	481.8050537109375	23
Karen Shire, Universität Duisburg-Essen, Deutschland, in: http://www.uni-due.de/soziologie/compagna_wpkts	56.7030029296875	754.2973022460938	9.0	435.6486511230469	23
no 05/2009	267.722412109375	57.6497802734375	12.0	60.083984375	24
- 3 -	516.9299926757812	57.6497802734375	12.0	21.39117431640625	25
Vorwort	56.70000076293945	115.81512451171875	12.0	45.42240524291992	26
In der Reihe "Working Papers kultur- und techniksoziologische Studien" (WPktS) soll ei-	56.68800354003906	148.12982177734375	12.0	481.8215789794922	27
nerseits, die diesbezügliche Forschung, die am Lehrstuhl von Prof. Karen Shire (Ph.D.) er-	56.68800354003906	168.829833984375	12.0	481.86717224121094	27
folgt dokumentiert werden, andererseits NachwuchswissenschaftlerInnen, die eine sehr	56.68798828125	189.52984619140625	12.0	481.8887939453125	27
