B-REF	Antonil:
I-REF	Cultura e Opulencia do Brasil por suas drogas e minas (Kultur und Reichtum Brasiliens
I-REF	anhand seiner Pflanzungen und Bergwerke, port.), Paris 1968
B-REF	Associação Brasileira de Ensino de Engenharia:
I-REF	Formação do engenheiro industrial (Die Ausbildung des Industrieingenieurs, port.), São
I-REF	Paulo 1982
B-REF	Barbato Carneiro, Maria Angela:
I-REF	O SENAI no Contexto educacional Brasileiro (Der SENAI im brasilianischen
I-REF	Bildungskontext, port.), São Paulo 1983
B-REF	Barbosa Franco, Maria Laura Puglisi: Ensino médio: Desafios e reflexões
I-REF	(Sekundarschule: Provokationen und Überlegungen, port.), Campinas 1994
B-REF	Barreto Fontes, Lauro:
I-REF	Formação profissional & produtividade do desempenho humano (Berufsausbildung und
I-REF	Produktivität der menschlichen Leistung, port.), Rio de Janeiro 1985
B-REF	Brandão Lopes, Juarez Rubens:
I-REF	Desenvolvimento e mudança social: formação da sociedade urbano-industrial no Brasil
I-REF	(Entwicklung und soziale Veränderung: Die Entstehung der städtisch -industriellen
I-REF	Gesellschaft in Brasilien, port.), São Paulo 1970
B-REF	Canstatt, Oskar:
I-REF	Das republikanische Brasilien, Leipzig 1899
B-REF	Carneiro, J. Fernando:
I-REF	Imigração e colonisação no Brasil (Immigration und Kolonisation in Brasilien, port.), Rio
I-REF	de Janeiro 1950
B-REF	Colbari, Antonia:
I-REF	Familismo e Ética do Trabalho, O Legado dos Imigrantes Italianos para a Cultura
I-REF	Brasileira (Familiarität und Arbeitsethik, Das Vermächtnis der italienischen Immigranten
I-REF	für die brasilianische Kultur, port.), in: Revista Brasileira de História (Brasilianisches
I-REF	Zeitschrift für Geschichte, port.), Nr.34, 1997
B-REF	Cunha, Luiz Antônio:
I-REF	A universidade temporã (Die verspätete Universität, port.), Rio de Janeiro 1980
B-REF	Cunha, Luiz Antônio:
I-REF	Educação e desenvolvimento social no Brasil (Bildung und Erziehung und soziale
I-REF	Entwicklung in Brasilien, port.), Rio de Janeiro 1983, S 240ff
B-REF	Cunha, Luiz Antônio:
I-REF	Educação, estado e democracia no Brasil (Bildung und Erziehung und Demokratie in
I-REF	Brasilien, port.), São Paulo 1995
B-REF	Diehl, Manfred:
