B-REF	Baltes, Paul B., 1997: " Die unvollendete Architektur der menschlichen Ontogenese:
I-REF	Implikationen für die Zukunft des vierten Lebensalters " , Psychologische Rund-
I-REF	schau, Bd. 48, 191-210.
B-REF	Enquete-Kommission Demographischer Wandel, 1998: Zweiter Zwischenbericht
I-REF	"Demographischer Wandel -Herausforderungen unserer älter werdenden Ge-
I-REF	sellschaft an den einzelnen und die Politik, Deutscher Bundestag, Bundestags-
I-REF	Drucksache 13/11460 vom 5.10.1998.
B-REF	Europäische Kommission, 1998: Bericht über die demographische Lage 1997, Luxem-
I-REF	burg.
B-REF	Friedrich, Klaus, 1996: " Intraregionale und interregionale Muster und Prinzipien der
I-REF	Mobilität älterer Menschen " , Enquete-Kommission "Demographischer Wan-
I-REF	del" Deutscher Bundestag (Hrsg.), Herausforderungen unserer älter werden-
I-REF	den Gesellschaft an den einzelnen und die Politik -Studienprogramm -, Band
I-REF	II, Heidelberg: R. v. Decker, 501-618.
B-REF	Institut der deutschen Wirtschaft, 1999: " Regionaler Strukturwandel: Metropolen verlie-
I-REF	ren an Glanz " , iwd (Informationsdienst des Instituts der deutschen Wirtschaft),
I-REF	25. Jg., Nr. 6 (11. Februar), 4-5.
B-REF	Kawachi, I.; Kennedy, B. P.; Lochner, K.; Prothrow-Stith, D., 1997: " Social capital,
I-REF	income inequality, and mortality " , American Journal of Public Health, Band
I-REF	87, 1491-1498.
B-REF	Lehr, Ursula, 1998: Interview: " Die 'Alten' gibt es ja gar nicht! " , Refugium aktuell,
I-REF	Ausgabe 2, 11/98, 4-8.
B-REF	Mehl, Peter, 1997: Reformansätze und Reformwiderstände in der Agrarsozialpolitik der
I-REF	Bundesrepublik Deutschland -Politikinhalte und ihre Bestimmungsgründe
I-REF	1976-1990, Berlin.
B-REF	Priebe, Hermann, 1996: " Neue Entwicklungschancen für dünn besiedelte ländliche
I-REF	Räume " , Der Landkreis, 66. Jg., 390-391.
B-REF	Rothgang, Heinz; Vogler, Anke, 1998: Die Auswirkungen der 2. Stufe der Pflegeversi-
I-REF	cherung auf die Hilfe zur Pflege in Einrichtungen, Regensburg: Transfer Ver-
I-REF	lag.
B-REF	Ruland, Franz; Faik, Jürgen, 1999: " Wirtschaftliche Unabhängigkeit von Alt und Jung -
I-REF	Basis für das Miteinander der Generationen " , Deutsche Rentenversicherung, H.
I-REF	1-2, 10-26.
B-REF	Schmähl, Winfried, 1989: " Demographischer Wandel und Finanzierung der gesetzli-
I-REF	chen Krankenversicherung -Auswirkungen und Finanzierungsalternativen - " ,
I-REF	in: Christian von Ferber, Hartmut Ratebold, J.-Matthias Graf von der Schulen-
I-REF	burg (Hrsg.), Die demographische Herausforderung -das Gesundheitssystem
I-REF	angesichts einer veränderten Bevölkerungsstruktur -, (Beiträge zur Gesund-
I-REF	heitsökonomie, Bd. 23, hrsg. von der Robert Bosch Stiftung), Gerlingen: Blei-
I-REF	cher Verlag, 281-333.
B-REF	Schmähl, Winfried (Hrsg), 1993: Mindestsicherung im Alter -Erfahrungen, Herausfor-
I-REF	derungen und Strategien, Schriften des Zentrums für Sozialpolitik, Bd. 2,
I-REF	Frankfurt/Main, New York: Campus.
B-REF	Schmähl, Winfried, 1996: " Flexibilisierung des Übergangs in den Ruhestand -Heraus-
I-REF	forderungen und Optionen " , in: Jürgen Schumacher; Karin Stiehr (Hrsg.), Der
I-REF	Übergang in den Ruhestand in den 90er Jahren und danach, Frankfurt/Main,
I-REF	10-17.
B-REF	Schmähl, Winfried, 1997: " Armut und Reichtum. Einkommen und Konsumverhalten
I-REF	älterer Menschen " , Funkkolleg Altern, Studieneinheit 13, Studienbrief 5, Tü-
I-REF	bingen: TC Druck Tübinger Chronik eG, 1-43.
B-REF	Schmähl, Winfried, 1998a: " Pflegebedürftigkeit in Deutschland: Zahl der Pflegefälle
I-REF	und familiale Versorgungspotentiale " , Zeitschrift für die gesamte Versiche-
I-REF	rungswissenschaft, 87. Band, 1-26.
B-REF	Schmähl, Winfried, 1998b: " Perspektiven der Sozialpolitik nach dem Regierungswech-
I-REF	sel " , Wirtschaftsdienst 12/98, 78. Jg., 713-722.
B-REF	Schmähl, Winfried, 1999a: " Die Solidarität zwischen den Generationen in einer altern-
I-REF	den Bevölkerung: Alterssicherung, Bildungsinvestitionen und Familienpolitik " ,
I-REF	WSI-Mitteilungen 1/99, 52. Jg., 2-8.
B-REF	Schmähl, Winfried, 1999b: Steigende Lebenserwartung und soziale Sicherung -Ten-
I-REF	denzen, Auswirkungen und Reaktionen, ZeS-Arbeitspapier 4/1999 (Zentrum für
I-REF	Sozialpolitik, Universität Bremen).
B-REF	Schmähl, Winfried, 1999c: " Arbeit -Basis für die soziale Sicherung der Zukunft " , in:
I-REF	Winfried Schmähl; Herbert Rische (Hrsg.), Wandel der Arbeitswelt -Folge-
I-REF	rungen für die Sozialpolitik, Baden-Baden: Nomos, 189-226.
B-REF	Schmidt, Roland, 1998: Besonderheiten der Dienstleistungsproduktion von Sozialsta-
I-REF	tionen im dünnbesiedelten ländlichen Raum Brandenburgs, Deutsches Zentrum
I-REF	für Altersfragen, Diskussionspapiere Nr.27.
B-REF	Tangermann, Stefan, 1999: " Mit einem Fuß auf dem Gaspedal, mit dem anderen auf der
I-REF	Bremse -Die Landwirtschaft darf nicht ewiger Sonderfall der Wirtschaftspoli-
I-REF	tik in Europa bleiben - " , Frankfurter Allgemeine Zeitung, 26. Februar 1999, 11.
