B-REF	KlEMENCIC, V. (1992): Gegenwärtige politische,
I-REF	sozial-und wirtschaftsgeographische Pro-
I-REF	bleme als Ausgangsbasis für die Integration
I-REF	Sloweniens in Europa. In: Arbeitsmaterialien
I-REF	zur Raumordnung und Raumplanung der
I-REF	Universität Bayreuth, Heft 108, S. 4-18.
B-REF	MAIER, J. (1992): Slowenien – ein neuer unab-
I-REF	hängiger Staat ist entstanden! In: Arbeitsma-
I-REF	terialien zur Raumordnung und Raumpla-
I-REF	nung der Univ. Bayreuth, Heft 108, S. 1-4.
B-REF	MANSKE, D. J. (1992): Der Krieg im auseinan-
I-REF	derbrechenden Jugoslawien – ein Religions-
I-REF	konflikt? In: Geoökodynamik, Band XIII, S.
I-REF	173-195.
B-REF	MEIER, V. (1993): Nach der Trennung die Ab-
I-REF	rechnung. In: Frankfurter Allgemeine Zei-
I-REF	tung v. 2.03.1993.
B-REF	MERSOL, M. (1988): Willkommen in Slowenien.
I-REF	Kranj.
B-REF	Munzinger-Archiv (1992): Internationales
I-REF	Handbuch – Länder aktuell 11/92. Ravens-
I-REF	burg.
B-REF	PLESSER, W. (1992): Der österreichische Unter-
I-REF	nehmer und die slowenische Wirtschaft. Z-
I-REF	Länderbank Austria AG. Wien.
B-REF	REHDER, P. (Hg.) (1992): Das neue Osteuropa
I-REF	von A -Z.
B-REF	Wirtschaftskammer Sloweniens (1991, 1992):
I-REF	Informationsmaterial. Ljubljana.
B-REF	Zentrum für Internationale Zusammenarbeit
I-REF	und Entwicklung (1992): Slowenien Ihr Wirt-
I-REF	schaftspartner. Ljubljana.
B-REF	BELEC, B. (1992): Denationalisierung und ihre
I-REF	Konsequenzen für die Agrarwirtschaft in
I-REF	Slowenien. In: Arbeitsmaterialien zur Raum-
I-REF	ordnung und Raumplanung der Universität
I-REF	Bayreuth, Heft 108, S. 19-23.
B-REF	Der Fischer Weltalmanach 1992.
B-REF	Die Zwölfergemeinschaft (1991): Schlüssel-
I-REF	zahlen. Luxemburg.
B-REF	GAMS, I. (1991): The Republic of Slovenia –
I-REF	Geographical Constants of the New Central-
I-REF	European State. In: GeoJournal 24, Heft 4.
B-REF	HORVAT, F. (1992): Am Kreuzweg von Europa.
I-REF	In: Zentrum für Internationale Zusammenar-
I-REF	beit und Entwicklung: Slowenien Ihr Wirt-
I-REF	schaftspartner. Ljubljana, S. 7.
B-REF	JERAJ, J. (1992): Slowenien – Handelspartner
I-REF	Mitteleuropas. In: Regionale wirtschaftliche
I-REF	Zusammenarbeit in Mitteleuropa. Z-Län-
I-REF	derbank Austria AG. Wien.
B-REF	JERSIC, M. (1992): The port of Koper. In: Slo-
I-REF	venia – Geographic Aspects of a New Inde-
I-REF	pendent european Nation. Ljubljana.
