B-REF	Armstrong, G. & Harris, R. (1991). Football Hooliganism: Theory and Evidence. Soci-
I-REF	ological Review, 3, 427-458.
B-REF	Bohnsack, R. (1995). Episodale Schicksalsgemeinschaft und die Genese von Jugend-
I-REF	gewalt. Zur Alltagspraxis und Sozialisationsgeschichte von Hooligans. Soziale
I-REF	Probleme, 2, 216-231.
B-REF	Bohnsack, R.; Loos, P.; Schäffer, B.; Städtler, K. & Wild, B. (1995). Die Suche nach Ge-
I-REF	meinsamkeit und die Gewalt der Gruppe: Hooligans, Musikgruppen und andere Jugendcli-
I-REF	quen. Opladen: Leske + Budrich.
B-REF	Bulmer, M. ([1982] 1999). Ethical Problems in Social Research: The Case of Covert
I-REF	Participant Observation. In A. Byrman & R. G. Burgess (Hrsg.), Qualitative Re-
I-REF	search Volume IV (S. 3-11). London & Thousand Oaks & New Delhi: Sage.
B-REF	Clarke, J. (1978). Football and Working Class Fans: Tradition and Change. In R. Ing-
I-REF	ham et al. (Hrsg.), Football Hooliganism: The Wider Context (S. 37-60). London: In-
I-REF	ter-Action.
B-REF	Degele, N. (2006). Sportives Schmerznormalisieren. Zur Begegnung von Körper-und
I-REF	Sportsoziologie. In R. Gugutzer (Hrsg.), body turn. Perspektiven der Soziologie des
I-REF	Körpers und des Sports (S. 141-161). Bielefeld: Transcript.
B-REF	Dwertmann, H. & Rigauer, B. (2002). Football hooliganism in Germany: a develop-
I-REF	mental sociological study. In E. Dunning; P. Murphy; I. Waddington & A. E.
I-REF	Astrinakis (Hrsg.), Figthing Fans. Football Hooliganism as a World Phenomen, (S.
I-REF	75-87). Dublin: University College Dublin Press.
B-REF	Eckert, R. & Willems, H. (2002). Eskalation und Deeskalation sozialer Konflikte: Der
I-REF	Weg in die Gewalt. In W. Heitmeyer & J. Hagan (Hrsg.), Internationales Handbuch
I-REF	der Gewaltforschung (S. 1457-1480). Wiesbaden: Westdeutscher Verlag.
B-REF	Fischer, J. (2000). Der Dritte. Zur Anthropologie der Intersubjektivität. In W. Eßbach
I-REF	(Hrsg.), wir/ihr/sie. Identität und Alterität in Theorie und Methode (S. 103-131) Würz-
I-REF	burg: Ergon-Verlag.
B-REF	Gabriel, M. (2004). Ultra-Bewegungen in Deutschland. In Bündnis Aktiver Fußball-
