B-REF	Boeckhoff, H. & Winzer, F. (1963). Kulturgeschichte der Welt. Abendland (3. Auflage). Braun-
I-REF	schweig: Georg Westermann Verlag. 
B-REF	Dörschel, A. (1972). Geschichte der Erziehung im Wandel von Wirtschaft und Gesellschaft.
I-REF	Berlin: Erich Schmidt Verlag.
B-REF	Götz, K. (2006). Vertrauen als funktionale Systemeigenschaft. In K. Götz (Hrsg.), Vertrauen in
I-REF	Organisationen (S. 59-71). München und Mering: Rainer Hampp.
B-REF	Götz, K. & Bleher, N. (2006). Toward the Transnationalization of Corporate Culture. In C.
I-REF	Mann & K. Götz (Eds.), Borderless Business. Managing the Far-Flung Enterprise. (Chapter
I-REF	13, pp. 295-311). Westport (USA): Praeger Publishers.
B-REF	Heintel, P. & Götz, K. (1999). Den Wandel begleiten ... In K. Götz, P. Brunner, F. Gairing & S.
I-REF	Schuh (Hrsg.), UmBrüche -AufBrüche. Menschen und Organisationen im Wandel (3. Auf-
I-REF	lage) (S. 153-171). Würzburg: Ergon-Verlag.
B-REF	Heintel, P. (1995). Götterdämmerung. Vom Ende der Machbarkeit. In R. Grossmann, E.E.
I-REF	Krainz & M. Oswald (Hrsg.), Veränderung in Organisationen. Management und Beratung
I-REF	(S. 273-292). Wiesbaden: Gabler.
B-REF	Hinz, W. (1961). Zarathustra. Stuttgart: W. Kohlhammer.
B-REF	Kieser, A. (1989). Entstehung und Wandel von Organisationen. Ein evolutionstheoretisches
I-REF	Konzept. In L. Bauer & H. Matis (Hrsg.), Evolution, Organisation, Management. Zur Ent-
I-REF	wicklung und Selbststeuerung komplexer Systeme. Berlin: Duncker & Humblot.
B-REF	Leurpendeur, N. (2005). Der Gilgamesch-Epos. Abensberg: aja-Verlag.
B-REF	Luther, M. (1948, Orig. 1520). Martin Luther -Schriften des Jahres 1520 (3. Auflage). Mün-
I-REF	chen: Chr. Kaiser Verlag.
B-REF	Müller-Beck, H. & Albrecht, G. (Hrsg.). (1987). Die Anfänge der Kunst vor 30 000 Jahren.
I-REF	Stuttgart: Konrad Theiss.
B-REF	Schreyögg, G. (2004a). Krisenmanagement: Theoretische Grundlagen und praktische Maß-
I-REF	nahmen (S. 13-36). In M. Heintzen & L. Kruschwitz (Hrsg.), Unternehmen in der Krise.
I-REF	Berlin: Duncker und Humblot. 
B-REF	Schreyögg, G. (2004b). Unternehmenskultur zwischen Stabilität und Wandel (S. 23-35). In H. 
I-REF	Lange & F. Manske (Hrsg.), Kultur im Veränderungsprozess. Baden-Baden: Nomos. 
B-REF	Schwarz, G. (1985). Die "Heilige Ordnung" der Männer. Patriarchalische Hierarchie und Grup-
I-REF	pendynamik. Opladen: Westdeutscher Verlag
B-REF	Altenberger, H., Schettgen, P. & Scholz, M. (Hrsg.) 2003. Innovative Ansätze konstruktiven
I-REF	Lernens. Augsburg: Ziel
B-REF	Avolio, B. J. & Bass, B. M. 1987. Transformational leadership, charisma, and beyond. In Hunt,
I-REF	J. G., Baliga, B. R., Dachler, H. P. & Schriesheim, C. A. (Hrsg.), Emerging Leadership Vistas
I-REF	(S. 29–49). Lexington, Mass.: Heath
B-REF	Berkel, K. 1995. Konflikttraining: Konflikte verstehen und bewältigen. Heidelberg: Sauer (4.
I-REF	Aufl.)
B-REF	Blake, R. R. & Mouton, J. S. 1968. Verhaltenspsychologie im Betrieb. Düsseldorf: Econ
B-REF	Brehm, J. W. 1966. A Theory of Psychological Reactance. New York: Academic Press
B-REF	Cohn, R. C. 1980. Von der Psychoanalyse zur Themenzentrierten Interaktion (TZI). Von der
I-REF	Behandlung Einzelner zu einer Pädagogik für alle. Stuttgart: Klett-Cotta
B-REF	Crum, Th. 1988. The Magic of Conflict. Turning a Life of Work into a Work of Art. New York:
I-REF	Touchstone
B-REF	Dobson, T. & Miller, V. 1993. Aikido in Everyday Life. Giving in to Get Your Way. Berkeley,
I-REF	Cal.: North Atlantic Books
B-REF	Glasl, F. 1999. Konfliktmanagement. Ein Handbuch für Führungskräfte, Beraterinnen und Be-
I-REF	rater. Bern: Haupt (6. Aufl.)
B-REF	Goleman, D. 1998. Emotionale Intelligenz. München: dtv
B-REF	Hersey, P. & Blanchard, K. H. 1977. Management of Organizational Behavior: Utilizing Human
I-REF	Resources. Englewood Cliffs: Prentice Hall
B-REF	Hochschild, A. R. (1990). Das gekaufte Herz – Zur Kommerzialisierung der Gefühle. Frank-
I-REF	furt/Main: Campus
B-REF	House, R. J. & Singh, J. V. 1987. Organizational behavior: Some new directions for i/o psy-
I-REF	chology. Annual Review of Psychology, 38, 669–718
B-REF	Janis, I. L. 1972. Victims of Group Think. Boston: Houghton Mifflin
B-REF	Kerr, S. & Jermier, J. M. (1978). Substitutes for leadership: Their meaning and measurement.
I-REF	Organizational Behavior and Human Performance, 22, 375–403
B-REF	Neuberger, O. 1989. Symbolisches Management als Vermittlung zwischen Individualisierung
I-REF	und Organisierung. In H. J. Drumm (Hrsg.), Individualisierung der Personalwirtschaft –
I-REF	Grundlagen, Lösungsansätze und Grenzen (S. 69–81). Bern: Haupt
B-REF	Neuberger, O. 1993. Besser führen – Grundlagen. München: Pfützner (3. Aufl.)
B-REF	Neuberger, O. 2002. Führen und führen lassen. Ansätze, Ergebnisse und Kritik der Führungs-
I-REF	forschung. Stuttgart: Lucius & Lucius (6. Aufl.)
B-REF	Saposnek, D. T. 1988. Aikido: Modell einer strategischen Kurzzeittherapie. In Heckler, R. S.
I-REF	(Hrsg.), Aikido und der neue Krieger (S. 147–165). Essen: Synthesis
B-REF	Schettgen, P. 1998. Asiatische Kampfkunst als Bildungsprogramm. erleben & lernen, Interna-
