B-REF	Blau, P.M. (1977): Formal Organizations. A Comparative Approach. London: Routledge.
B-REF	Braun-Thürmann, Holger (2005): Innovation. (1. Aufl.) Bielefeld: Transcript.
B-REF	Compagna, Diego / Derpmann, Stefan (2009): Verfahren partizipativer Technikentwicklung. Wor-
I-REF	king Papers kultur-und techniksoziologische Studien (no 04/2009). Hg.: Diego Compagna / Karen
I-REF	Shire, Universität Duisburg-Essen. In: http://www.uni-due.de/soziologie/compagna_wpkts (letzter
I-REF	Abruf: 27.12.2009).
B-REF	Giesecke, Susanne (2003): Von der Technik-zur Nutzerorientierung -neue Ansätze in der Innova-
I-REF	tionsforschung. In: Dies. (Hg.): Technikakzeptanz durch Nutzerintegration? Beiträge zur Innovati-
I-REF	ons-und Technikanalyse. Teltow: VDI/VDE-Technologiezentrum Informationstechnik GmbH. (S. 9-
I-REF	17)
B-REF	Joerges, Bernward (1988): Gerätetechnik und Alltagshandeln. In: Ders: Technik im Alltag. Frank-
I-REF	furt/Main: Suhrkamp. (S. 20-50)
B-REF	Resch, K.-L. (2009): Von Bedarfen und Bedürfnissen. In: Forschende Komplementärmedizin. Vol.
I-REF	16, No. 2, 2009. Basel (u.a.): Karger. (S. 72-74)
B-REF	WiMi-Care: Förderung des Wissenstransfers für eine aktive Mitgestaltung des Pflegesektors durch
I-REF	Mikrosystemtechnik (WiMi-Care). Website: http://www.wimi-care.de.
B-REF	Working Brief 3: Diego Compagna / Stefan Derpmann / Kathrin Mauz / Karen Shire (2009): Förde-
I-REF	rung des Wissenstransfers für eine aktive Mitgestaltung des Pflegesektors durch Mikrosystem-
I-REF	technik (WiMi-Care), Working Brief 3: Die Personengebundenheit von Wissen. In: http://www.wimi-
I-REF	care.de/outputs.html#Briefs (letzter Abruf: 02.12.2009).
B-REF	Working Brief 13: Diego Compagna / Stefan Derpmann / Kathrin Mauz / Karen Shire (2009): För-
I-REF	derung des Wissenstransfers für eine aktive Mitgestaltung des Pflegesektors durch Mikrosystem-
I-REF	technik (WiMi-Care), Working Brief 13: Erste Methodenreflexion: Die Anwendung der Grounded
I-REF	Theory zur Durchführung von Bedarfsanalysen. In: http://www.wimi-care.de/outputs.html#Briefs
I-REF	(letzter Abruf: 02.12.2009).
B-REF	Working Brief 15: Diego Compagna / Stefan Derpmann / Kathrin Mauz / Karen Shire (2009): För-
I-REF	derung des Wissenstransfers für eine aktive Mitgestaltung des Pflegesektors durch Mikrosystem-
I-REF	technik (WiMi-Care), Working Brief 15: Die Einstellung von Pflegekräften gegenüber technischen
I-REF	Neuerungen. In: http://www.wimi-care.de/outputs.html#Briefs (letzter Abruf: 02.12.2009).
