B-REF	Allianz/OECD, Organisation for Economic Co-Operation and Development (2005): Small sizes
I-REF	that matter: Opportunities and risks of Nanotechnologies. Report in co-operation with the
I-REF	OECD International Futures Programme, Allianz Center for Technology, München; Paris.
B-REF	Bachmann, Gerd (1994): Technologieanalyse Nanotechnologie. VDI Technologieanalyse, VDI,
I-REF	Düsseldorf.
B-REF	Bachmann, Gerd (1998): Analyse und Bewertung zukünftiger Technologien. Innovationsschub
I-REF	aus dem Nanokosmos, VDI Technologiezentrum, Düsseldorf.
B-REF	Baird, Davis/Shew, Ashley (2004): Probing the History of Scanning Tunneling Microscopy, in:
I-REF	Baird, Davis/Alfred Nordmann/Joachim Schummer (Hrsg.): Discovering the Nanoscale, Am-
I-REF	sterdam: 145-156.
B-REF	BMBF, Bundesministerium für Bildung und Forschung (2002a): Standortbestimmung. Nano-
I-REF	technologie in Deutschland, Bonn.
B-REF	-(2002b): Strategische Neuausrichtung. Nanotechnologie in Deutschland, Bonn.
B-REF	-(2004a): Nanotechnologie erobert Märkte. Deutsche Zukunftsoffensive für Nanotechnologie, Bonn.
B-REF	-(2004b): NanoTruck. Reise in den Nanokosmos. Die Welt kleinster Dimensionen, Bonn.
B-REF	-(2005): Nanotechnologie. Innovationen für die Welt von morgen, Bonn.
B-REF	-(2006): Nano-Initiative – Aktionsplan 2010, BMBF, Bonn.
B-REF	BMBF, Bundesministerium für Bildung, Wissenschaft, Forschung und Technologie (1998): Na-
I-REF	notechnologie. Innovationsschub aus dem Nanokosmos.
B-REF	BMU Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit; Umweltbundesamt;
I-REF	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin et al. (2005): Stakeholder Dialog Syntheti-
I-REF	sche Nanopartikel. Dokumentation zur " Bewertung von synthetischen Nanopartikeln in Ar-
I-REF	beits-und Umweltbereichen " , Dialog Nanopartikel, Bundesumweltministerium Bonn.
B-REF	Bundesregierung (2006): Antwort der Bundesregierung auf die Kleine Anfrage der Abgeordneten
I-REF	Hans-Josef Fell, Ulrike Höfken, Priska Hinz (Herborn), weiterer Abgeordneter und der Frakti-
I-REF	on BÜNDNIS 90/DIE GRÜNEN – Drucksache 16/2150 – Potenziale und Risiken der Nano-
I-REF	technologie, Berlin.
B-REF	Canzler, Weert; Dierkes, Meinolf (2001): Informationelle Techniksteuerung: Öffentliche Diskurse
I-REF	und Leitbildentwicklungen, in: Simonis, Georg; Renate Martinsen; Thomas Saretzki (Hrsg.):
I-REF	Politik und Technik. Analysen zum Verhältnis von technologischem, politischem und staatli-
I-REF	chem Wandel am Anfang des 21. Jahrhunderts. PVS Sonderheft 31., Opladen: 457 – 475.
B-REF	Coenen, Christopher (2004): Nanofuturismus: Anmerkungen zu seiner Relevanz, Analyse und
I-REF	Bewertung, in: Technikfolgenabschätzung – Theorie und Praxis 13 (2): 78-85.
B-REF	Crichton, Michael (2002): Beute, München.
B-REF	Drexler, Eric K.; Peterson, Chris; Pergamit, Gayle (1991): Experiment Zukunft. Die nanotech-
I-REF	nologische Revolution, Bonn; Paris; Reading.
B-REF	Drexler, K. Eric (1987): Engines of Creation. The Coming Era of Nanotechnology, New York.
B-REF	Dürrenberger, Franz; Höck, Jürgen; Höhener, Franz (2004): Overview of completed an ongoing
I-REF	activities in the field: Safety and Risks in the Field of Nanotechnology, TEMAS AG, Arbon.
B-REF	EEA, European Environment Agency (2001): Late lessons from early warnings. The precautionary
I-REF	principle 1896–2000, Copenhagen.
B-REF	Eickenbusch, Heinz; Hoffknecht, Andreas; Holtmannspötter, Dirk et al. (2003): Technologie-
I-REF	früherkennung. Monitoring-Bericht. Ansätze zur technischen Nutzung der Selbstorganisation.,
I-REF	VDI Technologiezentrum GmbH, Düsseldorf.
B-REF	Eigler, Don (1999): From the bottom up. Buildung things with Atoms, in: Timp, Gregory L.
I-REF	(Hrsg.): Nanotechnology, New York; Berlin; Heidelberg: 425-435.
B-REF	Eigler, Don; Schweizer, E. K. (1990): Positioning single atoms with a scanning tunneling micro-
I-REF	scope, in: Nature 344 (5 April 1990): 524-526.
B-REF	EPA, U.S. Environmental Protection Agency (2005): Nanotechnology White Paper. External Re-
I-REF	view Draft. Prepared for the U.S. Environmental Protection Agency by Members of the
I-REF	Nanotechnology Workgroup, a Group of EPA's Science Policy Council, Washington.
B-REF	ETC Group (2002): No Small Matter! Nanotech Particles Penetrate Living Cells and Accumulate
I-REF	in Animal Organs, Winnipeg.
B-REF	ETC Group (2003a): From Genomes to Atoms. The Big Down. Atomtech: Technologies Con-
I-REF	verging at the Nano-scale, Winnipeg.
B-REF	ETC Group (2003b): Green Goo: Nanobiotechnology Comes Alive!, Winnipeg.
B-REF	ETC Group (2003c): Size Matters! The Case for a Global Moratorium. No Small Matter II,
I-REF	Winnipeg.
B-REF	ETC Group (2004a): 26 Governments Tiptoe Toward Global Nano Governance. Grey-Goovernance?
I-REF	News Release, Winnipeg.
B-REF	ETC Group (2004b): Down on the Farm: The Impact of Nano-scale Technologies on Food and
I-REF	Agriculture, Winnipeg.
B-REF	ETC Group (2005): Nanotech's Second Nature' Patents: Implications for the Global South, Ottawa.
B-REF	ETC Group (2006): Nanotech Rx. Medical Applications of Nano-scale Technologies: What Im-
I-REF	pact on Marginalized Communities?, Winnipeg.
B-REF	Europäische Kommission (2004): Auf dem Weg zu einer europäischen Strategie für Nanotechno-
I-REF	logie, Kommission der Europäischen Gemeinschaften, Brüssel.
B-REF	European Commission (2004a): Towards a European Strategy for Nanotechnology, Commission
I-REF	of the European Communities, Brüssel.
B-REF	European Commission (2005a): Communication from the Commission to the Council, the Euro-
I-REF	pean Parliament and the Economic and Social Committee. Nanosciences and nanotechnolo-
I-REF	gies: An action plan for Europe 2005-2009, Commission of the European Communities, Brussels.
B-REF	European Commission (2005b): Social values, Science and Technology, Commission of the
I-REF	European Communities, Brüssel.
B-REF	European Commission, Community Health and Consumer Protection Directorate General
I-REF	(2004b): Nanotechnologies: A Preliminary Risk Analysis On The Basis of a Workshop Organ-
I-REF	ized in Brussels on 1–2 March 2004 by the Health and Consumer Protection Directorate Gen-
I-REF	eral, Brüssel.
B-REF	Feynman, Richard P. (1959): There's Plenty of Room at the Bottom. Vortrag am 29. Dezember
I-REF	1959 (zuerst erschienen in: Engineering and Science), California Institute of Technology, in:
I-REF	http://www.its.caltech.edu/ feynman/plenty.html.
B-REF	Foucault, Michel (1991): Die Ordnung des Diskurses, Frankfurt am Main.
B-REF	Fraunhofer Institut für Silikatforschung/Innovationsforschung, Fraunhofer Institut für System-
I-REF	technik und (2003): Produktion von und mit Nanomaterialien. Untersuchung des Forschungs-
I-REF	und Handlungsbedarfs für die industrielle Produktion, Würzburg; Karlsruhe.
B-REF	Gaskell, George; Einsiedel, Edna; Hallman, William et al. (2005): Communication: Enhanced:
I-REF	Social Values and the Governance of Science, in: Science 310 (5756): 1908-1909.
B-REF	Gaskell, George; Eyck, Toby Ten; Jackson, Jonathan, et al. (2005): Imagining nanotechnology:
I-REF	cultural support for technological innovation in Europe and the United States, in: Public
I-REF	Understanding of Science 14 (1): 81-90.
B-REF	Gieryn, Thomas F (1995): Boundaries of Science, in: Jasanoff, Sheila; Gerald E. Markle; James C.
I-REF	Petersen; Trevor C. Pinch (Hrsg.): Handbook of Science and Technology Studies, Thousand
I-REF	Oakes: 393-444.
B-REF	Gieryn, Thomas F (1999): Cultural Boundaries of Science, Chicago.
B-REF	Gottweis, Herbert (1998): Governing Molecules. The Discursive Politics of Genetic Engineering
I-REF	in Europe and the United States, Cambridge, Massachusetts; London, England.
