B-REF	Bicker, B. (2009): Theater als Parallelgesell-
I-REF	schaft? Über das Verhältnis von Theater und
I-REF	Migration. In: Hess, S. / Binder J. / Moser,
I-REF	J. (Hrsg.): No integration?! Kulturwissen-
I-REF	schaftliche Beiträge zur Integrationsdebatte
I-REF	in Europa. Bielefeld: Transkript Verlag, S.
I-REF	27-36.
B-REF	Krell, G. (2012): Diversity-orientierte Perso-
I-REF	nalentwicklung (PE). Systematik, Fallstricke
I-REF	und Chancen. Unveröffentlicher Vortrag,
I-REF	gehalten im Rahmen des ver.di Gender-
I-REF	Fachdialogs, Berlin 20.03.2012.
B-REF	Kömürcü Nobrega, O. S. (2013): Alienation
I-REF	in Higher Education: Lived Experiences of
I-REF	Racial and Class Based Inequality in Film
I-REF	and Drama School. URL: http://www.mi-
I-REF	gration-boell.de/web/integration/47_3554.
I-REF	asp [Zugriff am 04.09.2013 ].
