B-REF	Aldus, J. & Strass, M. A. ) (1966). Social networks and conjugal roles: A test of the Bott hypothesis. So-
I-REF	cial Forces, 44 (June), pp. 576-580.
B-REF	Beck-Gernsheim, E, (2006). Die Kinderfrage heute. Über Frauenleben, Kinderwunsch und Geburten-
I-REF	rückgang. München: Verlag C.H. Beck.
B-REF	Bott, E. (1956). Urban families: The norms of conjugal roles. Human Relations, 9, pp. 325-342.
B-REF	Bott, E. (1964). Family and social network: Roles, norms and external relationship in ordinary urban
I-REF	families. London: Tavistock.
B-REF	Bott, E. (1971). Family and social network. New York: Free Press (2 nd edition).
B-REF	Bundesministerium für Familie, Senioren, Frauen und Jugend (Hrsg.) (2006a). 7. Familienbericht . Fa-
I-REF	milie zwischen Flexibilität und Verlässlichkeit. Perspektiven einer lebenslaufbezogenen Familien-
I-REF	politik. Berlin: Deutscher Bundestag (Drucksache 16/1360).
B-REF	Bundesministerium für Familie, Senioren, Frauen und Jugend (Hrsg.) (2006b) Facetten der Vaterschaft –
I-REF	Perspektiven einer innovativen Väterpolitik. Berlin: Bundesministerium für Familie, Senioren,
I-REF	Frauen und Jugend.
B-REF	Diaz-Bone, R. (1997). Egozentrierte Netzwerkanalyse und familiale Beziehungssysteme. Wiesbaden:
I-REF	Deutscher Universitätsverlag.
B-REF	Gordon, M. (1977a). Primary group differentation in urban Ireland. Social Forces, 55, pp. 743-752.
B-REF	Gordon, M, (1977b). Kinship boundaries and kinship knowledge in urban Ireland. International Journal
I-REF	of Sociology of Family, 7, pp. 1-14.
B-REF	Grunow, D., Schulz, F. & Blossfeld, H.-P. (2007). Was erklärt die Traditionalisierungsprozesse häusli-
I-REF	cher Arbeitsteilung im Eheverlauf: soziale Normen oder ökonomische Ressourcen? Zeitschrift für
I-REF	Soziologie, 36(3), S. 162-181.
B-REF	Hannan, D. F. & Katsiaouni, L. A. (1977). Traditional families? From culturally prescribed to negoti-
I-REF	ated roles in farm families. Dublin: Economic and Social Research Institute.
B-REF	Hartmann, J. (2003). Ehestabilität und soziale Einbettung. Würzburg: Ergon-Verlag.
B-REF	Heiss, J. (1975). The case of the black family. New York: Columbia University Press.
