B-REF	Bauman, S. (2010): Cyberbullying in a rural intermediate school: An exploratory study. The Journal of
I-REF	Early Adolescence, 30, 6, pp. 803-833.
B-REF	Brechwald, W. A./Prinstein, M. J. (2011): Beyond Homophily: A decade of advances in understanding
I-REF	peer influence processes. Journal of Research on Adolescence, 21, 1, pp. 166-179.
B-REF	Brighi, A./Ortega, R./Pyzalski, J./Scheithauer, H./Smith, P. K./Tsormpatzoudis, H./Barkoukis, V./Del
I-REF	Rey, R./Guarini, A./Plichta, P./Schultze-Krumbholz, A./Thompson, F. (2012): European Cyberbully-
I-REF	ing Intervention Project Questionnaire – ECIPQ. Unpublished questionnaire.
B-REF	Bündnis gegen Cybermobbing e.V. (2013): Cyberlife – Spannungsfeld zwischen Faszination und Gefahr:
I-REF	Cybermobbing bei Schülerinnen und Schülern. Eine empirische Bestandsaufnahme bei Eltern,
I-REF	Lehrkräften und Schülern/innen in Deutschland. – Karlsruhe.
B-REF	Burton, K. A./Florell, D./Gore, J. S. (2013): Differences in proactive and reactive aggression in tradi-
I-REF	tional bullies and cyberbullies. Journal of Aggression, Maltreatment & Trauma, 22, 3, pp. 316-
I-REF	328.
B-REF	Cassidy, W./Faucher, C./Jackson, M. (2013): Cyberbullying among youth: A comprehensive review of
I-REF	current international research and its implications and application to policy and practice. School
I-REF	Psychology International, 34, 6, pp. 575-612.
B-REF	Festinger, L. (1962): A theory of cognitive dissonance. – Stanford.
B-REF	Field, A. (2009): Discovering statistics using SPSS. – London, UK.
B-REF	Gibbons, F. X./Gerrard, M./Blanton, H./Russell, D. W. (1998): Reasoned action and social reaction:
I-REF	Willingness and intention as independent predictors of health risk. Journal of Personality and Social
I-REF	Psychology, 74, 5, pp. 1164-1180.
B-REF	Gradinger, P./Strohmeier, D./Spiel, C. (2009): Traditional bullying and cyberbullying ‒ Identification of
I-REF	risk groups for adjustment problems. Zeitschrift für Psychologie / Journal of Psychology, 217, 4, pp.
I-REF	205-213.
B-REF	Heirman, W./Walrave, M. (2012): Predicting adolescent perpetration in cyberbullying: An application of
I-REF	the theory of planned behavior. Psicothema, 24, 4, pp. 614-620.
B-REF	Hinduja, S./Patchin, J. W. (2008): Bullying beyond the schoolyard: Preventing and responding to cyber-
I-REF	bullying. – Thousand Oaks, CA.
B-REF	Hinduja, S./Patchin, J. W. (2010): Bullying, cyberbullying, and suicide. Archives of Suicide Research,
I-REF	14, 3, pp. 206-221.
B-REF	Hinduja, S./Patchin, J. W. (2012): Cyberbullying: Neither an epidemic nor a rarity. European Journal of
I-REF	Developmental Psychology, 9, 5, pp. 539-543.
B-REF	Jäkel, A./Schultze-Krumbholz, A./Zagorscak, P./Scheithauer, H. (2012): Das MEDIENHELDEN-Pro-
I-REF	gramm: Prävention von Cybermobbing und Förderung von Medienkompetenzen im Schulkontext.
I-REF	forum kriminalprävention, 1/2012, S. 16-21.
B-REF	Juvonen, J./Gross, E. F. (2008): Extending the school grounds?-Bullying experiences in cyberspace.
I-REF	Journal of School Health, 78, 9, pp. 496-505.
B-REF	Katzer, C./Fetchenhauer, D./Belschak, F. (2009): Cyberbullying in Internet-Chatrooms – Wer sind die
I-REF	Täter? Zeitschrift für Entwicklungspsychologie und Pädagogische Psychologie, 41, 1, S. 33-44.
B-REF	Lahey, B. B./Schwab-Stone, M./Goodman, S. H./Waldman, I. D./Canino, G./Rathouz, P. J./Miller, T.
I-REF	L./Dennis, K. D./Bird, H./Jensen, P. S. (2000): Age and gender differences in oppositional behavior
I-REF	and conduct problems: A cross-sectional household study of middle childhood and adolescence.
I-REF	Journal of Abnormal Psychology, 109, 3, pp. 488-503.
B-REF	Law, D. M./Shapka, J. D./Domene, J. F./Gagné, M. H. (2012): Are cyberbullies really bullies? An
I-REF	investigation of reactive and proactive online aggression. Computers in Human Behavior, 28, 2, pp.
I-REF	664-672.
B-REF	Lindeman, M./Harakka, T./Keltikangas-Järvinen, L. (1997): Age and gender differences in adolescents'
I-REF	reactions to conflict situations: Aggression, prosociality, and withdrawal. Journal of Youth and
I-REF	Adolescence, 26, 3, pp. 339-351.
B-REF	Little, T. D./Jones, S. M./Henrich, C. C./Hawley, P. H. (2003): Disentangling the " whys " from the " whats "
I-REF	of aggressive behaviour. International Journal of Behavioral Development, 27, 2, pp. 122-133.
B-REF	Menesini, E./Nocentini, A./Palladino, B. E./Frisen, A./Berne, S./Ortega, R./Calmaestra, J./Scheithauer,
I-REF	H./Schultze-Krumbholz, A./Luik, P./Naruskov, K./Blaya, C./Berthaud, J./Smith, P. K. (2012): Cyber-
I-REF	bullying definition among adolescents: A comparison across six European countries. Cyberpsycho-
I-REF	logy, Behavior, and Social Networking, 15, 9, pp. 455-463.
B-REF	Mishna, F./Khoury-Kassabri, M./Gadalla, T./Daciuk, J. (2012): Risk factors for involvement in cyber
I-REF	bullying: Victims, bullies and bully-victims. Children & Youth Services Review, 34, 1, pp. 63-70.
B-REF	Nocentini, A./Calmaestra, J./Schultze-Krumbholz, A./Scheithauer, H./Ortega, R./Menesini, E. (2010):
I-REF	Cyberbullying: Labels, behaviours and definition in three European countries. Australian Journal of
I-REF	Guidance and Counselling, 20, 2, pp. 129-142.
B-REF	Ortega, R./Elipe, P./Mora-Merchán, J. A./Calmaestra, J./Vega, E. (2009): The emotional impact on
I-REF	victims of traditional bullying and cyberbullying: A study of Spanish adolescents. Zeitschrift für
I-REF	Psychologie / Journal of Psychology, 217, 4, pp. 197-204.
B-REF	Oerter, R. (1995): Kultur, Ökologie und Entwicklung. In: Oerter, R./Montada, L. (Hrsg.): Entwicklungs-
I-REF	psychologie (3., vollst. überarb. Aufl.). – Weinheim, S. 84-127.
B-REF	Olweus, D. (2012): Cyberbullying: An overrated phenomenon? European Journal of Developmental Psy-
I-REF	chology, 9, 5, pp. 520-538.
B-REF	Patchin, J. W./Hinduja, S. (2012): Cyberbullying: An update and synthesis of the research. In: Patchin,
I-REF	J. W./Hinduja, S. (Eds.): Cyberbullying prevention and response – Expert perspectives. – New
I-REF	York, pp. 13-35.
B-REF	Pieschl, S./Porsch, T. (2012): Schluss mit Cybermobbing! ‒ Das Trainings-und Präventionsprogramm
I-REF	" Surf-Fair " . – Weinheim, Basel.
B-REF	Pomery, E. A./Gibbons, F. X./Reis-Bergan, M./Gerrard, M. (2009): From willingness to intention:
I-REF	Experience moderates the shift from reactive to reasoned behavior. Personality and Social
I-REF	Psychology Bulletin, 35, 7, pp. 894-908.
B-REF	Röhrle, B. (2008): Die Forschungslage zur Prävention psychischer Störungen und Förderung psychischer
I-REF	Gesundheit. Prävention, 31, 1, S. 10-13.
B-REF	Scheithauer, H./Hayer, T./Petermann, F. (2003): Bullying unter Schülern: Erscheinungsformen,
I-REF	Risikobedingungen und Interventionskonzepte. – Göttingen.
B-REF	Schultze-Krumbholz, A./Jäkel, A./Schultze, M./Scheithauer, H. (2012a): Emotional and behavioural
I-REF	problems in the context of cyberbullying: A longitudinal study among German adolescents.
I-REF	Emotional and Behavioural Difficulties, 17, 3-4, pp. 329-345.
B-REF	Schultze-Krumbholz, A./Scheithauer, H. (2010): Cyberbullying unter Kindern und Jugendlichen: Ein
I-REF	Forschungsüberblick. Psychosozial, 122, S. 79-91.
B-REF	Schultze-Krumbholz, A./Scheithauer, H. (2009): Social-Behavioural Correlates of Cyberbullying in a
I-REF	German Student Sample. Zeitschrift für Psychologie / Journal of Psychology, 217, 4, pp. 224-226.
B-REF	Schultze-Krumbholz, A./Scheithauer, H. (2012): Das Medienhelden-Programm zur Prävention von
I-REF	Cybermobbing. In: Drewes, S./Seifried, K. (Hrsg.): Krisen im Schulalltag – Prävention, Manage-
I-REF	ment und Nachsorge. – Stuttgart, S. 210-219.
B-REF	Schultze-Krumbholz, A./Schultze, M./Zagorscak, P./Wölfer, R./Scheithauer, H. (under review): Can a
I-REF	classroom-based preventive intervention reduce cyberbullying? – Long-term effects of the " Medien-
I-REF	helden " program.
