B-REF	Abel,J.; Ittermann, P. 2002: Gratwanderung zwischen Tradition und Innovation. In: Industrielle
I-REF	Beziehungen Jg. 9 Heft 4 S. 463 -470
B-REF	Ahlers, E.; Trautwein-Kalms, G. 2001: Gründungs-Nachholbedarf. WSI-Umfrage unter Betriebs-
I-REF	ratsgremien der IT-Branche. In : Mitbestimmung 6/2001, Düsseldorf
B-REF	Altvater, E.; Mahnkopf, B. 2000: " New Economy " -nichts Neues unter dem Mond? In: WSI Mit-
I-REF	teilungen 12/2000, S. 770 -778
B-REF	Baethge, M. 2004: Ordnung der Arbeit – Ordnung des Wissens: Wandel und Widersprüche im
I-REF	betrieblichen Umgang mit Humanressourcen. In: SOFI -Mitteilungen Nr. 32 Dezember
I-REF	2004, Göttingen
B-REF	Bauer, F.; Groß, H.; Lehmann, K.; Munz, E. 2004: Arbeitszeit 2003. Arbeitszeitgestaltung,
I-REF	Arbeitsorganisation und Tätigkeitsprofile. Bericht des ISO 70. Verein zur Förderung des
I-REF	Instituts zur Erforschung sozialer Chancen (ISO), Köln
B-REF	Bell, D. 1973: The Coming of Post-Industrial Society. A Venture in Social Forecasting, New
I-REF	York
B-REF	Bellmann, L.; Ludewig, O. 2000: Verbreitung von Arbeitszeitkonten in Deutschland, in arbeit und
I-REF	beruf, S. 137 -139
B-REF	Beruf & Familie gGmbH 2002: Externe Richtlinien 7/2002
B-REF	Beyer, L.; Otterbein, M. 2001: " New Economy " . Der lange Weg vom Schlagwort zur
I-REF	Forschungsperspektive. In: Institut Arbeit und Technik (Hg.) 2001: IAT Jahrbuch
I-REF	2000/2001, Gelsenkirchen
B-REF	Bielenski, H. 1999: Beschäftigungsoptionen der Zukunft: Großer Bedarf an neuen Arbeits-
I-REF	plätzen in Europa – Großes Interesse an ungewöhnlichen Arbeitsformen. Erste Ergeb-
I-REF	nisse einer repräsentativen Erhebung in allen 15 Mitgliedstaaten der Europäischen
I-REF	Union und Norwegen. München: Infratest Burke Sozialforschung
B-REF	Bispinck, R. WSI-Tarifarchiv 1996: Immer kürzer -und immer flexibler. In: Informationen zur
I-REF	Tarifpolitik Nr. 23
B-REF	Bispinck, R. 1997: Deregulierung und Dezentralisierung des Flächentarifvertrags. Eine Be-
I-REF	standsaufnahme neuerer Entwicklungstendenzen der Tarifpolitik. In: WSI-Mitteilungen
I-REF	8/1997, S. 551 -561
B-REF	Bispinck, R. 2003: Das deutsche Tarifsystem in Zeiten der Krise -Streit um Flächentarif, Dif-
I-REF	ferenzierung und Mindeststandards. In WSI-Mitteilungen 7/2003, S. 395 -404
B-REF	BITKOM (Hg.) 2005: IT, Telekommunikation und neue Medien in Deutschland. www.bitkom.org
B-REF	BITKOM 2006: Markt & Statistik: ITK-Kennzahlen. www.bitkom.org
B-REF	Blanke, T. 2003: Die Auflösung des Arbeitnehmerbegriffs. In: Kritische Justiz 1/2003
B-REF	Boes, A.; Baukrowitz, A. 2002: Arbeitsbeziehungen in der IT-Industrie: Erosion oder Innovation
I-REF	der Mitbestimmung, Berlin
B-REF	Boes, A.; Kratzer, N.; Marrs, K.; 2003: Terra Incognita IT-Industrie. Eine empirische Be-
I-REF	standsaufnahme der Entwicklungstendenzen der Mitbestimmung. Arbeitspapier 4 des
I-REF	Projekts ARB-IT2, ISF München
B-REF	Boes, A.; Marrs,K. 2003: Interessen und Interessenhandeln von IT-Beschäftigten. Arbeitspapier
I-REF	5 des Projekts ARB-IT2, ISF München
B-REF	Boes, A. 2004 a: Industrialisierung und Internationalisierung von IT-Dienstleistungen. Voraus-
I-REF	setzungen und Konsequenzen von Offshoring. Arbeitspapier 7 des Projekts ARB-IT2,
I-REF	ISF München
B-REF	Boes, A. 2004 b: Die wundersame Neubelebung eines vermeintlichen Auslaufmodells. IT-Be-
I-REF	schäftigte und Mitbestimmung nach dem Ende des New Economy-Hypes. Arbeitspapier
I-REF	9 des Projekts ARB-IT2, ISF München
