B-REF	Bericht der Bundesregierung über Kinderarbeit in Deutschland, Bundestags-Drucksache
I-REF	14/3500, 02.06.2000
B-REF	Bieber-Delfosse, G.( 2002): Vom Medien-zum Kinderstar. – Opladen.
B-REF	Die neue Richtlinie nach §6 JarbSchG, Kinderarbeit in den Medien. In: Jugendhilfe-Report,
I-REF	H. 1/2002, S. 12-14.
B-REF	Gutknecht, S. (2006): Vom Jugendarbeitsschutz zur medienpädagogischen Fachkraft. AJS Fo-
I-REF	rum (AG Kinder-u. Jugendschutz der Landesstelle NRW, Köln), 30, 1, S. 4-5.
B-REF	Hansbauer, P./Güthoff, F. (2001): Die medienpädagogische Fachkraft. Chancen und Risiken.
I-REF	tv-diskurs, 18, S. 48-50.
B-REF	Frangenberg, H./Bäumler, H. (2008): Genickbruch bei den Nibelungen. In: Kölner Stadtan-
I-REF	zeiger. Online verfügbar unter: http://www.ksta.de/html/artikel/ 1195817019987.shtml;
I-REF	Stand: 31.10.08.
B-REF	Kompetente Medienbegleitung (2003). In: Kinder in NRW. Online verfügbar unter:
I-REF	www.kinder-in-nrw.de/download/kinderinnrw_3_03.pdf; Stand: 10.11.08.
B-REF	Liebel, M. (2001): Kindheit und Arbeit. – Frankfurt a. M./London.
B-REF	Liebel, M.(2005): Verborgene Aspekte der Arbeit von Kindern. In: Ders. (Hrsg.): Kinder im
I-REF	Abseits. – Weinheim/München, S. 127-151.
B-REF	Petzold, M. (2000): Die Multimedia-Familie – Mediennutzung, Computerspiele, Telearbeit.
I-REF	Persönlichkeitsprobleme und Kindermitwirkung in Medien. – Opladen.
B-REF	Showtime für Kids (2003). In: Kinder in NRW. Online verfügbar unter: www.kinder-in-
I-REF	nrw.de/download/kinderinnrw_3_03.pdf; Stand: 10.11.08.
B-REF	Schmidt-Lellek, C. J. (2004): Charisma, Macht und Narzissmus – Zur Diagnostik einer ambi-
I-REF	valenten Führungseigenschaft. In: Zeitschrift Organisationsberatung, Supervision, Coa-
I-REF	ching, 11, 1, S. 27-40.
B-REF	Homepage der Berufsvereinigung der Medienpädagogische Fachkräfte (BV MPF) e.V.,
I-REF	www.bv-mpf.de, abgerufen am 24.01.2008.
B-REF	www.dksb-nrw.de, Stellungnahme des DKSB u. des DKSB NRW, Wuppertal/Hannover v.
I-REF	07.10.2004
B-REF	Positionspapier des DKSB LV NRW zu arbeitenden Kindern und Jugendlichen, Oktober 2001
B-REF	Gesetz zum Schutz der arbeitenden Jugend (Jugendarbeitsschutzgesetz – JarbSchG, Ju-
I-REF	gendarbeitsschutzgesetz v. 12. April 1976); Stand: 31.10.2006.
B-REF	Gesetz betreffend das Urheberrecht an Werken der bildenden Künste und der Photographie
I-REF	(KunstUrhG) v. 16. Februar 2001.
B-REF	Jugendschutzgesetz (JuSchG) v. 23. Juli 2002; Stand: 20. Juli 2007.
B-REF	Kinder-und Jugendfördergesetz NRW (3. AG-KJHG – KJFöG) v. 12. Oktober 2004.
B-REF	Richtlinien für die Bewilligung der Mitwirkung von Kindern nach § 6 JArbSchG im Medien-
I-REF	und Kulturbereich, RdErl. des Ministeriums für Arbeit, Soziales und Stadtentwicklung,
I-REF	Kultur und Sport vom 20.4.2000.
B-REF	Verordnung über den Kinderarbeitsschutz (Kinderarbeitsschutzverordnung – KindArbSchV)
I-REF	v. 23. Juni 1998.
