www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Managing Gender and Diversity Mainstreaming an	73.69999694824219	203.67633056640625	18.0	427.6979217529297	1
Hochschulen im Spannungsfeld zwischen Theorie	73.69999694824219	225.2763671875	18.0	428.59803771972656	1
und Praxis	73.69999694824219	246.8763427734375	18.0	91.92597961425781	1
Leicht-Scholten, Carmen; Wolffram, Andrea	73.69999694824219	268.3463134765625	13.0	250.78294372558594	2
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	3
Zeitschriftenartikel / journal article	73.69999694824219	312.626953125	10.0	148.82998657226562	4
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	338.5699768066406	10.0	345.13999938964844	5
Verlag Barbara Budrich	73.69999694824219	353.6339111328125	10.0	103.33000183105469	6
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	396.7811584472656	9.0	184.78795623779297	7
Leicht-Scholten, C., & Wolffram, A. (2010). Managing Gender and Diversity Mainstreaming an Hochschulen im	59.527000427246094	407.78814697265625	9.0	439.0648880004883	8
Spannungsfeld zwischen Theorie und Praxis. Gender : Zeitschrift für Geschlecht, Kultur und Gesellschaft, 2(2), 87-95.	59.527000427246094	418.4106140136719	9.177520751953125	468.87296295166016	8
http://nbn-resolving.de/urn:nbn:de:0168-ssoar-394344	59.527000427246094	429.3881530761719	9.0	215.0279312133789	8
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	9
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	9
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	9
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	9
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	9
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	9
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	9
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	9
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	9
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	9
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	9
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	9
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	9
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	9
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	9
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	9
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	10
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	10
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	10
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	10
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	10
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	10
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	10
