www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Verfahren und Kriterien zur Konkretisierung	73.69999694824219	203.67633056640625	18.0	374.70603942871094	1
des Leistungskatalogs in der Gesetzlichen	73.69999694824219	225.2763671875	18.0	363.7439422607422	1
Krankenversicherung	73.69999694824219	246.8763427734375	18.0	184.93199157714844	1
Niebuhr, Dea; Greß, Stefan; Rothgang, Heinz; Wasem, Jürgen	73.69999694824219	268.3463134765625	13.0	359.07298278808594	2
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	3
Forschungsbericht / research report	73.69999694824219	312.626953125	10.0	158.3199920654297	4
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	338.5699768066406	10.0	345.13999938964844	5
SSG Sozialwissenschaften, USB Köln	73.69999694824219	353.6339111328125	10.0	168.26998901367188	6
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	396.7811584472656	9.0	184.78795623779297	7
Niebuhr, Dea ; Greß, Stefan ; Rothgang, Heinz ; Wasem, Jürgen ; Universität Bremen, Zentrum für Sozialpolitik (Ed.):	59.527000427246094	407.78814697265625	9.0	465.9479751586914	8
Verfahren und Kriterien zur Konkretisierung des Leistungskatalogs in der Gesetzlichen Krankenversicherung. Bremen,	59.527000427246094	418.4106140136719	9.177520751953125	470.14200592041016	8
2003 (ZeS-Arbeitspapier 5/03).. http://nbn-resolving.de/urn:nbn:de:0168-ssoar-111299	59.527000427246094	429.3881530761719	9.0	343.49393463134766	9
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	10
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	10
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	10
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	10
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	10
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	10
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	10
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	10
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	10
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	10
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	10
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	10
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	10
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	10
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	10
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	10
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	11
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	11
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	11
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	11
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	11
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	11
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	11
protection. You are not allowed to alter this document in any	304.7229919433594	634.8535766601562	8.0	228.18997192382812	11
way, to copy it for public or commercial purposes, to exhibit the	304.7229919433594	644.4535522460938	8.0	228.18997192382812	11
document in public, to perform, distribute or otherwise use the	304.7229919433594	654.0535888671875	8.0	228.18301391601562	11
document in public.	304.7229919433594	663.653564453125	8.0	68.88800048828125	11
By using this particular document, you accept the above-stated	304.7229919433594	673.2535400390625	8.0	228.18399047851562	11
conditions of use.	304.7229919433594	682.8535766601562	8.0	62.21600341796875	11
Dea Niebuhr, Stefan Greß,	223.7209930419922	220.747314453125	11.66400146484375	147.96046447753906	12
Heinz Rothgang, Jürgen Wasem	208.1210479736328	235.98699951171875	11.66400146484375	179.2782745361328	12
Verfahren und Kriterien zur Konkreti-	146.68099975585938	272.5050048828125	16.20001220703125	302.27764892578125	13
sierung des Leistungskatalogs in der	158.2010040283203	293.6243896484375	16.20001220703125	279.05763244628906	13
Gesetzlichen Krankenversicherung	162.52099609375	314.7437744140625	16.20001220703125	270.633544921875	13
ZeS-Arbeitspapier Nr. 5/2003	228.76100158691406	368.7308349609375	10.368011474609375	137.8667449951172	14
Zentrum für Sozialpolitik	238.84100341796875	450.6910400390625	10.368011474609375	117.73095703125	15
Universität Bremen	252.4011993408203	462.6914367675781	10.368011474609375	90.72114562988281	15
Parkallee 39	268.9612121582031	474.69183349609375	10.368011474609375	57.483612060546875	15
28209 Bremen	263.5606384277344	486.6922302246094	10.368011474609375	68.2974853515625	15
Dea Niebuhr ist wissenschaftliche Mitarbeiterin, am Lehrstuhl für Gesundheitsmanagement der Ernst-	85.12100219726562	637.0363159179688	8.9639892578125	425.4283447265625	16
Moritz-Arndt-Universität Greifswald. Dr. Stefan Greß ist wissenschaftlicher Assistent am Lehrstuhl für	85.12100219726562	648.7960815429688	8.9639892578125	425.3736267089844	16
Medizinmanagement der Universität Duisburg-Essen. Prof. Dr. Jürgen Wasem ist der Lehrstuhlinhaber.	85.12100219726562	660.5558471679688	8.9639892578125	425.28826904296875	16
Dr. Heinz Rothgang ist wissenschaftlicher Assistent in der Wirtschaftswissenschaftlichen Abteilung des	85.12100219726562	672.3156127929688	8.9639892578125	425.3983459472656	16
Zentrums für Sozialpolitik.	85.12100219726562	684.0753784179688	8.9639892578125	107.84388732910156	16
Die Autoren danken der Hans-Böckler-Stiftung für die großzügige Förderung des Forschungsprojekts	85.12100219726562	707.594970703125	8.963996887207031	425.3099670410156	17
„Verfahren und Kriterien zur Bestimmung des Leistungskatalogs in der GKV“, das von der Universität	85.12100219726562	719.354736328125	8.964004516601562	425.32867431640625	17
Greifswald in Kooperation mit dem Zentrum für Sozialpolitik durchgeführt wird. Die vorliegende Arbeit	85.12100219726562	731.114501953125	8.964004516601562	425.2669677734375	17
beruht auf Ergebnissen dieses von den Autoren gemeinsam bearbeiteten Projekts.	85.12100219726562	742.874267578125	8.964004516601562	324.5654602050781	17
Herausgeber:	85.12100219726562	592.2030029296875	10.800003051757812	63.56639099121094	18
Zentrum für Sozialpolitik	85.12100219726562	606.363037109375	10.800003051757812	122.62800598144531	18
Universität Bremen	85.12100219726562	620.5230102539062	10.800003051757812	94.07521057128906	18
- Barkhof -, Parkallee 39	85.12100219726562	634.6830444335938	10.800003051757812	118.54559326171875	18
28209 Bremen	85.12100219726562	648.843017578125	10.800003051757812	70.77960205078125	18
Tel.: 0421/218-4362	85.12100219726562	663.0030517578125	10.800003051757812	98.64959716796875	18
Fax: 0421/218-7540	85.12100219726562	677.1630249023438	10.800003051757812	97.67759704589844	18
e-mail: srose@zes.uni-bremen.de	85.12100219726562	691.3230590820312	10.800003051757812	160.54080200195312	18
http://www.zes.uni-bremen.de	85.12100219726562	705.4830322265625	10.799995422363281	145.6080322265625	18
ZeS-Arbeitspapiere	85.12100219726562	719.64306640625	10.799995422363281	93.64801025390625	18
ISSN 1436-7203	85.12100219726562	733.8030395507812	10.799995422363281	80.79600524902344	18
Zusammenfassung:	85.12100219726562	88.9697265625	12.635986328125	116.76507568359375	19
Die Überprüfung des Leistungskataloges der Gesetzlichen Krankenversicherung ist eine	85.12100219726562	113.0108642578125	10.36798095703125	425.1791076660156	20
Daueraufgabe, weil die Krankenkassen nur finanzieren sollen, was notwendig und wirt-	85.12100219726562	128.970703125	10.36798095703125	425.2010192871094	20
schaftlich ist. Die Konkretisierung des Leistungsanspruchs für die Versicherten erfolgt in	85.12100219726562	144.9305419921875	10.36798095703125	425.38177490234375	20
den einzelnen Versorgungsbereichen (ambulante Versorgung, Krankenhaus, Arzneimittel)	85.12100219726562	160.890380859375	10.36798095703125	425.226318359375	20
auf unterschiedliche Art und Weise. Im ambulanten Bereich ist hierfür der Bundesaus-	85.12100219726562	176.8502197265625	10.36798095703125	425.2481384277344	20
schuss der Ärzte und Krankenkassen zuständig, der nach anderen Verfahren und Kriterien	85.12100219726562	192.81005859375	10.36798095703125	425.3621520996094	20
vorgeht als der Ausschuss Krankenhaus, der für die stationäre Versorgung zuständig ist.	85.12100219726562	208.7698974609375	10.36798095703125	425.35406494140625	20
Das führt dazu, dass bestimmte Leistungen für den ambulanten Bereich explizit ausge-	85.12100219726562	224.729736328125	10.36798095703125	425.339111328125	20
schlossen wurden, während sie im Krankenhaus nach wie vor erbracht und zu Lasten der	85.12100219726562	240.6895751953125	10.36798095703125	425.31732177734375	20
Krankenkassen abgerechnet werden dürfen.	85.12100219726562	256.6494140625	10.36798095703125	201.69564819335938	20
Während der gesetzliche Auftrag dahin geht, dass Bundesausschuss und Ausschuss Kran-	85.12100219726562	278.6099853515625	10.36798095703125	425.32421875	21
kenhaus sowohl bereits in der Vergangenheit finanzierte Leistungen als auch neue Leistun-	85.12100219726562	294.56982421875	10.36798095703125	425.283935546875	21
gen kritisch durchforsten müssen, beschränken sich diese Gremien bislang nahezu aus-	85.12100219726562	310.5296630859375	10.36798095703125	425.2412414550781	21
schließlich auf eine Analyse neuer Leistungen. Ein wesentlicher Grund liegt in der man-	85.12100219726562	326.489501953125	10.36798095703125	425.2391357421875	21
gelnden Ressourcenausstattung der Ausschüsse. Dieser Zustand ist unbefriedigend, weil er	85.12100219726562	342.44927978515625	10.368011474609375	425.278076171875	21
an Innovationen höhere Anforderungen als an tradierte Leistungen stellt. Vermutlich wer-	85.12100219726562	358.4090881347656	10.368011474609375	425.3299560546875	21
den dadurch Beitragsmittel der Versicherten nicht optimal eingesetzt.	85.12100219726562	374.368896484375	10.368011474609375	320.90570068359375	21
Sowohl der Bundesausschuss als auch der Ausschuss Krankenhaus sind nicht in der Lage,	85.12100219726562	396.3294677734375	10.368011474609375	425.3321838378906	22
neue Untersuchungs- und Behandlungsmethoden zügig und umfassend zu überprüfen. Das	85.12100219726562	412.2892761230469	10.368011474609375	425.2297058105469	22
hat zur Folge, dass Innovationen in der Regel zusätzlich zu den bisherigen Leistungen ein-	85.12100219726562	428.24908447265625	10.368011474609375	425.2802429199219	22
gesetzt werden und diese nicht ersetzen. Außerdem versuchen die Krankenkassen, über die	85.12100219726562	444.2088928222656	10.368011474609375	425.2827453613281	22
Erstattung von noch nicht in den Leistungskatalog aufgenommenen Leistungen die Nach-	85.12100219726562	460.168701171875	10.368011474609375	425.2366943359375	22
frage nach diesen Leistungen durch die Versicherten zu befriedigen (Beispiel: Akupunktur).	85.12100219726562	476.1285095214844	10.368011474609375	425.46820068359375	22
Dieses Verhalten führt tendenziell zu einer Aufweichung des einheitlichen Leistungskata-	85.12100219726562	492.08831787109375	10.368011474609375	425.2619323730469	22
logs und erhöht die Spielräume zur Risikoselektion.	85.12100219726562	508.0481262207031	10.368011474609375	239.36257934570312	22
Anders als der gesetzliche Auftrag es fordert, spielt die Wirtschaftlichkeit der untersuchten	85.12100219726562	530.0086669921875	10.368011474609375	425.3068542480469	23
Verfahren bislang kaum eine Rolle. Vielmehr hat der Bundesausschuss nahezu ausschließ-	85.12100219726562	545.968505859375	10.368011474609375	425.3217468261719	23
lich die medizinische Wirksamkeit in seine Entscheidungen einbezogen. Dies wird der Be-	85.12100219726562	561.9283447265625	10.368011474609375	425.4002380371094	23
deutung von Wirtschaftlichkeitsüberlegungen angesichts knapper Kassen nicht gerecht.	85.12100219726562	577.8880615234375	10.368011474609375	403.2575378417969	23
Die Institutionen der gemeinsamen Selbstverwaltung sind insbesondere wegen ihrer Zu-	85.12100219726562	599.8475341796875	10.368011474609375	425.3309631347656	24
sammensetzung einer langanhaltenden verfassungsrechtlichen Kritik ausgesetzt, die in neu-	85.12100219726562	615.807373046875	10.368011474609375	425.2079162597656	24
erer Zeit vor dem Hintergrund des europäischen Kartellrechts wieder aktuell geworden ist.	85.12100219726562	631.7672119140625	10.368011474609375	425.3691711425781	24
Teilweise sind die Entscheidungen des Bundesausschusses, insbesondere die Entschei-	85.12100219726562	647.7269287109375	10.368011474609375	425.2677307128906	24
dungsfindung durch seine Arbeitsausschüsse, nicht transparent, was grundlegenden demo-	85.12100219726562	663.686767578125	10.368011474609375	425.2560119628906	24
kratietheoretischen Anforderungen widerspricht.	85.12100219726562	679.6466064453125	10.368011474609375	224.6976318359375	24
Inhalt	85.12100219726562	94.72967529296875	12.635986328125	36.86201477050781	25
1 Einleitung........................................................................................................................... 5	85.12100219726562	138.4508056640625	10.36798095703125	425.2803955078125	26
2 Institutionen zur Konkretisierung des GKV-Leistungskatalogs ........................................ 6	85.12100219726562	166.4110107421875	10.36798095703125	425.2964782714844	27
2.1	99.28138732910156	188.37158203125	10.36798095703125	14.402305603027344	28
2.2	99.28138732910156	204.3314208984375	10.36798095703125	14.400001525878906	28
Bundesausschuss Ärzte und Krankenkassen............................................................ 6	127.72311401367188	188.37158203125	10.36798095703125	382.70947265625	29
Ausschuss Krankenhaus......................................................................................... 10	127.72080993652344	204.3314208984375	10.36798095703125	382.65757751464844	29
3 Bewertung von ambulanten medizinischen Leistungen .................................................. 11	85.12100219726562	226.2919921875	10.36798095703125	425.35186767578125	30
Bewertungsverfahren ............................................................................................. 12	127.72311401367188	248.2525634765625	10.36798095703125	382.6561584472656	31
Bewertungskriterien ............................................................................................... 13	127.72541809082031	264.21240234375	10.36798095703125	382.6796112060547	31
Entscheidungspraxis............................................................................................... 14	127.72311401367188	280.1722412109375	10.36798095703125	382.64111328125	31
3.3.1 Fallbeispiel 1: Akupunktur........................................................................... 16	127.72080993652344	296.132080078125	10.36798095703125	382.70716857910156	31
3.3.2 Fallbeispiel 2: Positronen-Emissions-Tomographie (PET) ......................... 17	127.72080993652344	312.0919189453125	10.36798095703125	382.70130920410156	31
4 Bewertung von Arzneimitteln.......................................................................................... 18	85.12100219726562	334.052490234375	10.368011474609375	425.3611145019531	32
3.1	99.28138732910156	248.2525634765625	10.36798095703125	14.402305603027344	33
