www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Italiens Bevölkerung im Wandel der Gegenwart:	73.69999694824219	203.67633056640625	18.0	407.01597595214844	1
ein geographisch-statistischer Bericht nach dem	73.69999694824219	225.2763671875	18.0	416.73597717285156	1
Zensus 2001	73.69999694824219	246.8763427734375	18.0	107.98197937011719	1
Rother, Klaus	73.69999694824219	268.3463134765625	13.0	77.98699951171875	2
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	3
Zeitschriftenartikel / journal article	73.69999694824219	312.626953125	10.0	148.82998657226562	4
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	355.774169921875	9.0	184.78795623779297	5
Rother, K. (2003). Italiens Bevölkerung im Wandel der Gegenwart: ein geographisch-statistischer Bericht nach dem	59.527000427246094	366.7811584472656	9.0	457.58695220947266	5
Zensus 2001. Europa Regional, 11.2003(3), 137-145. http://nbn-resolving.de/urn:nbn:de:0168-ssoar-48144-8	59.527000427246094	377.40362548828125	9.177520751953125	433.52991485595703	5
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	6
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	6
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	6
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	6
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	6
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	6
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	6
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	6
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	6
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	6
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	6
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	6
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	6
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	6
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	6
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	6
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	7
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	7
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	7
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	7
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	7
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	7
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	7
protection. You are not allowed to alter this document in any	304.7229919433594	634.8535766601562	8.0	228.18997192382812	7
way, to copy it for public or commercial purposes, to exhibit the	304.7229919433594	644.4535522460938	8.0	228.18997192382812	7
document in public, to perform, distribute or otherwise use the	304.7229919433594	654.0535888671875	8.0	228.18301391601562	7
document in public.	304.7229919433594	663.653564453125	8.0	68.88800048828125	7
By using this particular document, you accept the above-stated	304.7229919433594	673.2535400390625	8.0	228.18399047851562	7
conditions of use.	304.7229919433594	682.8535766601562	8.0	62.21600341796875	7
Italiens Bevölkerung im Wandel der Gegenwart	62.2599983215332	83.54949951171875	20.0	395.7160453796387	8
Ein geographisch-statistischer Bericht nach dem Zensus 2001	62.2599983215332	107.45928955078125	12.0	296.2031059265137	9
KLAUS ROTHER	62.2599983215332	165.43609619140625	12.00006103515625	76.53083419799805	10
Einleitung	62.349998474121094	203.96978759765625	10.0	45.2969970703125	11
Nachdem Italien den Übergang vom	62.40999984741211	218.8565673828125	10.0	164.27800369262695	12
Agrar- zum Industriestaat in den	62.349998474121094	230.6165771484375	10.0	164.33199310302734	12
Jahrzehnten nach dem Zweiten Welt-	62.349998474121094	242.19659423828125	10.0	164.36200714111328	12
krieg erfolgreich abgeschlossen und	62.349998474121094	253.80657958984375	10.0	164.35201263427734	12
seinen Anspruch, in der Gemeinschaft	62.349998474121094	265.41656494140625	10.0	164.37300872802734	12
der europäischen Völker gleichrangig	62.349998474121094	276.99658203125	10.0	164.3709945678711	12
mitzuwirken als Gründungsmitglied	62.349998474121094	288.6065673828125	10.0	164.36101531982422	12
der EG von 1957 sowie als ein Euro-	62.349998474121094	300.216552734375	10.0	164.35201263427734	12
Land der ersten Staatengruppe 1998	62.349998474121094	312.0665283203125	10.0	164.3220443725586	12
erfüllt hat, ist das gelegentlich ab-	62.349998474121094	324.0665283203125	10.0	164.34603118896484	12
schätzige Urteil über unseren südli-	62.349998474121094	336.0665283203125	10.0	164.37799835205078	12
chen Nachbarn gründlich zu revidie-	62.349998474121094	348.0665283203125	10.0	164.34502410888672	12
ren (vgl. KING 1992). In diesen Zeilen	62.349998474121094	360.0665283203125	10.00006103515625	164.37699127197266	12
wird sein tiefgehender demographi-	62.349998474121094	372.06658935546875	10.0	164.34798431396484	12
