B-REF	Aspinwall, Mark (2002). Preferring Europe: Ideology and National Preferences on European Integration, in: European
I-REF	Union Politics, Vol. 3(1), 81–111.
B-REF	Aspinwall, Mark (2007). Government Preferences on European Integration: An Empirical Test of Five Theories, in:
I-REF	British Journal of Political Science, Vol. 37(1), 89–114.
B-REF	Benoit, Kenneth/Michael Laver (2006). Party Policy in Modern Democracies, London.
B-REF	Callaghan, Helen/Martin Höpner (2005). European Integration and the Clash of Capitalisms: Political Cleavages over
I-REF	Takeover Liberalization, in: Comparative European Politics, Vol. 3(3), 307–332.
B-REF	CEC (2006). Allocation of 2005 EU Expenditure by Member States, Brussels, Commission of the European Communi-
I-REF	ties.
B-REF	Falkner, Gerda/Oliver Treib/Miriam Hartlapp/Simone Leiber (2005). Complying with Europe: EU Harmonisation and
I-REF	Soft Law in the Member States, Cambridge.
B-REF	Ferner, Anthony/Richard Hyman (Hg.) (1999). Changing Industrial Relations in Europe, 2. Auflage, Oxford.
B-REF	Hayes-Renshaw, Fiona/Wim Van Aken/Helen Wallace (2006). When and Why the EU Council of Ministers Votes Expli-
I-REF	citly, in: Journal of Common Market Studies, Vol. 44(1), 161–194.
B-REF	Héritier, Adrienne/Christoph Knill/Susanne Mingers (1996). Ringing the Changes in Europe: Regulatory Competition
I-REF	and Redefinition of the State, Berlin.
B-REF	Hix, Simon/Abdul Noury/Gérard Roland (2007). Democratic Politics in the European Parliament, Cambridge.
B-REF	Hooghe, Liesbet (2001). The European Commission and the Integration of Europe: Images of Governance, Cam-
I-REF	bridge.
B-REF	Hooghe, Liesbet/Gary Marks/Erica Edwards/Moira Nelson/David Scott/Marco Steenbergen/Milada Vachudova (2002a).
I-REF	Chapel Hill Party Dataset 2002, Chapel Hill, Internet: http://www.unc.edu/~hooghe/parties.htm
B-REF	Hooghe, Liesbet/Gary Marks/Carole J. Wilson (2002b). Does Left/Right Structure Party Positions on European Integra-
I-REF	tion?, in: Comparative Political Studies, Vol. 35(8), 965–989.
B-REF	Kam, Cindy D./Robert J. Franzese (2007). Modeling and Interpreting Interactive Hypotheses in Regression Analysis,
I-REF	Ann Arbor.
B-REF	König, Thomas (Hg.) (2005). Methods and Measuring Positions on European Constitution-building: Special Issue of
I-REF	European Union Politics, Vol. 6(3), London.
B-REF	König, Thomas/Simon Hug (Hg.) (2006). Policy-making Processes and the European Constitution: A Comparative Study
I-REF	of Member States and Accession Countries, London.
B-REF	Kreppel, Amie (2002). The European Parliament and Supranational Party System, Cambridge.
B-REF	Kritzinger, Sylvia (2003). The Influence of the Nation-State on Individual Support for the European Union, in: European
I-REF	Union Politics, Vol. 4(2), 219–241.
B-REF	Kritzinger, Sylvia (2005). European Identity Building from the Perspective of Efficiency, in: Comparative European
I-REF	Politics, Vol. 3(1), 50–75.
B-REF	Leiber, Simone (2005). Europäische Sozialpolitik und nationale Sozialpartnerschaft, Frankfurt/M.
B-REF	Lindgren, Karl-Oskar/Thomas Persson (2008). The Structure of Conflict over EU Chemical Policy, in: European Union
I-REF	Politics, Vol. 9(1), 31–58.
B-REF	Lowi, Theodore J. (1972). Four Systems of Policy, Politics and Choice, in: Public Administration Review, Vol. 32(4),
I-REF	298–310.
B-REF	Manow, Philip (2005). National Vote Intention and European Voting Behaviour, 1979–2004: Second-order Election
I-REF	Effects, Election Timing, Government Approval and the ‚Europeanization' of EP-elections, MPIfG Discussion
I-REF	Paper 05/11, Cologne.
B-REF	Manow, Philip/Armin Schäfer/Hendrik Zorn (2004). European Social Policy and Europe's Party-Political Center of
I-REF	Gravity,1957–2003, MPIfG Discussion Paper 04/6, Cologne.
B-REF	Marks, Gary (2004). Conclusion: European Integration and Political Conflict, in: Gary Marks/Marco R. Steenbergen
I-REF	(Hg.): European Integration and Political Conflict, Cambridge, 235–259.
B-REF	Marks, Gary/Marco R. Steenbergen (Hg.) (2004). European Integration and Political Conflict, Cambridge.
B-REF	Marsh, Michael (1998). Testing the Second-Order Election Model after Four European Elections, in: British Journal of
I-REF	Political Science, Vol. 28(4), 591–607.
B-REF	Mattila, Mikko (2004). Contested Decisions: Empirical Analysis of Voting in the Council of Ministers, in: European
I-REF	Journal of Political Research, Vol. 43(1), 29–50.
B-REF	Mattila, Mikko/Jan-Erik Lane (2001). Why Unanimity in the Council? A Roll Call Analysis of Council Voting, in: Eu-
I-REF	ropean Union Politics, Vol. 2(1), 31–52.
B-REF	Moravcsik, Andrew (1998). The Choice for Europe: Social Purpose and State Power from Messina to Maastricht, Itha-
I-REF	ca.
B-REF	Paoli, Pascal/Agnès Parent-Thirion (2003). Working Conditions in the Acceding and Candiate Countries, Dublin.
B-REF	Raunio, Tapio (1997). The European Perspective: The Transnational Party Groups in the 1989–1994 European Parliament,
I-REF	Aldershot.
B-REF	Reif, Karl-Heinz/Hermann Schmitt (1980). Nine Second-Order National Elections: A Conceptual Framework for the
I-REF	Analysis of European Election Results, in: European Journal of Political Research, Vol. 8(1), 3–44.
B-REF	Thomson, Robert/Jovanka Boerefijn/Frans Stokman (2004). Actor Alignments in European Union Decision Making, in:
I-REF	European Journal of Political Research, Vol. 43(2), 237–261.
B-REF	Thomson, Robert/Frans N. Stokman/Christopher H. Achen/Thomas König (Hg.) (2006). The European Union Decides,
I-REF	Cambridge.
B-REF	Tsebelis, George (2005). Assessing the Contributions of the DOSEI Project, in: European Union Politics, Vol. 6(3),
I-REF	377–390.
B-REF	Vaughan-Whitehead, Daniel C. (2003). EU Enlargement Versus Social Europe? The Uncertain Future of the European
I-REF	Social Model, Cheltenham.
B-REF	Wonka, Arndt (2007). Technocratic and Independent? The Appointment of European Commissioners and Its Policy
I-REF	Implications, in: Journal of European Public Policy, Vol. 14(2), 169–189.
B-REF	Zimmer, Christina/Gerald Schneider/Michael Dobbins (2005). The Contested Council: Conflict Dimensions of an Inter-
I-REF	governmental EU Institution, in: Political Studies, Vol. 53(2), 403–422.
