B-REF	BBC (2010), Kenya's New Constitution Sparks Hopes
I-REF	of Rebirth, BBC News Online, 27. August, online:
I-REF	<www.bbc.co.uk/news/world-africa-11103008>
I-REF	(01.03.2010).
B-REF	Bratton, Michael (1992), Zambia Starts Over, in:
I-REF	Journal of Democracy, 3, 2, 81-94.
B-REF	Harneit-Sievers, Axel (2010), Analyse: Kenias
I-REF	neue Verfassung tritt in Kraft, Heinrich-Böll-Stif-
I-REF	tung, Nairobi, online: <www.boell.de/weltweit/
I-REF	afrika/afrika-kenia-neue-verfassung-tritt-in-
I-REF	kraft-2010-9928.html> (01.03.2011).
B-REF	Idrissa, Kimba (2008), Les régimes militaires entre
I-REF	1974 et 1999 au Niger, in: Kimba Idrissa (Hrsg.),
I-REF	Armee et politique au Niger, Dakar: CODESRIA,
I-REF	163-206.
B-REF	Madougou, Reckya (2008), Mon combat pour la pa-
I-REF	role. Les défis d'une mobilisation citoyenne pour la
I-REF	promotion de la gouvernance démocratique, Paris:
I-REF	L'Harmattan.
B-REF	Prempeh, H. Kwasi (2007), Africa's " Constitutiona-
I-REF	lism Revival " : False Start or New Dawn?, in: Inter-
I-REF	national Journal of Constitutional Law, 5, 3, 469-506.
B-REF	Stone Sweet, Alec (2008), Constitutions and Judicial
I-REF	Power, in: Danielle Caramani (Hrsg.), Comparative
I-REF	Politics, Oxford: Oxford University Press, 217-239.
B-REF	Topanou, Victor (2010), Révision de la constitution:
I-REF	les grandes réformes proposées, in: Konrad-Ade-
I-REF	nauer-Stiftung (Hrsg.), Projet de révision de la con-
I-REF	stitution béninoise: portée et limites, Cotonou: KAS,
I-REF	8-15.
