B-REF	Best, P./Laier, M./Jampert, K./Sens, A./Leuckefeld, K. (2011): Dialoge mit Kindern führen. Die Sprache
I-REF	der Kinder im dritten Lebensjahr beobachten, entdecken und anregen. Herausgegeben von der Stif-
I-REF	tung Baden-Württemberg. – Weimar/Berlin.
B-REF	Buschmann, A./Jooss, B. (2011): Alltagsintegrierte Sprachförderung in der Kinderkrippe. Effektivität ei-
I-REF	nes sprachbasierten Interaktionstrainings für pädagogisches Fachpersonal. Verhaltenstherapie &
I-REF	psychosoziale Praxis, 43, 2, S. 303-312.
B-REF	Buschmann, A./Simon, S./Jooss, B./Sachse, S. (2010): Ein sprachbasiertes Interaktionstraining für Erziehe-
I-REF	rInnen ( " Heidelberger Trainingsprogramm " ) zur alltagsintegrierten Sprachförderung in Krippe und
I-REF	Kindergarten – Konzept und Evaluation. In: Fröhlich-Gildhoff, K./Nentwig-Gesemann, I./ Strehmel, P.
I-REF	(Hrsg.): Forschung in der Frühpädagogik III. Schwerpunkt: Sprachentwicklung & Sprachförderung.
I-REF	Materialien zur Frühpädagogik, Band 5. – Freiburg, S. 107-133.
B-REF	Jampert, K./Thanner, V./Schattel, D./Sens, A./Zehnbauer, A./Best, P. /Laier, M. (Hrsg.) (2011): Die Sprache
I-REF	der Jüngsten entdecken und begleiten. Sprachliche Bildung und Förderung für Kinder unter Drei. –
I-REF	Weimar/Berlin.
B-REF	Jampert, K./Zehnbauer, A./Best, P./Sens, A./Leuckefeld, K./Laier, M.(Hrsg.) (2009): Kinder-Sprache
I-REF	stärken! Sprachliche Bildung und Förderung in der Kita. Das Praxismaterial. – Weimar/Berlin.
B-REF	Kuger, S./Sechtig,J./Anders, Y. (2012): Kompensatorische (Sprach-)Förderung. Was lässt sich aus US-
I-REF	amerikanischen Projekten lernen? Frühe Bildung, 1, 4, S. 181-193.
B-REF	Sachse, S./Budde, N./Rinker, T./Groth, K. (2012): Evaluation einer Sprachfördermaßnahme für Vorschul-
I-REF	kinder. Frühe Bildung, 1, 4, S. 194-201.
B-REF	Schöler, H./Roos, J. (2011): Ergebnisse einer Evaluation von Sprachfördermaßnahmen in Mannheimer
I-REF	und Heidelberger Kitas. In: Fröhlich-Gildhoff, K./Nentwig-Gesemann, I./Strehmel, P. (Hrsg.): For-
I-REF	schung in der Frühpädagogik III. Schwerpunkt: Sprachentwicklung & Sprachförderung. Materialien
I-REF	zur Frühpädagogik, Band 5. – Freiburg, S. 35-74.
B-REF	Wolf, K. M./Felbrich, A./Stanat, P./Wendt, W. (2011): Evaluation der kompensatorischen Sprachförde-
I-REF	rung in Brandenburger Kindertagesstätten. Empirische Pädagogik, 25, 4, S. 423-438.
