B-REF	Beck, E. Robert A./ Schaller, Christian (2003)
I-REF	Zur Qualität der britischen und österreichischen
I-REF	Demokratie. Empirische Befunde und
I-REF	Anregungen für Demokratiereform. Wien u. a.
B-REF	Beetham, David (2004) Towards a Universal
I-REF	Framework for Democracy Assessment.
I-REF	In: Democratization, Nr. 2, 1–17.
B-REF	Berg-Schlosser, Dirk/ Mitchell, Jeremy (eds.)
I-REF	(2000) Conditions of Democracy in Europe,
I-REF	1919–39. Systematic Case Studies. Houndmills.
B-REF	Bollen, Kenneth A. (1993a) Liberal Democracy:
I-REF	Validity and Method Factors in Cross-National
I-REF	Measures. In: American Journal of Political
I-REF	Science, Nr. 4, 1207–1230.
B-REF	Bollen, Kenneth A. (1993b) Political Democracy:
I-REF	Conceptual and Measurement Traps. In: Inkeles,
I-REF	Alex (ed.) On Measuring Democracy.
I-REF	Its Consequences and Concomitants.
I-REF	New Brunswick, NJ, 3–20.
B-REF	Bollen, Kenneth A./ Paxton, Pamela (2000)
I-REF	Subjective Measures of Liberal Democracy.
I-REF	In: Comparative Political Studies, Nr. 1, 58–86.
B-REF	Bühlmann, Marc et al. (2008) The Quality of
I-REF	Democracy. Democracy Barometer for
I-REF	Established Democracies. (Revised Version
I-REF	20. 3. 2008). National Center of Competence
I-REF	in Research: Challenges to Democracy in the
I-REF	21 st Century, Working Paper Nr. 10a, verfügbar
I-REF	unter: http://www.nccr-democracy.uzh.ch/
I-REF	nccr/publications/workingpaper/10 ,
I-REF	27. 4. 2009.
B-REF	Campbell, David F. J. (1988) Politische
I-REF	Schwingungen im klassischen Ägypten, in
I-REF	China und in den modernen Demokratien.
I-REF	Interpretiert in einem systemtheoretischen
I-REF	Konzept. In: SWS-Rundschau, Nr. 4, 470–483.
B-REF	Campbell, David F. J. (1992) Die Dynamik der
I-REF	politischen Links-rechts-Schwingungen in Öster-
I-REF	reich: Die Ergebnisse einer Expertenbefragung.
I-REF	In: Österreichische Zeitschrift für Politik-
I-REF	wissenschaft, Nr. 2, 165–179.
B-REF	Campbell, David F. J. (2003) The Evaluation of
I-REF	University Research in the United Kingdom and
