B-REF	Anderson, Benedict (1991): Imagined Communities. 2. Ed. London: Verso.
B-REF	Andrejević, Milan (1997): The Sandžak: A Perspective of Serb-Muslim Relations in Poulton, Hugh;
I-REF	Suha Taji-Farouki (Hg.): Muslim Identity and the Balkan State. London: Hurst, S. 170–194.
B-REF	Bayart, Jean François (1996): The Illusion of Cultural Identity. London: Hurst.
B-REF	Biserko, Sonja (Hg.) (2008): Sandžak. Identitet u procepu starog i novog [Der Sandžak. Die Identität
I-REF	zwischen dem Alten und dem Neuen]. Beograd: Helsinški odbor za ljudska prava.
B-REF	Bougarel, Xavier; Clayer, Natalie (2001): Introduction. In: Bougarel, Xavier; Natalie Clayer (Hg..): Le
I-REF	Nouvel Islam Balkanique. Paris: Maisonneuve et Larose, S. 5–78.
B-REF	Bougarel, Xavier (2001): L'islam bosniaque, entre identité culturelle et idéologique politique. In:
I-REF	Bougarel, Xavier; Natalie Clayer (Hg..): Le Nouvel Islam Balkanique. Paris: Maisonneuve et
I-REF	Larose, S. 79–132.
B-REF	Brown, Carl L. (Hg.) (1996): Imperial Legacy. The Ottoman Imprint on the Balkans and the Middle
I-REF	East. New York: Columbia University Press.
B-REF	Brubaker, Roger (2007): Ethnizität ohne Gruppen. Hamburg: Hamburger Edition.
B-REF	Dacić, Nadir (2009): Gajret u Sjenici [Gajret in Sjenica]. Prijepolje: UKS.
B-REF	Dedijer, Jevto (1913): Nova Srbija [Das neue Serbien]. Beograd: D. Obradović.
B-REF	Đilas, Milovan; Gaće, Nadežda (1996): Adil Zulfikarpašić. Eine politische Biografie aus dem heutigen
I-REF	Bosnien. München: Oldenbourg.
B-REF	Džaja, Srečko (2002): Die politische Realität des Jugoslawismus (1918-1991). München: Oldenbourg.
B-REF	Džihić, Vedran; Wieser, Angela (2010): Krise(n) im Sandžak als Testfall für die Demokratie in Serbien:
I-REF	Alte Konflikte, neue Konstellationen. In: Southeast Europe. Journal of Politics and Society (2), S.
I-REF	173–197.
B-REF	Džudžević, Esad; Fijuljanin, Muhedin (2010): Pod našom zastavom. [Unter unserer Flagge]. Novi
I-REF	Pazar: BNV.
B-REF	Fijuljanin, Muhedin (2010): Sandžački Bošnjaci [Die Sandžakischen Bošnjaken]. Tutin: CBS.
