B-REF	Eilfort, Michael 1994. Die Nichtwähler – Wahlenthaltung als Form des Wahlverhal-
I-REF	tens, Paderborn.
B-REF	Falter, Jürgen W.; Siegfried Schumann (1993): Nichtwahl und Protestwahl: Zwei
I-REF	Seiten einer Medaille. (mit J. Falter) S. 36-49, in: Aus Politik und Zeitgeschichte:
I-REF	Beilage zur Wochenzeitung Das Parlament. B11/93 12.März 1993.
B-REF	Falter, Jürgen W. & Siegfried Schumann 1994. Der Nichtwähler, das unbekannte
I-REF	Wesen, in: Max Kaase/Hans Dieter Klingemann (Hrsg.), Wahlen und Wähler:
I-REF	Analysen aus Anlaß der Bundestagswahl 1990, Opladen, S. 161-213.
B-REF	Niedermayer, Oscar (1990): Turnout in the European Elections, in: Electoral Stud-
I-REF	ies
I-REF	9,
I-REF	S. 45-50.
B-REF	Rattinger (1996): Einstellungen zur Europäischen Integration in der Bundesrepublik:
I-REF	Ein Kausalmodell, in: Zeitschrift für Internationale Beziehungen Nr. 1; S. 45-77.
B-REF	Reif, Karlheinz & Hermann Schmitt 1980. Nine Second-Order National Elections – a
I-REF	Conceptual Framework for the Analyses of European Election Results, in:
I-REF	European Journal of Political Research, Vol. 8, S. 3-44.
B-REF	Roth, Dieter; Bernhard Kornelius: Europa und die Deutschen: Die untypische Wahl
I-REF	am 13. Juni 2004, in: Aus Politik und Zeitgeschichte, B17/2004, S. 46-54.
B-REF	Schmitt, Herrmann; Cees van den Eijk (2003): Die politische Bedeutung niedriger
I-REF	Beteiligungsraten bei Europawahlen. Eine empirische Studie über Motive der
I-REF	Nichtwahl, in: Brettschneider, Frank; Jan van Deth; Edeltraut Roller: Europäi-
I-REF	sche Integration in der öffentlichen Meinung, Opladen, S. 279-302.
B-REF	Schönbach, Klaus (1995): Der Beitrag der Medien zu Europa. Rezeption und Wir-
I-REF	kung, in: Erbring, Lutz (Hg.): Kommunikationsraum Europa. Konstanz. S. 27-38.
