B-REF	1000-Fragen-Projekt (n.d.). http://1000fragen.de Seite eingesehen am 18.06.2004.
B-REF	Akaah, I. P. & Riordan, E. A. (1989). Judgments of marketing professionals about ethical
I-REF	issues in marketing research. Journal of Marketing Research, 26, 112-120.
B-REF	Barnett, T., Bass, K., Brown, G. & Hebert, F. J. (1998). Ethical ideology and the ethical
I-REF	judgments of marketing ethics. Journal of Business Ethics, 17, 715-723.
B-REF	Chonko, L. B. & Burnett, J. J. (1983). Measuring the importance of ethical situations as a
I-REF	source of role conflict: A survey of salespeople, salesmanagers, and sales support
I-REF	personnel. Journal of Personal Selling and Sales Management, 3, 41-47.
B-REF	DeConinck, J. B. & Lewis, W. F. (1997). The influence of deontological and teleological
I-REF	considerations and ethical climate on sales managersíntentions to reward or punish sales
I-REF	force behavior. Journal of Business Ethics, 16, 497-506.
B-REF	Diehl, M. & Stroebe, W. (1991). Productivity loss in idea-generating groups: Tracking down
I-REF	the blocking effect. Journal of Personality and Social Psychology, 61, 392-403.
B-REF	Eibach, U. (1990). Ethische Probleme. Gentechnologie – Soll der Mensch Schöpfer und Herr
I-REF	des Lebens werden? In K. Grosch, P. Hampe & J. Schmidt (Hrsg.), Herstellung der
I-REF	Natur? Stellungsnahmen zum Bericht der Enquête-Kommission " Chancen und Risiken
I-REF	der Gentechnologie " (S. 127-144). Frankfurt a.M.: Campus.
B-REF	Enquête-Kommission des deutschen Bundestages zu Recht und Ethik der modernen Medizin
I-REF	(2002). http://dip.bundestag.de/btd/14/090/1409020.pdf Seite eingesehen am 16.04.2004.
B-REF	EthikBank (n.d.). http://www.ethikbank.de Seite eingesehen am 16.07.2004.
B-REF	Forsyth, D. R. (1980). A taxonomy of ethical ideologies. Journal of Personality and Social
I-REF	Psychology, 39, 175-184.
B-REF	Forsyth, D. R. (1992). Judging the morality of business practices: The influence of personal
I-REF	moral philosophies. Journal of Business Ethics, 11, 461-470.
B-REF	Forsyth, D. R. & Nye, J. L. (1990). Personal moral philosophies and moral choice. Journal of
I-REF	Research in Personality, 24, 398-414.
B-REF	Forsyth, D. R. & Pope, W. R. (1984). Ethical ideology and judgments of social psychological
I-REF	research: A multidimensional analysis. Journal of Personality and Social Psychology, 46,
I-REF	1365-1375.
B-REF	Frankfurter Allgemeine Zeitung (2004a, 05. April). Kommentar. Die Konsequenz, S. 11.
B-REF	Frankfurter Allgemeine Zeitung (2004b, 14. September). Ethikrat für Moratorium
I-REF	therapeutischen Klonens, S. 1.
B-REF	Franz, T. M. & Larson, J. R. Jr. (2002). The impact of experts on information sharing during
I-REF	group discussions. Small Group Research, 33 (4), 383-411.
B-REF	Frey, D. & Schulz-Hardt, S. (2001). Confirmation bias in group information seeking and its
I-REF	implications for decision making in administration, business and politics. In F. Butera &
I-REF	G. Mugny (Eds.), Social influence in social reality: Promoting individiual and social
I-REF	change (pp. 53-73). Ashland, OH: Hogrefe & Huber.
B-REF	Fritzsche, D. J. & Becker, H. (1984). Ethical behavior of marketing managers. Journal of
I-REF	Business Ethics, 2, 291-299.
B-REF	Fröhlich, W. D. & Wellek, S. (1969). Sozialisation. In K. Gottschaldt, P. Lersch, F. Sander &
I-REF	H. Thomae (Hrsg.), Handbuch der Psychologie (7. Band: Sozialpsychologie, S. 661-714).
I-REF	Göttingen: Hogrefe.
B-REF	Goffman, E. (1961). Encounters. Indianapolis: Bobbs-Merril.
