B-REF	Cox, Taylor Jr., Robert E. Quinn, Paul O'Neill. (2001). Creating the Multicultural Organization:
I-REF	A Strategy for Capturing the Power of Diversity (University of Michigan Business School
I-REF	Management Series, 6). San Francisco: John Wiley & Sons
B-REF	Degele, Nina. (2005). Anpassen oder unterminieren: Zum Verhältnis von Gender Mainstreaming
I-REF	und Gender Studies. In Dorothea Lüdke, Anita Runge & Mechthild Koreuber (Hrsg.),
I-REF	Kompetenz und/oder Zuständigkeit: Zum Verhältnis von Geschlechtertheorie und Gleich stel­
I-REF	lungspraxis (S. 81–98). Wiesbaden: VS Verlag für Sozialwissenschaften
B-REF	European Commission. (2005). Business Case for Diversity – Good Practices in the Workplace.
I-REF	Luxemburg: Ofice for Oficial Publications of the European Communities
B-REF	Hardmeier, Sibylle & Vinz, Dagmar. (2007). Diversity und Intersectionality. Eine kritische Wür-
I-REF	di gung der Ansätze für die Politikwissenschaft. Femina Politica. Zeitschrift für feministi sche
I-REF	Politikwissenschaft, 16 (1), 23–33
B-REF	Kahlert, Heike. (2003). Gender Mainstreaming an Hochschulen – Anleitung zum qualit äts­
I-REF	bewussten Handeln. Opladen: Leske + Budrich
B-REF	Krell, Gertraude; Riedmüller, Barbara; Sieben, Barbara & Vinz, Dagmar. (2007). Einleitung – Di-
I-REF	ver sity Studies als integrierende Forschungsrichtung. In Gertraude Krell, Barbara Riedmüller,
I-REF	Barbara Sieben & Dagmar Vinz (Hrsg.), Diversity Studies. Grundlagen und disziplinäre
I-REF	Ansätze (S. 7–16). Frankfurt a. M.: Campus
B-REF	Leicht-Scholten, Carmen. (Hrsg.). (2007a). Gender and Science. Perspektiven in den Natur­ und
I-REF	Ingenieurwissenschaften. Bielefeld: Transcript Verlag
B-REF	Leicht-Scholten, Carmen. (2007b). Gender Mainstreaming – Mehr als nur ein Papiertiger? – Wie
I-REF	viel Gender ist im Mainstream der Wissenschaften? In Carmen Leicht-Scholten (Hrsg.),
I-REF	Gender and Science. Perspektiven in den Natur­ und Ingenieurwissenschaften (S. 19–35).
I-REF	Bielefeld: Transcript Verlag
B-REF	Leicht-Scholten, Carmen. (2008). Exzellenz braucht Vielfalt – oder: wie Gender and Diversity
I-REF	in den Mainstream der Hochschulentwicklung kommt – Human Resources, Gender and
I-REF	Diversity Management an der RWTH Aachen. In Journal Netzwerk Frauenforschung NRW,
I-REF	23, 33–39
B-REF	Leicht-Scholten, Carmen; Wolffram, Andrea; Weheliye, Asli-Juliya & Lämmerhirt, Miriam.
I-REF	(2009). Gender and Diversity Management. Gleichstellungskonzept RWTH Aachen in Kurz­
I-REF	fassung. Aachen: RWTH Aachen
B-REF	Luhmann, Niklas. (1986). Ökologische Kommunikation. Opladen: Westdeutscher Verlag
B-REF	RWTH Aachen, der Rektor. (2007). Proposal for the Establishment and Funding of the Institutional
I-REF	Strategy to Promote Top­Level Research: " RWTH 2020 – Meeting Global Challenges " .
I-REF	Aachen: RWTH Aachen
B-REF	Universität zu Köln. Center for Diversity Studies. (2006). Leitidee. Zugriff am 28. April 2009
I-REF	unter www.cedis.uni-koeln.de/content/ueber_cedis/leitidee/index_ger.html
B-REF	Vedder, Günther. (Hrsg.). (2006). Managing Equity and Diversity at Universities. München,
I-REF	Mering: Reiner Hampp Verlag
