B-REF	Alber, Jens 2001: Hat sich der Wohlfahrtsstaat als soziale Ordnung bewährt? In: Mayer,
I-REF	Karl Ulrich (Hrsg.): Die beste aller Welten? Marktliberalismus versus Wohlfahrts-
I-REF	staat. Frankfurt/Main: Campus, 59-112
B-REF	BBR – Bundesamt für Bauwesen und Raumordnung 2006: Veränderungen der Anbie-
I-REF	terstruktur im deutschen Wohnungsmarkt und wohnungspolitische Implikationen.
I-REF	In: Forschungen, Het 124, Bonn: BBR
B-REF	– 2009: Kosten der Unterkunt und die Wohnungsmärkte. In: Forschungen, Het 142,
I-REF	Bonn: BBR
B-REF	Belina, Bernd 2010: Krise und gebaute Umwelt. Zum Begrif des 'sekundären Kapital-
I-REF	kreislaufs' und zur Zirkulation des ixen Kapitals. In: Z – Zeitschrit Marxistische
I-REF	Erneuerung, Het 83 (2010), 8-19
B-REF	Bodenschatz, Harald 1987: Platz frei für das neue Berlin! Geschichte der Stadterneue-
I-REF	rung in der " größten Mietskasernenstadt der Welt " . Berlin: :TRANSIT
B-REF	Brash, Julian 2011: Bloomberg's New York. Class and Governance in the Luxury City.
I-REF	Athens&London: he University of Georgia Press
B-REF	Brede, Helmut; Kohaupt, Bernhard; Kujath, Hans-Joachim 1975: Ökonomische
I-REF	und politische Determinanten der Wohnungsversorgung. Frankfurt am Main:
I-REF	Suhrkamp Verlag
B-REF	Brenner, Neil; heodore, Nik 2002: Spaces of Neoliberalism. Urban Restructuring in
I-REF	North America and Western Europe. Oxford: Blackwell
B-REF	Chesnais, François 2004: Das inanzdominierte Akkumulationsregime: theoretische
I-REF	Begründung und Reichweite. In: Zeller, Christian (Hrsg.): Die globale Enteignungs-
I-REF	ökonomie. Münster, 217-254.
B-REF	Floeting, Holger; Henckel, Dietrich, Meier, Josiane 2011: Schöne bunte Arbeitswelt:
I-REF	Arbeitsmärkte zwischen Globalisierung und Lokalisierung. In: Belina, Bernd u.a.
I-REF	(Hrsg.): Urbane Diferenzen. Disparitäten innerhalb und zwischen Städten. Müns-
I-REF	ter: Verlag Westfälisches Dampfboot, 43-68
B-REF	Häußermann, Hartmut 2007: Efekte der Segregation. In: Forum Wohneigentum 5
I-REF	(2007), 234-240
B-REF	Harvey David 1989: From Managerialism to Entrepreneurialism: he Transformation
I-REF	in Urban Governance in Late Capitalism. In: Geograiska Annaler B. 71; 3-17
B-REF	Heeg, Susanne 2011: Finanzkrise und städtische Immobilienmärkte. Die räumlichen
I-REF	Auswirkungen in und zwischen Städten. In: Demirović, Alex u.a. (Hrsg.): Vielfach-
I-REF	Krise im inanzmarktdominierten Kapitalismus. Hamburg: VSA, 181-198
B-REF	Heinelt, Hubert u.a. 2004: Wohnungspolitik in Deutschland. Darmstadt: Schaderstif-
I-REF	tung
B-REF	Holm, Andrej 2006: Der Ausstieg des Staates aus der Wohnungspolitik. In: Altrock,
I-REF	Uwe u.a. (Hrsg.): Planungsrundschau, 103-113
B-REF	Hufschmid, Jörg 2007: Internationale Finanzmärkte: Funktionen, Entwicklungen,
I-REF	Akteure. In: Hufschmid, Jörg; Köppen, Margit, Rohde; Woltgang (Hrsg.): Finanz-
I-REF	investoren: Retter oder Raubritter? Neue Herausforderungen durch die internatio-
I-REF	nalen Kapitalmärkte. Hambgurg: VSA, 10-50
B-REF	Jessop, Bob 1997: he Entrepreneurial City: Re-Imaging Localities. Redesigning Eco-
I-REF	nomic Governance, or Restructuring Capital? In: Nick Jewson and Susanne Mac
