B-REF	Alber, Jens 2001: Hat sich der Wohlfahrtsstaat als soziale Ordhnurntg? bIne:wMäayer,
I-REF	Karl Ulrich (Hrsg.): Die beste aller Welten? Marktliberalismuos hvelrsfuashWrts-
I-REF	staat. Frankfurt/Main: Campus, 59-112
B-REF	BBR – Bundesamt für Bauwesen und Raumordnung 2006: Veränderungen edr Anbie-
I-REF	terstruktur im deutschen Wohnungsmarkt und wohnungspoliptliisckhateioImnen.
I-REF	In: Forschungen, Het 124, Bonn: BBR
B-REF	– 2009: Kosten der Unterkunt und die Wohnungsmärkte. In: Fhorsucngen, Het 142,
I-REF	Bonn: BBR
B-REF	Belina, Bernd 2010: Krise und gebaute Umwelt. Zum Begrif des ‘sekunndäKreapital-
I-REF	kreislaufs’ und zur Zirkulation des ixen Kapitals. In: Z – ZeitschrsittisMcharexi
I-REF	Erneuerung, Het 83 (2010), 8-19
B-REF	Bodenschatz, Harald 1987: Platz frei für das neue Berlin! GeschichadterdnerueS-t
I-REF	rung in der „größten Mietskasernenstadt der Welt“. Berlin: :TRANSIT
B-REF	Brash, Julian 2011: Bloomberg’s New York. Class and Governance in theyLCuxiutry.
I-REF	Athens&London: he University of Georgia Press
B-REF	Brede, Helmut; Kohaupt, Bernhard; Kujath, Hans-Joachim 1975o:mÖiskcohn e
I-REF	und politische Determinanten der Wohnungsversorgung.fFuratnkam Main:
I-REF	Suhrkamp Verlag
B-REF	Brenner, Neil; heodore, Nik 2002: Spaces of Neoliberalismba.nURrestructuring in
I-REF	North America and Western Europe. Oxford: Blackwell
B-REF	Chesnais, François 2004: Das inanzdominierte Akkumulatiomnes:retghieoretische
I-REF	Begründung und Reichweite. In: Zeller, Christian (Hrsg.): Die gnltoebiaglneuEngs-
I-REF	ökonomie. Münster, 217-254.
B-REF	Floeting, Holger; Henckel, Dietrich, Meier, Josiane 2011: SchntöenAe rbbueitswelt:
I-REF	Arbeitsmärkte zwischen Globalisierung und Lokalisine:ruBnelg.iIna, Bernd u.a.
I-REF	(Hrsg.): Urbane Diferenzen. Disparitäten innerhalb und zwiscähdteennS.tMüns-
I-REF	ter: Verlag Westfälisches Dampfboot, 43-68
B-REF	Häußermann, Hartmut 2007: Efekte der Segregation. In: Forum Wohennetiugm 5
I-REF	(2007), 234-240
B-REF	Harvey David 1989: From Managerialism to Entrepreneurialism: hesfTorramnation
I-REF	in Urban Governance in Late Capitalism. In: Geograiska Annaler B. 71; 3-17
B-REF	Heeg, Susanne 2011: Finanzkrise und städtische Immobilienmärketreä.uDmilichen
I-REF	Auswirkungen in und zwischen Städten. In: Demirović, Alex u.a. (Hrsgl.)f:aVchie-
I-REF	Krise im inanzmarktdominierten Kapitalismus. Hamburg: VSA, 8181-19
B-REF	Heinelt, Hubert u.a. 2004: Wohnungspolitik in Deutschlandd. tD:aSrcmhstaaderstif-
I-REF	tung
B-REF	Holm, Andrej 2006: Der Ausstieg des Staates aus der Wohnungspolitikt.Irno:ckA, l
I-REF	Uwe u.a. (Hrsg.): Planungsrundschau, 103-113
B-REF	Hufschmid, Jörg 2007: Internationale Finanzmärkte: Funktionntewn,iEcklungen,
I-REF	Akteure. In: Hufschmid, Jörg; Köppen, Margit, Rohde; Woltgang.()H:Frisgnanz-
I-REF	investoren: Retter oder Raubritter? Neue Herausforderungen durch die internati-o
I-REF	nalen Kapitalmärkte. Hambgurg: VSA, 10-50
B-REF	Jessop, Bob 1997: he Entrepreneurial City: Re-Imaging Localities. Redesigning Eco-
I-REF	nomic Governance, or Restructuring Capital? In: Nick Jewson and Susanne Mac
I-REF	Gregor (eds.), Transforming Cities. Contested Governance and new Spatial Divisi-
I-REF	ons. London: Routledge, 28-41.
