B-REF	Abbott, A. (1988). The System of Professions. Chicago/London: The University of
I-REF	Chicago Press.
B-REF	Allsop, J. (1999). Identity maintenance under conditions of change: the medical pro-
I-REF	fession in the UK in the late twentieth century. In: Hellberg, I./Saks, M./ Benoit,
I-REF	C. (eds.) Professional identities in transition. Cross-cultural dimensions. Söder-
I-REF	tälje/Göteborg: Almquist & Wiksell International, 157-173.
B-REF	Bals, T./Brater, M./Hemmer-Schanze, C./Meifort, B. (2001). In vier Stufen zum Beruf-
I-REF	auf den Spuren neuer Trends in personenbezogenen Dienstleistungen. In:
I-REF	Abicht, L-/Bärwald, H./Bals, T./Brater, M./Hemmer-Schanze, C./ Meifort, B./
I-REF	Preuss, B. Gesundheit, Wellness, Wohlbefinden. Personenbezogene Dienst-
I-REF	leistungen im Fokus der Qualifikationsentwicklung. Bielefeld: Bertelsmann-Ver-
I-REF	lag.
B-REF	Batterham, R./ Southern, D./ Appleby, N./Elsworth, G./Fabris, S./Young, D. (2002)
I-REF	Construction of GP integration model. Social Science and Medicine, 54,1225-
I-REF	1241.
B-REF	Blättel-Mink, B./Kuhlmann, E. (2003). Health professions, gender and society: Intro-
I-REF	duction and outlook. In: Blättel-Mink, B./Kuhlmann, E. (eds.) Health Professions,
I-REF	Gender and Society. Shifting Relations in Times of Institutional and Social
I-REF	Change. Special Issue. International Journal of Sociology and Social Policy, 23,
I-REF	(4,5), 1-21.
B-REF	Broadbent, J. (1998). Practice nurses and effects of the new general practitioner
I-REF	contract in British NHS: the advance of a professional project? Social Science
I-REF	and Medicine, 47 (4), 497-506.
B-REF	Dowswell, T./ Wilkins, D./ Banks-Smith, J. (2002). Nurses and English primary care
I-REF	groups; their experiences and perceived influence on policy development. Jour-
I-REF	nal of Advanced Nursing, 37 (1), 35-42.
B-REF	Elston, S./Holloway, I. (2001). The impact of recent primary care reforms in the UK
I-REF	on interprofessional working in primary care centres. Journal of Interprofessional
I-REF	Care, 15 (1), 19-27.
B-REF	Evertsson, L. (2000). The Swedish welfare state and the emergence of female wel-
I-REF	fare state occupations. Gender, Work and Organization, 7, (4), 230-241.
