B-REF	ACHENBACH, H. (1981): Nationale und re-
I-REF	gionale Entwicklungsmerkmale des
I-REF	Bevölkerungsprozesses in Italien. Kie-
I-REF	ler Geographische Schriften, Band 54.
B-REF	BARTALETTI, F. (1996): Le aree metropoli-
I-REF	tane italiane. Modifiche ai criteri di
I-REF	delimitazione e situazione in base ai
I-REF	dati censuari del 1991. In: Rivista Geo-
I-REF	grafica Italiana 103, S. 155 - 189.
B-REF	BATHELT, H. (1998): Regionales Wachs-
I-REF	tum in vernetzten Strukturen: Konzep-
I-REF	tioneller Überblick und kritische Be-
I-REF	wertung des Phänomens „Drittes Itali-
I-REF	en“. In: Die Erde 129, S. 247 - 271.
B-REF	CAPELLO, R. (2002): Urban rent and urban
I-REF	dynamics: The determinants of urban
I-REF	development in Italy. In: The Annals of
I-REF	Regional Science 36, S. 593 - 611.
B-REF	COSTANZO, S. (1999): Migration aus dem
I-REF	Maghreb nach Italien. Passau. Münch-
I-REF	ner Geographische Hefte, Heft 80.
B-REF	Eurostat. Jahrbuch 2002. Der statistische
I-REF	Wegweiser durch Europa. Daten aus
I-REF	den Jahren 1990 - 2000. Luxemburg.
B-REF	HILLMANN, F. u. T. KRINGS (1996): Ein-
I-REF	wanderer aus Entwicklungsländern nach
I-REF	Italien. In: Die Erde 127, S. 127 - 143.
B-REF	HINZ, M. (2001): Italiens Zentralismus
I-REF	und die Kompetenzen seiner Regionen.
I-REF	Eine historisch-politische Perspektive.
I-REF	In: Geographische Rundschau 53/4, S.
I-REF	10 - 15.
B-REF	ISTAT (2001): Popolazione e movimento
I-REF	anagrafico dei comuni. Anno 2000.
I-REF	Roma.
B-REF	ISTAT (2002a): Primi resultati. 14o Cen-
I-REF	simento generale della popolazione e
I-REF	delle abitazioni. Roma.
B-REF	ISTAT (2002b): L’Italia in cifre. Roma.
B-REF	ISTAT (2002c): Movimento migratorio
I-REF	della popolazione residente. Iscrizioni
I-REF	e cancellazioni anagrafiche. Anno 1999.
I-REF	Roma.
B-REF	KING, R. (1992): Italy: from sick man to
I-REF	rich man of Europe. In: Geography 67,
I-REF	S. 221 - 234.
B-REF	LODA, M. (1997): Neue regionale Ent-
I-REF	wicklungsstrategien für den Mezzogi-
I-REF	orno. Von der Cassa per il Mezzogiorno
I-REF	zu den patti territoriali. In: Geographi-
I-REF	sche Zeitschrift 85, S. 174 - 186.
B-REF	LOSI, N. (1996): Italien – vom Auswande-
I-REF	rungsland zum Einwanderungsland. In:
I-REF	FASSMANN, H. u. R. MÜNZ (Hrsg.): Mi-
I-REF	gration in Europa. Frankfurt a. M./New
I-REF	York, S. 119 - 138.
B-REF	MONHEIM, R. (1981): Beobachtungen zur
I-REF	economia sommersa in Italien. In:
I-REF	PLETSCH, A. u. W. DÖPP (Hrsg.): Beiträ-
I-REF	ge zur Kulturgeographie der Mittel-
I-REF	meerländer IV. Marburger Geographi-
I-REF	sche Schriften, Heft 84.
B-REF	ROTHER, K. (2001): Italien am Beginn des
I-REF	21. Jahrhunderts. In: Geographische
I-REF	Rundschau 53/4, S. 4 - 9.
B-REF	ROTHER, K. u. F. TICHY (2000): Italien.
I-REF	Wissenschaftliche Länderkunden.
I-REF	Darmstadt.
B-REF	StatBu (Statistisches Bundesamt) (2002):
I-REF	Statistisches Jahrbuch 2002. Für das
I-REF	Ausland. Wiesbaden.
B-REF	TÖMMEL, I. (1999): Italien: Transformati-
I-REF	on des Staates im Rahmen der EU. In:
I-REF	KNAPP, L. u. I. TÖMMEL (Hrsg.): Italien
I-REF	an der Wende zum 21. Jahrhundert:
I-REF	Politik – Wirtschaft – Kultur. Osna-
I-REF	brück, S. 33 - 47.
B-REF	WAGNER, H.-G. (1985): Der urbane Ver-
I-REF	dichtungsraum am Golf von Neapel.
I-REF	Trends und Chancen einer wirtschafts-
I-REF	räumlichen Entwicklung. In: POPP, H. u.
I-REF	F. TICHY (Hrsg.): Möglichkeiten, Gren-
I-REF	zen und Schäden der Entwicklung in
I-REF	den Küstenräumen des Mittelmeerge-
I-REF	bietes. Erlanger Geographische Arbei-
I-REF	ten, Sonderband 17..
B-REF	WAGNER, H.-G. (2001): Mittelmeerraum.
I-REF	Wissenschaftl. Länderkdn. Darmstadt.
