B-REF	Algazi, Gadi (2007): Eine gelernte Lebensweise: Figurationen des Gelehrtenlebens zwischen
I-REF	Mittelalter und Früher Neuzeit. Berichte zur Wissenschaftsgeschichte 30 (2007), S. 107-118
B-REF	Bauschke-Urban, Carola/ Kamphans, Marion/Sagebiel, Felizitas (Hrsg.) (2010): Subversion
I-REF	und Intervention. Wissenschaft und Geschlechter(un)ordnung. Opladen
B-REF	Beaufays, Sandra (2012): Der Doktortitel zwischen Status und Qualifikation, in: Huber,
I-REF	Natalie/ Schelling, Anna/ Hornborstel, Stefan (Hrsg.): Institut für Forschungsinformation und
I-REF	Qualitätssicherung. Berlin, S. 163-172
B-REF	Beaufays, Sandra/ Engels, Anita/ Kahlert, Heike (Hrsg.) (2012): Einfach Spitze? Neue
I-REF	Geschlechterperspektiven auf Karrieren in der Wissenschaft. Frankfurt/New York
B-REF	Bourdieu, Pierre (2001): Meditationen. Zur Kritik der scholastischen Vernunft. Frankfurt am
I-REF	Main
B-REF	Bourdieu, Pierre (1998): Praktische Vernunft. Zur Theorie des Handelns. Frankfurt am Main
B-REF	Bourdieu, Pierre (1997): Sozialer Sinn. Kritik der theoretischen Vernunft. Frankfurt am Main
B-REF	Bourdieu, Pierre (1985): Sozialer Raum und „Klassen". Frankfurt am Main
B-REF	Dautzenberg, Kirsti/Fay, Doris/Graf, Patricia (Hrsg.) (2013): Aufstieg und Ausstieg. Ein
I-REF	geschlechterspezifischer Blick auf Motive und Arbeitsbedingungen in der Wissenschaft.
I-REF	Wiesbaden
B-REF	Engels, Anita/Beaufays, Sandra/ Nadine Kegen/Stephanie Zuber (2015): Bestenauswahl und
I-REF	Ungleichheit. Eine soziologische Studie zu Wissenschaftlerinnen und Wissenschaftlern in der
I-REF	Exzellenzinitiative. Frankfurt/New York
B-REF	Engler, Steffani (2000): Zum Selbstverständnis von Professoren und der Illusion des
I-REF	wissenschaftlichen Feldes, in: Krais, Beate (Hg.): Wissenschaftskultur und
I-REF	Geschlechterordnung. Über die verborgenen Mechanismen männlicher Dominanz in der
I-REF	akademischen Welt. Frankfurt/New York, S. 121-151
B-REF	Franzmann, Andreas (2012): Die Disziplin der Neugierde: Zum professionalisierten Habitus
I-REF	in den Erfahrungswissenschaften. Bielefeld
B-REF	Hänzi, Denis/ Matthies, Hildegard (2014): Leidenschaft - Pflicht - Not. Antriebsstrukturen und
I-REF	Erfolgskonzeptionen bei Spitzenkräften der Wissenschaft und Wirtschaft, in: Leviathan,
I-REF	Sonderband 29. Baden-Baden, S. 246-264
B-REF	Hess, Johanna/Rusconi, Alessandra/ Solga, Heike (2011): „Wir haben dieselben Ziele ..." -
I-REF	Zur Bedeutung von Paarkonstellationen und Disziplinenzugehörigkeit für Karrieren von
I-REF	Frauen in der Wissenschaft, in: Cornelißen, Waltraud/ Rusconi, Alessandra/ Becker, Ruth
I-REF	(Hrsg.): Berufliche Karrieren von Frauen. Hürdenläufe in Partnerschaft und Arbeitswelt.
I-REF	Wiesbaden, S. 65-104
B-REF	Hofbauer, Johanna (2012): Neue Geschlechterordnungen an Hochschulen? Zur
I-REF	theoretischen Fundierung einer empirischen Untersuchung im Sinne der Bourdieu'schen
I-REF	Feldtheorie, in: Bernhard, Stefan, und Christian Schmidt-Wellenburg (Hrsg.): Feldanalyse als
I-REF	Forschungsprogramm 1: Der programmatische Kern. Wiesbaden, S. 427-451
B-REF	Jungbauer-Gans, Monika/Gross, Christiane (2013): Determinants of Success in Scientific
I-REF	Careers: Findings from the German Academic Labour Market. Zeitschrift für
I-REF	Soziologie/42(1): S. 74-92
B-REF	Könekamp; Bärbel (2007): Chancengleichheit in akademischen Berufen: Beruf und
I-REF	Lebensführung in Naturwissenschaft und Technik. Wiesbaden
B-REF	Koschorke, Albrecht (2012): Wahrheit und Erfindung: Grundzüge einer Allgemeinen
I-REF	Erzähltheorie. Frankfurt am Main
B-REF	Krais, Beate (2000): Das soziale Feld Wissenschaft und die Geschlechterverhältnisse.
I-REF	Theoretische Sondierungen, in: dies. (Hg.): Wissenschaftskultur und Geschlechterordnung.
I-REF	Über die verborgenen Mechanismen männlicher Dominanz in der akademischen Welt.
I-REF	Frankfurt/New York, S. 31-54
B-REF	Lind, Inken (2004): Aufstieg oder Ausstieg? Karrierewege von Wissenschaftlerinnen. Ein
I-REF	Forschungsüberblick. Bielefeld
B-REF	Möller, Christina (2013): Wie offen ist die Universitätsprofessur für soziale Aufsteigerinnen
I-REF	und Aufsteiger? Explorative Analysen über die soziale Herkunft von Professorinnen und
I-REF	Professoren an den nordrhein-westfälischen Universitäten, in: Soziale Welt 64 (4), S. 341-
