B-REF	• Adloff, Frank (2005): Zivilgesellschaft. Theorie und politische Praxis. Frankfurt, New
I-REF	York: Campus Verlag.
B-REF	• Böckenförde, Ernst Wolfgang (1976): Staat, Gesellschaft, Freiheit. Frankfurt a.M.:
I-REF	Suhrkamp.
B-REF	• Bürmann, Jörg (2003): Die Gesellschaft nach der Arbeit. Münster, Hamburg, London,
I-REF	Lit Verlag.
B-REF	• Croissant, Aurel/Hans-Joachim Lauth/Wolfgang Merkel (2000): Zivilgesellschaft und
I-REF	Transformation. In: Wolfgang Merkel (Hrsg.): Systemwechsel 5. Zivilgesellschaft und
I-REF	Transformation. Opladen: Leske+budrich, S. 9-49.
B-REF	• Dahrendorf, Ralf (2003): Auf der Suche nach einer neuen Ordnung: Vorlesungen zur
I-REF	Politik der Freiheit im 21. Jahrhundert. München: C.H. Beck. 4.Auflage 2007
B-REF	• Di Fabio, Udo (2007): Gemeinsinn zwischen Rationalität und Romantik. Rede
I-REF	anlässlich 50 Jahre Aktion Gemeinsinn.
I-REF	URL: http://www.gemeinsinn.de/beitraege/50_Jahre_Gemeinsinn-
I-REF	Rede_diFabio_071017.pdf (Stand: 23.10.2009).
B-REF	• Enquete-Kommission „Zukunft des Bürgerschaftlichen Engagements“ (2002): „Bericht
I-REF	der Enquete-Kommission „Zukunft des Bürgerschaftlichen Engagements“
I-REF	Bürgerschaftliches Engagement: auf dem Weg in eine zukunftsfähige
I-REF	Bürgergesellschaft.“ Deutscher Bundestag, 14. Wahlperiode. Drucksache 14/8900.
B-REF	• Jann, Werner (2005): Governance als Reformstrategie – Vom Wandel und der
I-REF	Bedeutung verwaltungspolitischer Leitbilder. In: Schuppert, Gunnar F. (Hrsg.):
I-REF	Governance Forschung. Vergewisserung über Stand und Entwicklungslinien. Baden-
I-REF	Baden: Nomos, S. 21-44.
B-REF	• Lösch, Bettina (2007): Die neoliberale Hegemonie als Gefahr für die Demokratie. In:
I-REF	Christoph Butterwegge/Bettina Lösch/Ralf Ptak: Kritik des Neoliberalismus. 2.,
I-REF	verbesserte Auflage. Wiesbaden: VS Verlag, 2008, S. 221-283.
B-REF	• Meyer, Thomas (2005): Theorie der Sozialen Demokratie. Wiesbaden: VS-Verlag.
B-REF	• Mielke, Gerd (2001): Sozialdemokratie und Bürgergesellschaft. Anmerkungen zu
I-REF	einer komplizierten Beziehung. In: Blätter für deutsche und internationale Politik.
I-REF	Nr.4/2001, (S. 701-710).
B-REF	• Mielke, Gerd (2007): Auf verlorenem Posten? Parteien in der Bürgergesellschaft. In:
I-REF	Forschungsjournal NSB, Jg.20, 4/2007, ( S. 63-71). S. 63
B-REF	• Rath, Christian (2009): Freiheit ist Ansteckend. In: Die Tageszeitung, 23.09.2009. S.
I-REF	04.
B-REF	• Reimer, Sabine (2006): Die Stärke der Zivilgesellschaft in Deutschland. The Strength
I-REF	of Civil Society in Germany. Berlin: Maecenata Verlag, 2006.
B-REF	• Roth, Roland (2003): Die dunklen Seiten der Zivilgesellschaft. Grenzen einer
I-REF	zivilgesellschaftlichen Fundierung von Demokratie, in: Forschungsjournal NSB, Jg.
I-REF	16, Heft 2, 2003. 59-63.
B-REF	• Rupert Graf Strachwitz (2009): Der zivilgesellschaftliche Mehrwert. Eine Einführung.
I-REF	In: Groschke, Gründinger, et al. (Hg.) (2009): Der zivilgesellschaftliche Mehrwert.
I-REF	Beiträge unterschiedlicher Organisationen. Berlin: Maecenata Institut für
I-REF	Philanthropie und Zivilgesellschaft. Opusculum Nr. 39. URN: urn:nbn:de:0243-
I-REF	122009op396 (S. 5-20).
B-REF	• Thiery, Peter (2008): Zivilgesellschaft. In: Dieter Nohlen/Florian Grotz (Hrsg.): Kleines
I-REF	Lexikon der Politik. Bonn: Bundeszentrale für politische Bildung, S. 655-657.
B-REF	• Wollmann, Hellmut (2008): Politikberatung. In: Dieter Nohlen, Florian Grotz (Hrsg.):
I-REF	Kleines Lexikon der Politik. Bonn: Bundeszentrale für politische Bildung. S. 413-417.
B-REF	• CDU (Hrsg.) (1978): Grundsatzprogramm „Freiheit, Solidarität, Gerechtigkeit“. 26.
I-REF	Bundesparteitag, 23.-25. Oktober 1978, Ludwigshafen. URL:
I-REF	http://www.grundsatzprogramm.cdu.de/doc/1978_Ludwigshafen_Grundsatzprogram
I-REF	m-Freiheit-Solidaritaet-Ger.pdf (Stand: 3.10.09)
B-REF	• CDU (Hrsg.) (1994): Grundsatzprogramm „Freiheit in Verantwortung“. 5.Parteitag,
I-REF	21.-23. Februar 1994, Hamburg. URL:
I-REF	http://www.kas.de/upload/themen/programmatik_der_cdu/programme/
I-REF	1994_Hamburg_Grundsatzprogramm_Freiheit_in_Verantwortung.pdf (Stand:
I-REF	3.10.09)
B-REF	• CSU (Hrsg.) (2001): Aktive Bürgergesellschaft. Damit wird Deutschland menschlicher
I-REF	und Leistungsfähiger.
I-REF	http://www.csu.de/dateien/kommission/grundsatz/Dokumente/021013_beschluss.pdf
I-REF	(Stand: 20.09.09)
B-REF	• CDU (Hrsg.) (2007): Freiheit und Sicherheit. Grundsätze für Deutschland. Das
I-REF	Grundsatzprogramm. Beschlossen vom 21. Parteitag, Hannover, 3.-4. Dezember
I-REF	2007. URL: http://www.grundsatzprogramm.cdu.de/doc/071203-beschluss-
I-REF	grundsatzprogramm-6-navigierbar.pdf (Stand: 03.10.09)
B-REF	• Glück, Alois (2004): Für ein leistungsfähiges und menschliches Deutschland. Über
I-REF	das Konzept einer aktiven Bürgergesellschaft. In: KAS (Hrsg.): Die Politische
I-REF	Meinung, Nr. 414, Mai 2004, S. 11 – 14.
B-REF	• Konrad-Adenauer-Stiftung e.V. (2003): Aufbruch in die Bürgergesellschaft: Weniger
I-REF	Staat – mehr Eigenverantwortung. Grundsatzpapier des Kuratoriums der Konrad-
I-REF	Adenauer-Stiftung.URL: http://www.kas.de/wf/doc/kas_2604-544-1-30.pdf (Stand:
I-REF	27.09.2009).
B-REF	• Konrad-Adenauer-Stiftung e.V. (Hrsg.) (2009): Reader Bürgergesellschaft 2008.
I-REF	Themen zum bürgerschaftlichen Engagement. URL:
I-REF	http://www.kas.de/wf/doc/kas_15778-544-1-30.pdf (Stand: 3.10.09)
B-REF	• Müller, Klaus-Peter (2004): Die Soziale Marktwirtschaft leben. Unternehmer und
I-REF	Manager als Akteure der Bürgergesellschaft. In: KAS (Hrsg.): Die Politische Meinung.
I-REF	Nr. 414, Mai 2004, S. 21 – 24.
B-REF	• Oettinger, Günther H. (2008): Soziale Marktwirtschaft und die Rolle des Staates. Auf
I-REF	die Bürger kommt es an. In: KAS (Hrsg.): Die Politische Meinung, Nr. 463, Juni 2008,
I-REF	S. 50 – 53.
B-REF	• Rödder, Andreas (2008): Was heißt heute konservativ? Das Maß der Mitte im
I-REF	politischen Denken, Entscheiden und Handeln. In: KAS (Hrsg.): Die politische
I-REF	Meinung. Nr. 466, September 2008, S. 59 – 63.
B-REF	• Schmitz, Michael (2003): Bürgergesellschaft in programmatischen Aussagen der
I-REF	Parteien I – SPD und CDU/CSU. Arbeitspapier herausgegeben von der Konrad-
I-REF	Adenauer-Stiftung e.V.. Nr.105, Sankt Augustin 2003.
B-REF	• Uertz, Rudolf (2003): Bürgergesellschaft. Lebendige Demokratie. KAS.
I-REF	URL: http://www.kas.de/wf/de/33.1757/ (Stand: 10.10.09).
B-REF	• Bürsch, Michael MdB (2006): Leitbild Lebendige Bürgergesellschaft. Plädoyer für
I-REF	einen neuen Gesellschaftsvertrag zwischen Staat, Wirtschaft und Gesellschaft.
I-REF	Friedrich-Ebert-Stiftung. Betrifft: Bürgergesellschaft 01.
B-REF	• Friedrich-Ebert-Stiftung: Arbeitskreis „Bürgergesellschaft und aktivierender Staat“.
I-REF	URL: http://www.fes.de/buergergesellschaft/index.htm (Stand: 10.10.2009)
B-REF	• Friedrich-Ebert-Stiftung: Leitbild Bürgergesellschaft.
I-REF	URL: http://www.fes.de/buergergesellschaft/arbeitskreis/leitbild.htm (Stand:
I-REF	19.10.2009)
B-REF	• Schröder, Gerhard/Toni Blair (1999): Der Weg nach vorne für Europas
I-REF	Sozialdemokraten. Ein Vorschlag von Gerhard Schröder und Toni Blair.
I-REF	URL: http://www.glasnost.de/pol/schroederblair.html (Stand: 10.10.2009)
B-REF	• Schröder, Gerhard (2000): Die zivile Bürgergesellschaft. Anregungen zu einer
I-REF	Neubestimmung der Aufgaben von Staat und Gesellschaft. In: Meyer,
I-REF	Thomas/Reinhard Weil (Hrsg.)(2000): Die Bürgergesellschaft Perspektiven für
I-REF	Bürgerbeteiligung und Bürgerkommunikation". Bonn: Verlag J.H.W. Dietz Nachf.
I-REF	GmbH. (185-194).
