B-REF	Barlow, John Perry (1998). Wein ohne Flaschen. Glo-
I-REF	bale Computernetze, Ideen-Ökonomie und Urheber-
I-REF	recht, in: Stefan Bollmann (Hg.): Kursbuch Internet,
I-REF	Hamburg, 83112.
B-REF	Bechtold, Stefan (2001). Fair Use by Design or by Law?
I-REF	Internet: http://www.jura.uni-tuebingen.de/~s-bes1/
I-REF	drm/fair_use_by_design.pdf.
B-REF	Bechtold, Stefan (2002). Vom Urheber- zum
I-REF	Informationsrecht  Implikationen des Digital Rights
I-REF	Management, München.
B-REF	Bechtold, Stefan (2003). The Present and Future of Di-
I-REF	gital Rights Management  Musings on Emerging
I-REF	Legal Problems, in: Eberhard Becker/Willms Buhse/
I-REF	Dirk Günnewig/Niels Rump (Hg.): Digital Rights
I-REF	Management. Technological, Economic, Legal and
I-REF	Political Aspects, Heidelberg/Berlin, 597654.
B-REF	Bechtold, Stefan (2004). Schutz und Identifizierung
I-REF	durch technische Maßnahmen, in: Thomas Hoeren/
I-REF	Ulrich Sieber (Hg.): Handbuch Multimedia-Recht,
I-REF	Teil 7.11 in der 9. Ergänzungslieferung (i. E., vorab
I-REF	vom Autor zugeschickte Fassung. Die Seitenzahlen
I-REF	stimmen nicht denen mit der veröffentlichten Fas-
I-REF	sung überein).
B-REF	Becker, Eberhard/Willms Buhse/Dirk Günnewig/Niels
I-REF	Rump (Hg.) (2003). Digital Rights Management.
I-REF	Technological, Economic, Legal and Political
I-REF	Aspects, Heidelberg/Berlin.
B-REF	Berman, Paul Schiff (2000). Cyberspace and the State
I-REF	Action Debate: The Cultural Value of Applying
I-REF	Constitutional Norms to Private Regulation, in:
I-REF	University of Colorado Law Review, 71, 12631310.
B-REF	Biddle, Peter/Paul England/Marcus Peinado/Bryan
I-REF	Willman (2003). The Darknet and the Future of
I-REF	Content Protection, in: Eberhard Becker/Willms
I-REF	Buhse/Dirk Günnewig/Niels Rump (Hg.): Digital
I-REF	Rights Management. Technological, Economic,
I-REF	Legal and Political Aspects, Heidelberg/Berlin, 344
I-REF	365.
B-REF	Burk, Dan L. (1998). Virtual Exit in the Global Infor-
I-REF	mation Economy, in: Chicago-Kent Law Review,
I-REF	73, 943995.
B-REF	Burk, Dan L./Julie E. Cohen (2001). Fair Use
I-REF	Infrastructure for Rights Management Systems, in:
I-REF	Harvard Journal of Law and Technology, 15(1), 41
I-REF	84.
B-REF	Cheng, Spencer/Avni Rambhia (2003). DRM and
I-REF	Standardization  Can DRM be Standardized?, in:
I-REF	Eberhard Becker/Willms Buhse/Dirk Günnewig/
I-REF	Niels Rump (Hg.): Digital Rights Management.
I-REF	Technological, Economic, Legal and Political
I-REF	Aspects, Heidelberg/Berlin, 162177.
B-REF	Clark, Charles (1996). The Answer to the Machine is in
I-REF	the Machine, in: P. Bernt Hugenholtz (Hg.): The
I-REF	Future of Copyright in a Digital Environment 
I-REF	Proceedings of the Royal Academy Colloquium
I-REF	organized by the Royal Netherland Academy of
I-REF	Science (KNAW) and the Institute for Information
I-REF	Law (Amsterdam, 67 July 1995), The Hague/
I-REF	London/Boston, 139145.
B-REF	Cohen, Julie (2003). DRM and Privacy, in: Com-
I-REF	munications of the ACM. Special Issue: Digital
I-REF	rights management and fair use by design, 46(4),
I-REF	4749.
B-REF	Davidson, Alan/John Morris/Robert Courtney (2002).
I-REF	Strangers in a Strange Land: Public Interest
I-REF	Advocacy and Internet Standards, Center for
I-REF	Democracy and Technology. Internet: http://
I-REF	www.intel.si.umich.edu/tprc/papers/2002/97/
I-REF	Strangers_CDT_to_TPRC.pdf.
B-REF	Davis Jr., David D. (2001). What Digital Rights Ma-
I-REF	nagement Means Today, in: Computers in Libraries,
I-REF	21(6). Internet: http://www.copyright.com/PDFs/
I-REF	ComputerLibraries.pdf.pdf.
B-REF	Dreier, Thomas/Georg Nolte (2003). The German Co-
I-REF	pyright  Yesterday, Today, Tomorrow, in: Eberhard
I-REF	Becker/Willms Buhse/Dirk Günnewig/Niels Rump
I-REF	(Hg.): Digital Rights Management. Technological,
I-REF	Economic, Legal and Political Aspects, Heidelberg/
I-REF	Berlin, 479501.
B-REF	Eichener, Volker/Helmut Voelzkow (1995). Die
I-REF	entwicklungsbegleitende Normung als Schnittstel-
I-REF	le zwischen Forschung und Entwicklung, Technik-
I-REF	folgenabschätzung und technischer Regulierung, in:
I-REF	Renate Martinsen/Georg Simonis (Hg.): Para-
I-REF	digmenwechsel in der Technologiepolitik?, Opladen,
I-REF	253280.
B-REF	Erickson, John S. (2003). Fair use, DRM, and trusted
I-REF	computing, in: Communications of the ACM. Spe-
I-REF	cial Issue: Digital rights management and fair use
I-REF	by design, 46(4), 3439.
B-REF	Felten, Edward W. (2003). A Skeptical View of DRM
I-REF	and Fair Use, in: Communications of the ACM. Spe-
I-REF	cial Issue: Digital rights management and fair use
I-REF	by design, 46(4), 5759.
B-REF	Fetscherin, Marc (2003). Evaluating Consumer
I-REF	Acceptance for Protected Digital Content, in:
I-REF	Eberhard Becker/Willms Buhse/Dirk Günnewig/
I-REF	Niels Rump (Hg.): Digital Rights Management.
I-REF	Technological, Economic, Legal and Political
I-REF	Aspects, Heidelberg/Berlin, 301320.
