B-REF	Allmendinger, Jutta, Leibfried, Stefan, 2003:
I-REF	Education and the welfare state: the four
I-REF	worlds of competence production. In
I-REF	Journal of European Social Policy, 13.
I-REF	Jg., S. 63-81.
B-REF	Esping-Andersen, Gösta, 1990: The Three
I-REF	Worlds of Welfare Capitalism, Princeton,
I-REF	N.J.
B-REF	Ginsburg, Norman, 1992: Divisions of Wel-
I-REF	fare. A Critical Introduction to Compara-
I-REF	tive Social Policy, London.
B-REF	Ferrera, Maurizio, 1998: The Four ‘Social
I-REF	Europes’: Between Universalism and Se-
I-REF	lectivity. In M. Rhodes, Y. Mény, (Hrsg.),
I-REF	The Future of European Welfare. A New
I-REF	Social Contract? 79-96, London.
B-REF	Nüchter, Oliver, Bieräugel, Roland, Glatzer,
I-REF	Wolfgang, Schmid, Alfons, 2010: Der
I-REF	Sozialstaat im Urteil der Bevölkerung,
I-REF	Opladen.
B-REF	Roller, Edeltraud, 1992: Einstellungen der
I-REF	Bürger zum Wohlfahrtsstaat der Bundes-
I-REF	republik Deutschland, Opladen.
B-REF	Scheuer, Angelika, 2012: Breite Zustim-
I-REF	mung für das europäische Modell eines
I-REF	starken Sozialstaats. In Informations-
I-REF	dienst Soziale Indikatoren 47, 12-15.
B-REF	Svallfors, Stefan, 2003: Welfare Regimes
I-REF	and Welfare Opinions: A Comparison of
I-REF	Eight Western Countries. In Social Indi-
I-REF	cators Research, No. 64, 495-520.
B-REF	Svallfors, Stefan (Hrsg.), 2012: Contested
I-REF	Welfare States. Welfare Attitudes in Eu-
I-REF	rope and Beyond, Stanford, CA.
B-REF	Van Oorschot, Wim, Meuleman, Bart, 2012:
I-REF	Welfare Performance and Welfare Sup-
I-REF	port. In S. Svallfors (Hrsg.), Contested
I-REF	Welfare States, 25-57. Stanford, CA.
