B-REF	Aristoteles (1991), Metaphysik Bücher VII – XIV, Hamburg.
B-REF	Berghahn, Klaus (2000), »Ästhetische Utopie und schöner Stil«, in: Friedrich Schiller, Über die
I-REF	ästhetische Erziehung des Menschen, Stuttgart, S. 253–286.
B-REF	Bloch, Ernst (1959), Das Prinzip Hoffnung. Band I, Frankfurt a.M.
B-REF	Boltanski, Luc/Chiapello, Eve (2006), Der neue Geist des Kapitalismus, Konstanz.
B-REF	Dudenredaktion (Hrsg.) (2001), Herkunftswörterbuch – Etymologie der deutschen Sprache, Mannheim.
B-REF	Eisenstadt, Samuel N. (1998), Die Antinomien der Moderne, Frankfurt a.M.
B-REF	Gehlen, Arnold (1962), Der Mensch: Seine Natur und seine Stellung in der Welt, Frankfurt a.M.
B-REF	Habermas, Jürgen (1995), Theorie des kommunikativen Handelns, Band 1, Frankfurt a.M.
B-REF	Heupel, Carl (1998), Einführung, in: Octavio Paz, Das Labyrinth der Einsamkeit, Frankfurt a.M.,
I-REF	S. 9–19.
B-REF	Japers, Karl (1949), Vom Ursprung und Ziel der Geschichte, München.
B-REF	Kant, Immanuel (1903), Werke, Band IV, Berlin.
B-REF	Kleemann, Frank/Matuschek, Ingo/Voß, Günter G. (2003), »Subjektivierung von Arbeit – Ein
I-REF	Überblick zum Stand der Diskussion«, in: Manfred Moldaschl/Günter G. Voß (Hg.), Subjekti-
I-REF	vierung von Arbeit, München/Mering, S. 57–114.
B-REF	Latour, Bruno (1998), Wir sind nie modern gewesen: Versuch einer symmetrischen Anthropologie,
I-REF	Frankfurt a.M.
B-REF	Lohr, Karin/Nickel, Hildegard M. (Hg.) (2005), Subjektivierung von Arbeit. Riskante Chancen, Münster.
B-REF	Lutz, Burkart (1984), Der kurze Traum immerwährender Prosperität – eine Neuinterpretation der industriell-
I-REF	kapitalistischen Entwicklung im Europa des 20. Jahrhunderts, Frankfurt a.M.
B-REF	Marcuse, Herbert (1990), Triebstruktur und Gesellschaft, Frankfurt a.M.
B-REF	Marx, Karl (1971), Die Frühschriften, hg. v. Siegfried Landshut, Stuttgart.
B-REF	Marx, Karl (1983), Grundrisse der Kritik der politischen Ökonomie, in: Marx, Karl/Engels, Friedrich,
I-REF	Werke, Band 42, Berlin.
B-REF	Moldaschl, Manfred/Voß, G. Günter (Hg.) (2003), Subjektivierung von Arbeit, München/Mering.
B-REF	Reckwitz, Andreas (2006), Das hybride Subjekt. Eine Theorie der Subjektkulturen von der bürgerlichen
I-REF	Moderne zur Postmoderne, Weilerswist.
B-REF	Schelling, Friedrich W. J. (2004), Einleitung zu seinem Entwurf eines Systems der Naturphilosophie,
I-REF	Werke 8, Stuttgart 2004.
B-REF	Schiller, Friedrich (2000), Über die ästhetische Erziehung des Menschen, Stuttgart.
B-REF	Schmitt, Carl (1950), Der Nomos der Erde im Völkerrecht des Jus Publicum Europaeum, Berlin.
B-REF	Turner, Frederick J. (1947), Die Grenze. Ihre Bedeutung in der amerikanischen Geschichte, Bremen.
B-REF	Turner, Frederick J. (1962), The frontier in American history, New York.
B-REF	Vasconcelos, Jose (1997), The Cosmic Race – La raza cosmica, Baltimore.
B-REF	Voß, G. Günter./Pongratz, Hans J. (1998), »Der Arbeitskraftunternehmer. Eine neue Grundform
I-REF	der ›Ware Arbeitskraft‹?«, Kölner Zeitschrift für Soziologie und Sozialpsychologie, Jg. 50, H.,
I-REF	S. 131–158.
