B-REF	Acker, Joan (1990): Hierarchies, jobs, bodies: A theory of gendered organization. In:
I-REF	Gender & Society 4, 2, S. 139-158.
B-REF	Ackers, Louise (2004): Managing relationships in peripatetic careers: Scientific mo-
I-REF	bility in the European Union. In: Women’s Studies International Forum 27, 3,
I-REF	S. 189-201.
B-REF	Aldous, Joan (1982): From dual-earner to dual-career families and back. In: Aldous,
I-REF	Joan (Hrsg.): Two paychecks: Life in dual-earner families. Beverly Hills: Sage,
I-REF	S. 11-26.
B-REF	Allmendinger, Jutta/von Stebut, Janina/Fuchs, Stefan/Brückner, Hannah (1999): Eine
I-REF	Liga für sich? Berufliche Werdegänge von Wissenschaftlerinnen in der Max-
I-REF	Planck-Gesellschaft. In: Neusel, Ayla/Wetterer, Angelika (Hrsg.): Vielfältige
I-REF	Verschiedenheiten: Geschlechterverhältnisse in Studium, Hochschule und Beruf.
I-REF	Frankfurt/Main: Campus, S. 193-220.
B-REF	Allmendinger, Jutta/Podsiadlowski, Astrid (2001): Segregation in Organisationen und
I-REF	Arbeitsgruppen. In: Heintz, Bettina (Hrsg.): Geschlechtersoziologie. Opladen:
I-REF	Westdeutscher Verlag, S. 276-307.
B-REF	Andresen, Sünne/Oppen, Maria/Simon, Dagmar (1999): Karrieren und Barrieren im
I-REF	Wissenschaftsbetrieb. Geschlechterdifferenz als Ergebnis von Aushandlungspro-
I-REF	zessen in Organisationen. WZB Discussion Paper P99-601, Berlin. http://
I-REF	bibliothek.wzb.eu/pdf/1999/p99-601.pdf [Zugriff: 31.05.2011]
B-REF	Anger, Christina/Konegen-Grenier, Christiane (2008): Die Entwicklung der Akade-
I-REF	mikerbeschäftigung. In: IW-Trends 35, 1, S. 1-16.
B-REF	Backhaus, Beate/Ninke, Lars/Over, Albert (2002): Brain Drain – Brain Gain: Eine
I-REF	Untersuchung über internationale Berufskarrieren. Stifterverband für die Deutsche
I-REF	Wissenschaft, Essen. http://www.stifterverband.org/publikationen_und_podcasts/
I-REF	positionen_dokumentationen/braindrain_braingain_2002.pdf [Zugriff: 31.05.2011]
B-REF	Bathmann, Nina/Müller, Dagmar/Cornelißen, Waltraud (2011): Karriere, Kinder,
I-REF	Krisen. Warum Karrieren von Frauen in Paarbeziehungen scheitern oder gelin-
I-REF	gen. In: Cornelißen, Waltraud/Rusconi, Alessandra/Becker, Ruth (Hrsg.): Beruf-
I-REF	liche Karrieren von Frauen. Hürdenläufe in Partnerschaft und Arbeitswelt. Wies-
I-REF	baden: VS Verlag, S. 105-149.
B-REF	Beaufaÿs, Sandra (2003): Wie werden Wissenschaftler gemacht? Beobachtungen zur
I-REF	wechselseitigen Konstitution von Geschlecht und Wissenschaft. Bielefeld: tran-
I-REF	script.
B-REF	Beaufaÿs, Sandra (2004). Wissenschaftler und ihre alltägliche Praxis: Ein Einblick in
I-REF	die Geschlechterordnung des wissenschaftlichen Feldes [22 Absätze]. In: Forum
I-REF	Qualitative Sozialforschung (Online-Journal), 5, 2, Art. 10. http://www.
I-REF	qualitative-research.net/index.php/fqs/article/view/613 [Zugriff: 31.05.2011]
B-REF	Beaufaÿs, Sandra (2005): Aus Leistung folgt Elite? Nachwuchsförderung und Exzel-
I-REF	lenz-Konzept. In: Forum Wissenschaft 2005, 2, S. 54-57.
B-REF	Beck-Gernsheim, Elisabeth (1983): Vom ‚Dasein für andere‘ zum Anspruch auf ‚ein
I-REF	Stück eigenes Leben‘: Individualisierung im weiblichen Lebenszusammenhang.
I-REF	In: Soziale Welt 34, 3, S. 307-340.
B-REF	Becker, Gary Stanley (1991): A treatise on the family. Cambridge, Massachusetts:
I-REF	Harvard University Press.
