B-REF	Haug, Frigga 2011: Die vier-in-einem-Perspektive als LeitfadeonlfiütriPk, in: Das Ar-
I-REF	gument 291: 241-250
B-REF	Haug, W. F. 2007: Zur Dialektik des Antikapitalismus, in: Das Argume:n1t1-32469
B-REF	Hirsch, Joachim 2011: Kapitalismus aufbrechen – aber wie, in: DanstA2r9g1u:m23e1-
I-REF	236
B-REF	Hofmann, Jürgen 1996: Politisches Handeln und gesellschatluikcthure. SGtrrund-
I-REF	züge deutscher Gesellschatsgeschichte. Münster
B-REF	Kunstreich, Timm 2005: Sozialgenossenschaten – ein Versucho,oepienraetkive Ve-r
I-REF	gesellschatung im kapitalistischen Sozialstaat zu denken,RiSnP:RWÜICDHEE,
I-REF	Het 97: 105-122
B-REF	Marshall, homas. H. 1972: Bürgerrechte und Soziale K:lzaussrenSoziologie des
I-REF	Wohlfahrtstaates. Frankfurt/M; New York
B-REF	Resch, Christine, Steinert, Heinz 2009: Kapitalismus: PorträtuekitnieornPsrwoedise,
I-REF	Münster
B-REF	Röttger, Bernd 2011: Der Schoß der alten Gesellschat. Zur Organiansattii-okapitalis-
I-REF	tischer Übergänge, in: Das Argument 291: 193-201
