B-REF	Al-Hussein, Prinz Zeid Ra`ad Zeid (2005): A Comprehensive Strategy to Eliminate Future Sexual Exploitation and Abuse in
I-REF	United Nations Peacekeeping Operations, New York: United Nations General Assembly.
B-REF	Anderson, Mary B. (1999): Do no Harm. How Aid can Support Peace - or War, Boulder, London: Lynne Rienner Publishers.
B-REF	Apelt, Maja/Dittmer, Cordula (2007): „Under pressure“ - Militärische Männlichkeiten im Zeichen neuer Kriege und ver-
I-REF	änderter Geschlechterverhältnisse”, in: Bereswill, Mechthild/Meuser, Michael/Scholz, Sylka (Hg.): Dimensionen der
I-REF	Kategorie Geschlecht: Der Fall Männlichkeit, Münster: Westfälisches Dampfboot: 68-83.
B-REF	Barnett, Michael N./Finnemore, Martha (1999): “eTh Politics, Power and Pathologies of International Organizations”, in:
I-REF	International Organization, 53:699-732.
B-REF	Batscheider, Tordis (1993): Friedensforschung und Geschlechterverhältnis. Zur Begründung feministischer Fragestellungen in der
I-REF	kritischen Friedensforschung, Marburg: BdWi-Verlag.
B-REF	Batt, Judy/Valenius, Johanna (2006): Gender Mainstreaming: Implementing UNSCR 1325 in ESDP Missions, Paris: EU Insti-
I-REF	tute for Security Studies.
B-REF	Beilstein, Janet (1995): “eTh Role of Women in the United Nations Peacekeeping”, in: Women 2000, 1:1-10.
B-REF	Blagojević, Marina (2004): “Conflict, Gender and Identity: Conflict and Continuity in Serbia“, in,:iSne:iSferifte,rRtu,Rthu(thH(gH.):g.): Gender,
I-REF	Identität und kriegerischer Koniflkt. Das Beispiel des ehemaligen Jugoslawien , Münster: LIT-Verlag: 68-88.
B-REF	Blanchard, Eric M: (2003): “Gender, International Relations, and the Development of Feminist Security eThory”, in: Signs, 28:
I-REF	1289-1312.
B-REF	BMVG (2006): Weißbuch 2006. Zur Sicherheitspolitik Deutschlands und zur Zukunft der Bundeswehr , Berlin: BMVG.
B-REF	BMVG (2007): Sicherheitspolitik, http://www.bmvg.de/portal/a/bmvg, letzter Zugrif: 14.3.2007.
B-REF	BMZ (2006): Berücksichtigung von Genderfragen in der deutschen EZ: Förderung der Gleichberechtigung und Stärkung der
I-REF	Frauen. Kurzfassung der Evaluierung, Bonn: BMZ.
B-REF	Bonacker, oThrsten (2005): Sozialwissenschalftiche Koniflkttheorien , Wiesbaden: VS-Verlag.
B-REF	Brunner, Claudia (2006): “Hegemonic Discourse on Palestinian Women Suicide Bombers and the Logic of Gender”, in: Auga,
I-REF	Ulrike/von Braun, Christina (Hg.): Gender in Coniflcts. Palestine - Israel - Germany , Berlin: LIT Verlag: 171-182.
B-REF	Bundesregierung der Bundesrepublik Deutschland (2004): Umsetzung der Sicherheitsrats-Resolution 1325 (2000). Informa-
I-REF	tionen der Bundesrepublik Deutschland, Berlin: Bundesregierung.
B-REF	Carnahan, Michael/Durch, William/Gilmore, Scott (2006): United Nations Peacekeeping: Economic Impact of Peacekeeping,
I-REF	New York: DPKO.
B-REF	Carpenter, Charli R. (2006): “Recognizing Gender-Based Violence against Civilian Men and Boys in Conflict Situations”, in:
I-REF	Security Dialogue, 37: 83-103.
B-REF	Cockburn, Cynthia (2001): “eTh Gendered Dynamics of Armed Conflict and Political Violence”, in: Moser, Caroline/Clark,
I-REF	Fiona (Hg.): Victims, Perpetrators or Actors? Gender, Armed Coniflct and Political Violence , London, New York: Zed
I-REF	Books: 13-29.
B-REF	Cockburn, Cynthia/Hubic, Meliha (2002): “Gender and the Peacekeeping Military: a View from Bosnian Women’s Organiza-
I-REF	tions”, in: Cockburn, Cynthia/Zarkov, Dubravka (Hg.): eTh Postwar Moment. Militaries, Masculinities and Internatio-
I-REF	nal Peacekeeping. Bosnia and the Netherlands, London: Lawrence & Wishart: 103-121.
B-REF	Connell, Robert W. (2002): “Masculinities, the Reduction of Violence and the Pursuit of Peace”, in: Cockburn, Cynthia/
I-REF	Zarkov, Dubravka (Hg.): eTh Postwar Moment. Militaries, Masculinities and International Peacekeeping. Bosnia and the
I-REF	Netherlands, London: Lawrence & Wishart: 33-40.
B-REF	Council of the European Union (2004): Resolution 1385 (2004)1, Coniflct Prevention and Resolution: the Role of Women , Brüs-
I-REF	sel: Rat der Europäischen Union.
B-REF	Council of the European Union (2005): Implementation of UNSCR 1325 in the Context of ESDP, Brüssel: Rat der Europäischen
I-REF	Union.
B-REF	De Keyser, Véronique (2006): Report on the Situation of Women in Armed Coniflct and eThir Role in the Reconstruction and
I-REF	Democratic Process in Post-coniflct Countries , Strasbourg: Europäische Kommission.
B-REF	DeGroot, Gerard (2002): ‘Wanted: A Few Good Women’. Gender Stereotypes and eThir Implications for Peacekeeping , Brüssel:
I-REF	NATO.
B-REF	Dittmer, Cordula (2007a): Gender Mainstreaming in der Entwicklungszusammenarbeit. Eine feministische Kritik, Saarbrücken:
I-REF	VDM Verlag Dr. Müller.
B-REF	Dittmer, Cordula (2007b): „Soldat, Kämpfer, Sozialarbeiter? Männlichkeit und Militär in Peacekeeping-Einsätzen“, Freiburger
I-REF	Frauenstudien, 20, (im Erscheinen).
B-REF	Dittmer, Cordula/Mangold, Anne (2005): „Die Integration von Frauen in die europäischen Streitkräeft - das Militär zwischen
I-REF	internationalem Recht und nationaler Sicherheitspolitik“, in: Jünemann, Annette/Klement, Carmen (Hg.): Die Gleich-
I-REF	stellungspolitik der Europäischen Union, Baden-Baden: Nomos Verlagsgesellschaft: 65-80.
B-REF	Dittmer, Cordula/Mangold, Anne (2007): „Auf dem Weg zu einer Gleichstellung der Geschlechter? Das Gleichstellungsgesetz für
I-REF	Soldatinnen und Soldaten“, femina politica, 1, 78-88.
B-REF	Department of Peacekeeping Operations (2004): Peacekeeping Best Practice Unit: Gender Resource Package for Peacekeeping
I-REF	Operations, New York: DPKO.
B-REF	Department of Peacekeeping Operations (2005): Gender Mainstreaming in Peacekeeping Operations, New York: DPKO.
B-REF	Duncanson, Claire (2006): Forces for Good: Changing Masculinities in the UK Armed Forces, New York: INSTRAW.
B-REF	Enloe, Cynthia (1993): eTh Morning Aeftr: Sexual Politics at the End of the Cold War , Berkeley: University of California Press.
B-REF	Enloe, Cynthia (2000): Bananas, Beaches & Bases: Making Feminist Sense of International Politics, London: University of
I-REF	California Press.
B-REF	Enloe, Cynthia (2002): “Dismantling Militarism, Decommissioning Masculinities”, in: Cockburn, Cynthia/Zarkov, Dubrav-
I-REF	ka (Hg.): eTh Postwar Moment. Militaries, Masculinities and International Peacekeeping. Bosnia and the Netherlands ,
I-REF	London: Lawrence & Wishart: 22-32.
B-REF	Europäisches Parlament (2005): European Parliament Resolution on the Follow-up to the Fourth World Conference on Women
I-REF	- Platform for Action (Beijing + 10), Strasbourg: Europäisches Parlament.
B-REF	European Union Military Commitee (2005): Military Advice on Implementation of UNSCR 1325 in the context of ESDP, Stras-
I-REF	bourg: Europäisches Parlament.
B-REF	Fagan, Honor (2000): “Women, War and Peace: Engendering Conflict in Post-structuralist Perspective”, in: Munck, Ron -
I-REF	aldo/Silva, Purnaka L. de (Hg.): Postmodern Insurgencies. Political Violence, Identity Formation and Peacemaking in
I-REF	Comparative Perspective, Basingstoke: Macmillan Press: 201-216.
B-REF	Farr, Vanessa (2002): Gendering Demilitarization as a Peacebuilding Tool, Bonn: BICC.
B-REF	Feministisches Institut der Heinrich-Böll-Stiuftng (2006): Frieden und Sicherheit für alle. Eine feministische Kritik der gegen-
I-REF	wärtigen Sicherheitspolitik, Berlin: Böll-Stiuftng.
B-REF	Feth, Anja (2004): Human Security = Women`s Security? Keine nachhaltige Sicherheit ohne Geschlechterperspektive. Zur Klä-
I-REF	rung von „Sicherheit’“ in der internationalen Politik, Berlin: Feministisches Institut der Heinrich-Böll-Stiuftng.
B-REF	Frevert, Ute (1990): „ ‚Wo du hingehst‘ – Aufbrüche im Verhältnis der Geschlechter“, in: Nitschke, August/Ritter, Gerhard
I-REF	A./Peukert, Detlev/Bruch, Rüdiger vom (Hg.): Jahrhundertwende. Der Aurfbuch in die Moderne 1880-1930 , Reinbek
I-REF	bei Hamburg: Rowohlt: 89-118.
B-REF	Frevert, Ute (2001): Die kasernierte Nation, München: Beck.
B-REF	Funder, Maria (2005): „Die Konflikttheorie feministischer eThorien“, in: Bonacker, oThrsten (Hg.): Sozialwissenschalftiche
I-REF	Koniflkttheorien . Eine Einführung, Wiesbaden: VS-Verlag: 293-318.
B-REF	Gantzel, Klaus Jürgen (2002): Neue Kriege? Neue Kämpfer?, Hamburg: AKUF.
B-REF	gaps - gender action for peace and security (2007): Report on Involving Men in the Implementation of UN Security Council
I-REF	Resolution 1325 on Women, Peace and Security. London: gaps
B-REF	Goldstein, Joshua S. (2001): War and Gender. How Gender Shapes the War System and Vice Versa, Cambridge: Cambridge
I-REF	University Press.
B-REF	Haartje, Maren (2003): „Wer kennt 1325? Eine UNO-Resolution und die schwierige Umsetzung“, in: Focus on Gender and
I-REF	Peacebuilding, 1: o.S.
B-REF	Hacker, Hanna (1998): Gewalt ist: keine Frau. Der Akteurin oder eine Geschichte der Transgression, Königstein/Taunus: Hel-
I-REF	mer.
B-REF	Handrahan, Lori (2004): “Conflict, Gender, Ethnicity and Post-Conflict”, in: Security Dialogue, Special Issue on Gender and
I-REF	Security, 35: 429-445.
B-REF	Harders, Cilja (2004a): „Krieg und Frieden: Feministische Positionen“, in: Becker, Ruth/Kortendieck, Beate (Hg.): Handbuch
I-REF	Frauen- und Geschlechterforschung, Wiesbaden: VS-Verlag: 461-466.
B-REF	Harders, Cilja (2004b): „Neue Kriegerinnen“, in: Blätter für deutsche und internationale Politik, 49: 1101-1111.
B-REF	Harders, Cilja (2005):„Geschlecht und Gewaltminderung”, in: Jahn, Egbert/Fischer, Sabine/Sahm, Astrid (Hg.): Die Zukunft
I-REF	des Friedens. Bd. 2. Die Friedens- und Koniflktforschung aus der Perspektive der jüngeren Generation, Wiesbaden: VS-
I-REF	Verlag: 495-518.
B-REF	Higate, Paul (2003): Gender and Peacekeeping. Case Studies: eTh Democratic Republic of the Congo and Sierra Leone, South
I-REF	Africa: ISS Monograph Series.
B-REF	Hinterhuber, Eva (1999): Die Soldatenmütter Sankt Petersburg: zwischen Neotraditionalismus und neuer Widerständigkeit,
I-REF	Hamburg: LIT Verlag.
B-REF	Hromadžic, Azra (2004): „Kriegsvergewaltigungen in Bosnien: alte und neue Erklärungsansätze“, in: Seifert, Ruth (Hg.): Gen-
I-REF	der, Identität und kriegerischer Koniflkt. Das Beispiel des ehemaligen Jugoslawien, Münster: LIT-Verlag: 112-130.
B-REF	Hudson, Heidi (2000): “Mainstreaming Gender in Peacekeeping Operations: Can Africa Learn from International Experi-
I-REF	ence?”, in: African Security Review, 9: 18-33.
B-REF	Hudson, Heidi (2005): “Peacekeeping Trends and their Gender Implications for Regional Peacekeeping Forces in Africa:
I-REF	Progress and Challenges”, in: Mazurana, Dyan/Raven-Roberts, Angela/Parpart, Jane (Hg.): Gender, Coniflct and Peace -
I-REF	keeping, Lanham, Boulder, New York: Rowman & Littleefild: 111-133.
B-REF	Ibáñez, Ana (2001): “El Salvador: War and Untold Stories - Women Guerrillas”, in: Moser, Caroline/Clark, Fiona (Hg.): Vic-
I-REF	tims, Perpetrators or Actors? Gender, Armed Coniflct and Political Violence , London, New York: Zed Books: 115-130.
B-REF	Jacobson, Ruth (2005): “Gender, War, and Peace in Mozambique and Angola: Advances and Absences”, in: Mazurana, Dyan/
I-REF	Raven-Roberts, Angela/Parpart, Jane (Hg.): Gender, Coniflct and Peacekeeping , Lanham, Boulder, New York: Rowman
I-REF	& Littleefild: 134-149.
B-REF	Joos, Yvonne (2004): „Geschlechterverhältnisse in Kriegen und gewaltförmigen Konflikten“, in: beiträge zur feministischen
I-REF	theorie und praxis, 65: 87-100.
B-REF	Kaldor, Mary (1999): New and old wars, Cambridge: Polity Press.
B-REF	Keupp, Heiner/Ahbe, oThmas/Gmür, Wolfgang/Höfer, Renate/Mitzscherlich, Beate/Kraus, Wolfgang/Straus, Florian (2006):
I-REF	Identitätskonstruktionen, Reinbek bei Hamburg: rowohlt enzyklopädie.
B-REF	Köhler, Hannelore (2005): Zivile Koniflktbearbeitung als Friedensstrategie , Oldenburg: Bibliotheks- und Informationssystem
I-REF	der Univ.
B-REF	Kumar, Krishna (2001): Women and Civil War: Impact, Organizations and Actions, Boulder, London: Lynne Rienner.
B-REF	Lock, Peter (2001): Kleinwaefn-Herausforderung für den Weltfrieden . Policy-Paper Nr. 17 der Stiuftng Entwicklung und Frie -
I-REF	den, Bonn: Stiuftng Entwicklung und Frieden.
B-REF	Lorber, Judith (2003): Gender-Paradoxien, Opladen: Leske + Budrich.
B-REF	Luci, Nita (2004): „Das ‚Schweigen der Frauen‘: Genderkonstruktionen und Genderdynamiken im Vor- und Nachkriegs-
I-REF	Kosova“, in: Seifert, Ruth (Hg.): Gender, Identität und kriegerischer Koniflkt . Das Beispiel des ehemaligen Jugoslawien,
I-REF	Münster: LIT-Verlag: 152-170.
B-REF	Mackay, Angela (2005): “Mainstreaming Gender in United Nations Peacekeeping Training: Examples from East Timor, Ethi-
I-REF	opia, and Eritrea”, in: Mazurana, Dyan/Raven-Roberts, Angela/Parpart, Jane (Hg.): Gender, Coniflct and Peacekeeping ,
I-REF	Lanham, Boulder, New York: Rowman & Littleefild: 265-279.
B-REF	Maier, Tanja/Stegmann, Stefanie (2003): „Unter dem Schleier. Zur Instrumentalisierung von Weiblichkeit: Mediale Repräsen-
I-REF	tationen im ‚Krieg gegen den Terror‘“, in: Feministische Studien, 1: 48-57.
B-REF	Martin, Sarah (2005): Must Boys be Boys? Ending Sexual Exploitation & Abuse in UN Peacekeeping Missions, London: Refugees
I-REF	International.
B-REF	Mazurana, Dyan (2005): “Gender and the Causes and Consequences of Armed Conflict”, in: Mazurana, Dyan/Raven-Rob -
I-REF	erts, Angela/Parpart, Jane (Hg.): Gender, Coniflct, and Peacekeeping , Lanham, Boulder, New York: Rowman & Little-
I-REF	eifld: 29-42.
B-REF	Medica Mondiale (1999): Krieg, Geschlecht und Traumatisierung. Erfahrungen und Reeflxionen in der Arbeit mit traumatisier -
I-REF	ten Frauen in Kriegs- und Krisengebieten., o.O.: IKO-Verlag.
B-REF	Mohanty, Chandra Talpade (1988): „Aus westlicher Sicht: Feministische eThorie und koloniale Diskurse“, beiträge zur femi-
I-REF	nistischen theorie & praxis, 23:149-162.
B-REF	Moxon-Browne Edward (1998): “A Future for Peacekeeping?”, in: Moxon-Browne, Edward (Hg.): A Future for Peacekeeping?,
I-REF	London: Macmillan Press LTD: 192-201.
B-REF	Müller, Barbara (2002): Frauen sind nicht (immer) friedliebend, Männer nicht (immer) gewalttätig. Was bietet „gender“ als
I-REF	analytische Kategorie für die entwicklungspolitische Arbeit in gewaltsamen Koniflkten? , Bonn: EED.
B-REF	Münkler, Herfried (2002): Die neuen Kriege, Hamburg: Rowohlt.
B-REF	Ospina, Sofi (2006): A Review and Evaluation of Gender-Related Activities of UN Peacekeeping Operations on Gender Relations
I-REF	in Timor Leste, New York: DPKO HG.
B-REF	Raven-Roberts, Angela (2005): “Gender Mainstreaming in United Nations Peacekeeping Operations: Talking the Talk, Trip-
I-REF	ping over the Walk”, in: Mazurana, Dyan/Raven-Roberts, Angela/Parpart, Jane (Hg.): Gender, Coniflct and Peacekeep -
I-REF	ing, Lanham, Boulder, New York: Rowman & Littleefild: 43-63.
B-REF	Razack, Sherene (2004): Dark rTheats and White Knights: the Somalia Aafir, Peacekeeping and the New Imperialism , Toronto:
I-REF	University of Toronto Press.
B-REF	Rehn, Elisabeth/Sirleaf, Ellen Johnson (2002): Women, War and Peace, New York: UNIFEM.
B-REF	Reimann, Cordula (2000): Koniflktbearbeitung in eThorie und Praxis. Spielt ‘’Gender’’ eine Rolle? , Bonn: Arbeitsstelle Frie-
I-REF	densforschung Bonn.
B-REF	Reimann, Cordula (2004): „Unterstützung von Friedensallianzen: Wer unterstützt wen und wie? Vorüberlegungen aus gen-
I-REF	der-sensitiver Perspektive“, in: Calließ, Jörg (Hg.): Geschlechterverhältnisse in der Überwindung von Gewaltkoniflkten ,
I-REF	Rehberg-Loccum: Evangelische Akademie Loccum: 93-120.
B-REF	Rodenberg, Birte (2003): Gender Mainstreaming in der Entwicklungszusammenarbeit in der Europäischen Kommission. Rah-
I-REF	menbedingungen, Konzepte, Umsetzung, Bonn: BMZ.
B-REF	Seifert, Ruth (1996): „Der weibliche Körper als Symbol und Zeichen. Geschlechtsspezisfiche Gewalt und die kulturelle Kon -
I-REF	struktion des Krieges“, in: Gestrich, Andreas (Hg.): Gewalt im Krieg. Ausübung, Erfahrung und Verweigerung von
I-REF	Gewalt in Kriegen des 20. Jahrhunderts, Münster: LIT Verlag: 13-33.
B-REF	Seifert, Ruth (2001): „Genderdynamiken bei der Entstehung, dem Austrag und der Beilegung kriegerischer Konflikte“, in:
I-REF	Peripherie, 21: 26-47.
B-REF	Seifert, Ruth (2003): Plädoyer für eine Subjekt- und Genderperspektive in der Friedens- und Koniflktforschung , Bonn: AFB-
I-REF	Texte.
B-REF	Sicherheitsrat der Vereinten Nationen (2000): Resolution 1325 on Women, Peace, and Security, New York: United Nations.
B-REF	Skjelsbaek, Inger (2001): “Is Femininity Inherently Peaceful? eTh Construction of Femininity in War”, in: Skjelsbaek, Inger/
I-REF	Smith, Dan (Hg.): Gender, Peace and Coniflct , Oslo: SAGE: 47-67.
B-REF	SPIEGEL ONLINE (2004): „In Gottes Namen. Die Rekruten des Heiligen Krieges“, SPIEGEL ONLINE, http://www.spiegel.
I-REF	de/sptv/magazin/0,1518,289956,00.html, letzter Zugrif 14.3.2007.
B-REF	Stanley, Ruth (2002): Gender in der zivilen Koniflktbearbeitung, - Veröefntlichung zum Werkstattgespräch am 18. Januar 2002
I-REF	in Berlin. Bezug als pdf-Datei über: AFK (Hg.)- Homepage unter: www.bicc.de/coop/afk, letzter Zugrif: 15.3.2007.
B-REF	ehTorin, May Britt (2000): Report on the Participation of Women in Peaceful Coniflct Resolution (200/2025 (INI) , Strasbourg:
I-REF	Europäisches Parlament.
B-REF	Tickner, Ann (1992): Gender in International Relations: Feminist Perspectives on Achieving Global Security, New York: Colum-
I-REF	bia University Press.
B-REF	Turner, Simon (1999): Angry Young Men in Camps: Gender, Age and Class Relations among Burundian Refugees in Tanzania,
I-REF	New York: UNHCR Working Paper Nr. 9.
B-REF	Turshen, Meredeth/Twagiramariya, Clothilde (2001): What Women Do in Wartime: Gender and Coniflct in Africa , London,
I-REF	New York: Zed Books.
B-REF	United Nations Development Program (2003): Gender Approaches in Coniflct and Post Coniflct Situations , New York:
I-REF	UNDP.
B-REF	UNHCR (1985): Executive Committee Reports on Refugee Women: Note on Refugee Women and International Protection. EC/
I-REF	SCP/39, Genf: UNHCR.
B-REF	UNHCR (1999): Refugee Women and a Gender Perspective Approach. EC/49/SC/CRP.22, Genf: Executive Committee of the
I-REF	High Commissioner`s Programme.
B-REF	UNHCR (2006): 2005 Global Refugee Trends, Genf: Field Information and Coordination Support Section. Division of Ope-
I-REF	rational Services.
B-REF	United Nations General Assembly (2004): Report of the Special Committee on Peacekeeping Operations and its Working Group
I-REF	at the 2004 substantive session. New York 29 March-16 April 2004 (A/58/19), New York: United Nations.
B-REF	United Nations Security Council (2004): Women and Peace and Security. Report of the Secretary-General. S/2004/814, 13.
I-REF	Oktober 2004, New York: United Nations Security Council.
B-REF	Vandenberg, Martina (2005): Peacekeeping, Alphabet Soup, and Violence Against Women in the Balkans, in: Mazurana,
I-REF	Dyan/Raven-Roberts, Angela/Parpart, Jane (Hg.): Gender, Coniflct and Peacekeeping , Lanham, Boulder, New York:
I-REF	Rowman & Littleefild: 150-167.
B-REF	Whitworth, Sandra (1998): “Gender, Race and the Politics of Peacekeeping”, in: Moxon-Browne, Edward (Hg.): A Future for
I-REF	Peacekeeping?, London: Macmillan: 176-191.
B-REF	West, Candace/Zimmerman, Don H. (2002): “Doing Gender“, in: Fenstermaker, Sarah/West, Candace (Hg.): Doing Gender,
I-REF	Doing Diefrence: Inequality, Power, and Institutional Change , New York; London: Routledge: 3-24.
B-REF	Whitworth, Sandra (2004): Men, Militarism and UN-Peacekeeping, Boulder, London: Lynne Rienner Publishers.
B-REF	Wisotzki, Simone (2003): „Sicherheit aus feministischer Perspektive“, in: Feministisches Institut der Heinrich-Böll-Stiuftng
I-REF	(Hg.): Feministische eThorieansätze in der Friedens- und Sicherheitspolitik , Berlin: Feministisches Institut der Heinrich-
I-REF	Böll-Stiuftng: 20-28.
B-REF	Wisotzki, Simone (2005): „Gender und Frieden“, in: Jahn, Egbert/Fischer, Sabine/Sahm, Astrid (Hg.): Die Zukunft des Frie -
I-REF	dens. Bd.2 Die Friedens- und Koniflktforschung aus der Perspektive der jüngeren Generation , Wiesbaden: VS-Verlag:
I-REF	111-129.
B-REF	Yuval-Davis, Nira (2001): Geschlecht und Nation, Emmendingen: Verlag die brotsuppe.
B-REF	Zarkov, Dubravka (2002): “Srebrenica Trauma: Masculinity, Military and National Self-Image in Dutch Daily Newspapers”,
I-REF	in: Cockburn, Cynthia/Zarkov, Dubravka (Hg.): eTh Postwar Moment. Militaries, Masculinities and International
I-REF	Peacekeeping. Bosnia and the Netherlands, London: Lawrence & Wishart: 183-203.
