B-REF	Bennett, W. L. (2004). Global Media and Politics: Transnational Communication
I-REF	Regimes and Civic Cultures. Annual Review of Political Science, 7(1), 125-148.
I-REF	doi: 10.1146/annurev.polisci.7.012003.104804
B-REF	Bridy, A. (2012). Copyright Policymaking as Procedural Democratic Process: A
I-REF	Discourse-Theoretic Perspective on ACTA, SOPA, and PIPA. Cardozo Arts & Ent
I-REF	LJ, 30(2), 153-403.
B-REF	Castells, M. (2009). The Power of Identity: The Information Age: Economy, Society, and
I-REF	Culture, Volume II. Malden, MA: Wiley-Blackwell.
B-REF	Coleman, G. (2012). Coding Freedom – The Ethics and Aesthetics of Hacking. New
I-REF	Jersey: Princeton University Press.
B-REF	Deibert, R. J. (2009). The geopolitics of internet control: Censorship, sovereignty,
I-REF	and cyberspace. In A. Chadwick & P. N. Howard (Hrsg.), The Routledge
I-REF	Handbook of Internet Politics (S. 323-336). London: Routledge.
B-REF	Demeyer, K., Lievens, E., & Dumortier, J. (2012). Blocking and Removing Illegal
I-REF	Child Sexual Content: Analysis from a Technical and Legal Perspective. Policy
I-REF	& Internet, 4(3-4), 1-23. doi: 10.1002/poi3.8
B-REF	Freedman, D. (2008). The Politics of Media Policy. Cambridge: Polity Press.
B-REF	Determann, L. (1999). Kommunikationsfreiheit im Internet: Freiheitsrechte und
I-REF	gesetzliche Beschränkungen. Baden-Baden: Nomos.
B-REF	Drake, W. J. (2005). Reforming Internet Governance: Perspectives from the Working
I-REF	Group on Internet Governance (WGIG). New York: United Nations Information
I-REF	and Communication Technologies Task Force.
B-REF	Drake, W. J., & Wilson, E. J. (2008). Governing global electronic networks: International
I-REF	perspectives on policy and power. Cambridge, Mass: MIT Press.
B-REF	Gillmor, D. (2014). Do Private Platforms Threaten Public Journalism? In K. McBride
I-REF	& T. Rosenstiel (Hrsg.), The New Ethics of Journalism – Principles for the 21st Century
I-REF	(S. 93-101). London, New Delhi, Singapore, Thousand Oaks: Sage CQ Press.
B-REF	Goldstein, J., & Keohane, R. O. (Hrsg.). (1993a). Ideas and Foreign Policy: Beliefs,
I-REF	Institutions, and Political Change. Ithaca: Cornell University Press.
B-REF	Goldstein, J., & Keohane, R. O. (1993b). Ideas and Foreign Policy: An Analytical
I-REF	Framework. In J. Goldstein & R. O. Keohane (Hrsg.), Ideas and Foreign Policy:
I-REF	Beliefs, Institutions, and Political Change (S. 3-30). Ithaca: Cornell University
I-REF	Press.
B-REF	Haas, E. B. (1990). When knowledge is power. Berkeley: Univ. of California Press.
B-REF	Habermas, J. (1981). Theorie des kommunikativen Handelns. Frankfurt am Main:
I-REF	Suhrkamp.
B-REF	Hands, J. (2011). @ is for Activism: Dissent, Resistance and Rebellion in a Digital Culture.
I-REF	London, New York: Pluto Press.
B-REF	Himanen, P. (2001). Die Hacker-Ethik und der Geist des Informations-Zeitalters.
I-REF	München: Riemann Verlag.
B-REF	Hintz, A., & Milan, S. (2011). User Rights for the Internet Age: Communications
I-REF	Policy According to “Netizens”. In R. Mansell & M. Raboy (Hrsg.), The
I-REF	Handbook of Global Media and Communication Policy (S. 230-241). Chichester,
I-REF	West Sussex, & Malden, MA: Wiley-Blackwell.
B-REF	Horten, M. (2013). A Copyright Masquerade: How Corporate Lobbying Threatens Online
I-REF	Freedoms. London, New York: Zed Books.
B-REF	Jachtenfuchs, M. (1993). Ideen und Interessen: Weltbilder als Kategorien der politischen
I-REF	Analyse. Mannheim: Mannheimer Zentrum für Europäische Sozialforschung
I-REF	(MZES).
B-REF	Jordan, T. (2008). Hacking. Digital Media and Technological Determinism. Cambridge,
I-REF	Malden: Polity Press.
B-REF	Jordana, J., & Levi-Faur, D. (2004). The Politics of Regulation in the Age of Gover-
I-REF	nance. In J. Jordana & D. Levi-Faur (Hrsg.), The Politics of Regulation: Examining
I-REF	Regulatory Institutions and Instruments in the Age of Governance (S. 1-28).
I-REF	Cheltenham: Edward Elgar.
B-REF	Kelty, C. M. (2008). Two bits: The cultural signiicance of free software. Experimental
I-REF	futures. Durham: Duke University Press.
B-REF	Kingdon, J. W. (1984). Agendas, alternatives, and public policies. Boston: Little,
I-REF	Brown.
B-REF	Künzler, M. (2012). ‘It’s the idea, Stupid!’ How Ideas Challenge Broadcasting
I-REF	Liberalization. In N. Just & M. Puppis (Hrsg.), Trends in Communication Policy
I-REF	Research. New Theories, Methods and Subjects. Bristol, UK, & Chicago, USA:
I-REF	Intellect.
B-REF	Levine, D. (2012). Bring in the Nerds: Secrecy, National Security and the Creation
I-REF	of International Intellectual Property Law. Cardozo Arts & Entertainment Law
I-REF	Journal, 30(2), 105-151. Abgerufen von http://www.cardozoaelj.com/wp-
I-REF	content/uploads/2012/07/Levine.pdf
B-REF	Levy, S. (2010). Hackers. Sebastopol: O’Reilly Media.
B-REF	Lievens, E. (2010). Protecting Children in the Digital Era: The Use of Alternative
I-REF	Regulatory Instruments. Boston: Martinus Nijhoff Publishers.
B-REF	Löblich, M., & Wendelin, M. (2012). ICT policy activism on a national level: Ideas,
I-REF	resources and strategies of German civil society in governance processes. New
I-REF	Media & Society, 14(6), S. 899-915. doi: 10.1177/1461444811432427
B-REF	Maher, K. (25. Februar 2013). The New Westphalian Web. Abgerufen von http://
I-REF	www.foreignpolicy.com/articles/2013/02/25/the_new_westphalian_web
B-REF	McCourt, T., & Burkart, P. (2003). When Creators, Corporations and Consumers
I-REF	Collide: Napster and the Development of Online Music Distribution. Media,
I-REF	Culture & Society, 25(3), S. 333-350. doi: 10.1177/0163443703025003003
B-REF	McIntyre, T. J. (2010). Blocking child pornography on the Internet: European
I-REF	Union developments. International Review of Law, Computers & Technology, 24(3),
I-REF	S. 209-221. doi: 10.1080/13600869.2010.522321
B-REF	Mueller, M. L. (2010). Networks and States: The Global Politics of Internet Governance.
I-REF	Cambridge, Mass.: MIT Press.
B-REF	Murray, L. J., Piper, S. T., & Robertson, K. (2014). Putting Intellectual Property in
I-REF	its Place: Rights Discourses, Creative Labor, and the Everyday. Oxford, UK, & New
I-REF	York, NY: Oxford University Press.
B-REF	Raboy, M., & Padovani, C. (2010). Mapping Global Media Policy: Concepts,
I-REF	Frameworks, Methods. Communication, Culture & Critique, 3(2), 150–169.
I-REF	doi: 10.1111/j.1753-9137.2010.01064.x
B-REF	Sabatier, P. A. (1987). Knowledge, Policy-Oriented Learning, and Policy
I-REF	Change: An Advocacy Coalition Framework. Science Communication, 8(4),
I-REF	649-692. doi: 10.1177/0164025987008004005
B-REF	Sabatier, P. A., & Jenkins-Smith, H. C. (1999). The Advocacy Coalition Framework:
I-REF	An Assessment. In P. A. Sabatier (Hrsg.), Theories of the Policy Process (S. 117-
I-REF	168). Boulder: Westview Press.
B-REF	Sabatier, P. A., & Weible, C. M. (2007). The Advocacy Coalition Framework:
I-REF	Innovations and Clariications. In P. A. Sabatier (HrsTgh.)e,ories of the Policy
I-REF	Process (S. 189-220). Boulder: Westview Press.
B-REF	Sell, S. K. (2013). Revenge of the “Nerds”: Collective Action against Intellectual
I-REF	Property Maximalism in the Global Information Age. International Studies
I-REF	Review, 15(1), 67-85. doi: 10.1111/misr.12021
B-REF	Singh, J. P. (2013). Information Technologies, Meta-power, and Transformations
I-REF	in Global Politics. International Studies Review, 15(1), 5-29. doi: 10.1111/
I-REF	misr.12025
B-REF	van Eeten, M. J., & Mueller, M. L. (2013). Where is the governance in Internetgo-
I-REF	vernance? New Media & Society, 15(5), 720-736. doi: 10.1177/1461444812462850
B-REF	Weible, C. M., & Sabatier, P. A. (2007). A Guide to the Advocacy Coalition
I-REF	Framework. In F. Fischer, G. Miller, & M. S. Sidney (Hrsg.), Handbook of Public
I-REF	Policy Analysis: Theory, Politics, and Methods (S. 123-137). Boca Raton: CRC,
I-REF	Taylor & Francis.
B-REF	Weible, C. M., Sabatier, P. A., Jenkins-Smith, H. C., Nohrstedt, D., Henry,
I-REF	A. D., & deLeon, P. (2011). A Quarter Century of the Advocacy Coalition
I-REF	Framework: An Introduction to the Special Issue. Policy Studies Journal, 39(3),
I-REF	349-360. doi: 10.1111/j.1541-0072.2011.00412.x
B-REF	Zahariadis, N. (2007). The multiple streams framework: Structure, limitations,
I-REF	prospects. In P. A. Sabatier (Hrsg.), Theories of the Policy Process (S. 65-92).
I-REF	Boulder: Westview Press.
