B-REF	Antonovsky, Aaron (1997), Salutogenese. Zur Entmystifizierung der Gesundheit, hg. v. Alexa Franke,
I-REF	Tübingen.
B-REF	Aretz, Hans-Jürgen/Hansen, Katrin (2002), Diversity und Diversity Management im Unternehmen. Eine
I-REF	Analyse aus systemtheoretischer Sicht, Münster/Hamburg/London.
B-REF	Bambach, Marco/Kuhn, Christine (2006), »Menschliche Vielfalt birgt Chancen«, Neue Caritas,
I-REF	Jg. 107, H. 11, S. 23- 25.
B-REF	Barker, Roger G. (1968), Ecological Psychology: Concepts and Methods for Studying the Environment of
I-REF	Human Behavior, Stanford, Ca.
B-REF	Barker, Roger G. u.a. (1978), Habitats, Environments, and Human Behavior: Studies in Ecological Psychology
I-REF	and Eco-Behavioral Science from the Midwest Psychological Field Station, 1947- 1972, San Francisco.
B-REF	Bartz, Elke (2006), »Das Persönliche Budget. Ein Handbuch für Leistungsberechtigte. Von A wie
I-REF	Antragstellung bis Z wie Zielvereinbarung«, in: www.forsea.de (1. Juli 2007).
B-REF	Bericht der Bundesregierung (2004), Über die Lage behinderter Menschen und die Entwicklung ihrer Teil-
I-REF	habe, Deutscher Bundestag Drucksache 15/4575 vom 18. Dezember 2004.
B-REF	Bronfenbrenner, Urie (1981), Die Ökologie der menschlichen Entwicklung. Natürliche und geplante Experi-
I-REF	mente, Stuttgart.
B-REF	Clark, John/Newman, Janet (1997), The Managerial State. Power, Politics and Ideology in the Remaking of
I-REF	Social Welfare, London.
B-REF	Cox, Taylor H. (1993), Cultural »diversity« in Organizations. Theory, Research and Practice, San Francisco.
B-REF	Department of Health (2005), »Community Care Statistics 2003- 04. Referrals, Assessments and
I-REF	Packages of Care for Adults: Report of Findings from the 2003- 04 RAP Collection –Infor-
I-REF	mation for England for the Period 1 April 2003 to 31 March 2004«, in:
I-REF	http://www.dh.gov.uk/PublicationsAndStatistics/Publications/PublicationsStatistics/Article
I-REF	(1. Juli 2007).
B-REF	Gerber, Uwe/von Stünzner, Wilfried (1999), »Entstehung, Entwicklung und Aufgaben der Ge-
I-REF	sundheitswissenschaften«, in: Hurrelmann, Klaus (Hg.), Gesundheitswissenschaften, Berlin/
I-REF	Heidelberg/New York, S. 9- 64.
B-REF	Gilbert, Jacqueline A./Stead, Bette A./Ivancevich, John M. (1999), »›Diversity Management‹: A
I-REF	New Organizational Paradigm«, Journal of Business Ethics, Jg. 21, S. 61- 76.
B-REF	Goffman, Erving (1963), Stigma. Über Techniken der Bewältigung beschädigter Identität, Frankfurt a.M.
B-REF	Greve, Werner (2005), »Die Entwicklung von Selbst und Persönlichkeit im Erwachsenenalter«, in:
I-REF	Filipp, Sigrun-Heide/Staudinger, Ursula M. (Hg.), Entwicklungspsychologie des mittleren und höheren
I-REF	Erwachsenenalters. Enzyklopädie der Psychologie, Bd. 6, Göttingen, S. 343- 380.
B-REF	Health Research Board Ireland (Hg.)(2003), National Intellectual Disability Database. Annual Report of
I-REF	the National Intellectual Disability Database Committee 2001, Dublin.
B-REF	Jackson, Susan E. (1996), »The Consequences of Diversity in Multidisciplinary Work Teams«, in:
I-REF	West, Michael A. (Hg.), Handbook of Work Group Psychology, Chichester, S. 53- 75.
B-REF	Kaminski, Gerhard (1989), »Behinderung in ökologisch-psychologischer Perspektive«, in: Neu-
I-REF	mann, Johannes (Hg.), »Behinderung«. Von der Vielfalt eines Begriffs und dem Umgang damit,
I-REF	Tübingen, S. 44- 74.
B-REF	Kruse, Andreas (2006), »Kompetenzformen bei älteren Menschen mit geistiger Behinderung«, in:
I-REF	Krüger, Fritz/Degen, Johannes (Hg.), Das Alter behinderter Menschen, Freiburg i.Br., S. 118- 146.
B-REF	Lawton, M. Powell (1989), »Three Functions of the Residential Environment«, in: Pastalan, Leon
I-REF	A./Cowart, Marie E. (Hg.), Lifestyles and Housing of Older Adults: The Florida Experience, New
I-REF	York, S. 35- 50.
B-REF	Lawton, M. Powell/Nahemow, L. (1973), »Ecology and the Aging Process«, in: Eisdorfer, C./
I-REF	Lawton, M. P. (Hg.), The Psychology of Adult Development and Aging, Washington, DC, S. 619- 674.
B-REF	Luhmann, Niklas (1994), Soziologische Aufklärung, 4. Beiträge zur funktionalen Differenzierung der Gesell-
I-REF	schaft, Opladen.
B-REF	Mead, Georg Herbert (1934), Mind, Self, and Society, Chicago.
B-REF	Metzler, Heidrun/Wacker, Elisabeth (2001), »Behinderung«, in: Otto, Hans-Uwe/Thiersch, Hans
I-REF	(Hg.), Handbuch Sozialarbeit/Sozialpädagogik, Neuwied/Kriftel, S. 118- 139.
B-REF	Parsons, Talcott (1969), >Full Citizenship for the Negro American?«, in: Ders., Politics and Social
I-REF	Structure, New York, S. 252- 291.
B-REF	Ratzka, Adolf (1996), »Betreuung oder Selbstbestimmung: Zur Lage von Menschen mit Behinde-
I-REF	rungen in Schweden«, in: http://www.independentliving.org/docs4/ratzka96a.html (15.
I-REF	August 2002).
B-REF	Rhodes, Jennifer M. (1999), »Making the Business Case for Diversity in American Companies«,
I-REF	Personalführung, Jg. 35, H. 5, S. 22- 26.
B-REF	Rizzi, Elisabeth (2006), »Am besten leben Behinderte in Dänemark. Assistenzmodelle in anderen
I-REF	Ländern«, Curviva, H. 10, S. 6- 11.
B-REF	Socialstyrelsen (National Board of Health and Welfare)(2002), »Social Services in Sweden 1999.
I-REF	Needs – Interventions – Development«, in: www.sos.se/fulltext/0077-018/kap6.htm (20.August 2002).
B-REF	SGB IX - Sozialgesetzbuch – Neuntes Buch – Rehabilitation und Teilhabe behinderter Menschen,
I-REF	19. Juni 2001, Bundesgesetzesblatt I, 1046.
B-REF	Steinhauer, Regine (Hg.)(2000), Managing Diversity, Berlin.
B-REF	Thomas, R. Roosevelt (1996), Redefinig Diversity, New York.
B-REF	Thomas, R. Roosevelt/Woodruff, Marjorie I. (1999), Building a House for Diversity, New York.
B-REF	Uexküll, Jacob von (1909), Umwelt und Innenwelt der Tiere, Berlin.
B-REF	Wacker, Elisabeth (1995), »Wege zur selbständigen Lebensführung als Konsequenz aus einem
I-REF	gewandelten Behinderungsbegriff«, in: Neumann, Johannes (Hg.), »Behinderung«. Von der Viel-
I-REF	falt eines Begriffs und dem Umgang damit, Tübingen, S. 75- 88.
B-REF	Wacker, Elisabeth (2001), »Paradigmenwechsel in der Behindertenhilfe?«, in: Bundesverband der
I-REF	Evangelischen Behindertenhilfe u.a. (Hg.), Paradigmenwechsel in der Behindertenhilfe?, Freiburg/Br.,
I-REF	S. 34- 57.
B-REF	Wacker, Elisabeth (2002a), »Von der Versorgung zur Lebensführung. Wandel der Hilfeplanung in
I-REF	(fremd-)gestalteten Wohnumgebungen«, in: Greving, Heinrich (Hg.), Hilfeplanung und Controlling
