B-REF	Arbeitsmarktverwaltung, 2003: unter: http://www.ams.dk/orlov/ (Stand Oktober 2003).
B-REF	Beschäftigungsministerium, 2001: Hvordan går det med ligelønnen? unter:
I-REF	http://www.hkstat.dk/hkwww/SEKTOR/STA/html.nsf/vFILES/Hvordan+gaar+det+med+ligelon
I-REF	nen/$FILE/Notat%20om%20ligelon.doc?OpenElement (Stand Januar 2003).
B-REF	Christensen, Erik, 2003: Feminisme og borgerløn, veröffentlicht unter:
I-REF	http://www.sociologi.dk/db/03papers/156.doc (Stand Oktober 2003).
B-REF	Danmarks Statistik, 1999a: Nyt fra Danmarks Statistik. Nr. 337.
B-REF	Danmarks Statistik, 1999b: Nyt fra Danmarks Statistik. Nr. 486.
B-REF	Danmarks Statistik, 2000: Nyt fra Danmarks Statistik. Nr. 4.
B-REF	Danmarks Statistik, 2001a: Nyt fra Danmarks Statistik. Nr. 429.
B-REF	Danmarks Statistik, 2001b: Nyt fra Danmarks Statistik. Nr. 540.
B-REF	Danmarks Statistik, 2002a: Danmark i tal. Kopenhagen.
B-REF	Danmarks Statistik, 2002b: Nyt fra Danmarks Statistik. Nr. 218.
B-REF	Danmarks Statistik, 2003a: Danmark i tal. Kopenhagen.
B-REF	Danmarks Statistik, 2003b: Nyt fra Danmarks Statistik. Nr. 141.
B-REF	Danmarks Statistik, 2003c: Nyt fra Danmarks Statistik. Nr. 36.
B-REF	Danmarks Statistik, 2003d: Nyt fra Danmarks Statistik. Nr. 287.
B-REF	Danmarks Statistik, 2003e: Nyt fra Danmarks Statistik. Nr. 409.
B-REF	Danmarks Statistik, 2003f: Nyt fra Danmarks Statistik. Nr. 450.
B-REF	Danmarks Statistik, 2004: Nyt fra Danmarks Statistik. Nr. 80.
B-REF	Danmarks Statistik/Gleichstellungsrat, 1999: Kvinder og mænd. Kopenhagen.
B-REF	Dialog mit den Bürgern, 2003: http://europa.eu.int/scadplus/citizens/de/dk/1140.htm (Stand
I-REF	November 2003).
B-REF	Die dänische Frauengesellschaft, 2003: http://www.kvindesamfund.dk/pol_maal.htm (Stand De-
I-REF	zember 2003).
B-REF	Dingeldey, Irene, 2000: Begünstigungen und Belastungen familialer Erwerbs- und
I-REF	Arbeitszeitmuster in Steuer- und Sozialversicherungssystemen – Ein Vergleich zehn
I-REF	europäischer Länder. Opladen: Leske + Budrich.
B-REF	Erwerbs- und Wohnungsverwaltung, 2003: http://www.workindk.dk/Pasningstilbud (Stand Novem-
I-REF	ber 2003).
B-REF	Esping-Andersen, Gøsta, 1990: Three Worlds of Capitalism. Princeton, NJ: Princeton University
I-REF	Press.
B-REF	Esping-Andersen, Gøsta, 1999: Social Foundations of Postindustrial Economies. Oxford: Oxford
I-REF	University Press.
B-REF	Esping-Andersen, Gøsta, 2002: Towards the Good Society, Once Again? in: Esping-Andersen,
I-REF	Gøsta (ed.) Why We need a New Welfare State. Oxford: Oxford University Press, 1-25.
B-REF	Eurobarometer, 1996: Equal opportunities for women and men in Europe? No. 44.3, Bruxelles.
B-REF	Fuhrmann, Nora, 1999: Emanzipation am Arbeitsmarkt: dänische Reformkonzepte in: WIP
I-REF	Occasional Paper 4: 5-16.
B-REF	Gesetz über aktive Arbeitsmarktpolitik (lov om en aktiv arbejdsmarkedspolitik) vom 17.03.2003.
B-REF	Gesetz über aktive Sozialpolitik (lov om aktiv socialpolitik) vom 13.08.2003.
B-REF	Gesetz über individuelles Wohngeld (lov om individuel boligstøtte) vom 05.11.2003.
B-REF	Gesetz über öffentliche Krankenversicherung (lov om offentlig sygesikring) vom 01.07.1998.
B-REF	Gesetz über soziale Dienstleistungen (lov om social service) vom 26.08.2003.
B-REF	Gleichstellungsministerium, 2003: http://www.kige.dk (Stand Dezember 2003).
B-REF	Greve, Bent, 1999: The Changing Universal Welfare Model. The Case of Denmark towards to 21st
I-REF	Century. Roskilde: Roskilde University.
B-REF	Hansen, Brigitte, 1995: Die Entwicklung des dänischen Sozialstaats aus der Sicht der Frauen.
I-REF	Zeitschrift für Frauenforschung, 1-2: 115-132.
B-REF	Kaufmann, Franz-Xaver, 1993: Familienpolitik in Europa“ in: Bundesministerium für Familie und
I-REF	Senioren (Hg.) 40 Jahre Familienpolitik in der Bundesrepublik Deutschland. Rückblick/
I-REF	Ausblick. Neuwied: Luchterhand, 141-168
B-REF	Knudsen, Lisbeth B., 1997: Denmark: The Land of the Vanishing Housewife in: Kaufmann, Franz-
I-REF	Xaver; Kuijsten, Anton; Schulze, Hans-Joachim; Strohmeier, Klaus Peter (eds.) Family Life and
I-REF	Family Policies in Europe. Volume 1. Structures and Trends in the 1980s. Oxford: Clarendon
I-REF	Press, 12-47.
B-REF	Knudsen, Lisbeth B., 1999: Recent Fertility Trends in Denmark – A Discussion of the Impact of
I-REF	Family Policy in a Period with Increasing Fertility. Odense: Odense University
B-REF	Kommunefakta, 2003:
I-REF	http://kommunefakta.netborger.dk/produkt/kfv3/dinkommune.asp?p=netborger (Stand
I-REF	November 2003).
B-REF	Landesvereinigung der Kommunen 2003: http://www.kl.dk.
B-REF	Lewis, Jane/ Ostner, Ilona 1994: Gender and the Evolution of European Social Policy.
I-REF	Arbeitspapier 4, Zentrum für Sozialpolitik, Bremen
B-REF	Lewis, Jane, 2003: Erwerbstätigkeit versus Betreuungsarbeit. in: Gerhard, Ute; Knijn, Trudie;
I-REF	Weckwert, Anja (Hg.) Erwerbstätige Mütter. Ein europäischer Vergleich. München: CH Beck,
I-REF	29-52.
B-REF	Mette Frederiksen, 2003: http://www.mettefrederiksen.dk/kkestatsministre.htm (Stand Dezember
I-REF	2003).
B-REF	Missoc-Info, 2002: Familienleistungen und Familienpolitik in Europa. Dänemark. unter:
I-REF	http://europa.eu.int./employment_social/missoc/missoc_info_de.htm (Stand Oktober 2003).
B-REF	Nordic Social-Statistical Committee, 2004: http://www.nom-nos.dk/nososco.htm (Stand Januar
I-REF	2004).
B-REF	OECD, 1995: Historical Statistics 1960-1993. Paris: OECD.
B-REF	OECD, 2002: Babies and Bosses. Reconciling Work and Family Life. Volume 1. Australia, Den-
I-REF	mark and the Netherlands. Paris: OECD.
B-REF	Pfau-Effinger, Birgit 1998: Arbeitsmarkt- und Familiendynamik in Europa – Theoretische
I-REF	Grundlagen der vergleichenden Analyse. in: Geissler, Birgit; Maier, Frederike; Pfau-Effinger,
I-REF	Birgit (Hg.) FrauenArbeitsMarkt. Der Beitrag der Frauenforschung zur sozio-ökonomischen
I-REF	Theorieentwicklung, Berlin: Ed. Sigma, 177-194.
B-REF	Rostgaard, Tine; Christoffersen, Mogens N.; Weise, Hanne, 2000: Parental leave in Denmark. in:
I-REF	Moss, P.; Deven, F. (eds.) Parental leave: Progress or Pitfall? Research and Policy Issues in
I-REF	Europe. Bruxelles: CBGS Publications, 25-44.
B-REF	Sainsbury, Diane, 1996: Gender, Equality and Welfare States. Cambridge: Cambridge University
I-REF	Press.
B-REF	Siim, Birte, 1999: Towards a gender-sensitive framework for citizenship. Comparing Denmark, Bri-
