B-REF	Allmendinger, Jutta; Leibfried, Stephan, 2002: „Bildungsarmut im
I-REF	Sozialstaat“, in: Günter Burkart; Jürgen Wolf (Hg.), Lebenszeiten.
I-REF	Erkundungen zur Soziologie der Generationen. Martin Kohli
I-REF	zum 60. Geburtstag. Opladen: Leske+Budrich, 287-315.
B-REF	Burckhart, Jacob, 1905/1982: Über das Studium der Geschich-
I-REF	te. Kritische Gesamtausgabe 2000, Bd. 10. München: Beck.
B-REF	Corden, Warner Max, 1997 (1974): Trade Policy and Economic
I-REF	Welfare. Oxford: Clarendon Press.
B-REF	Esping-Andersen, Gösta, 1990: The Three Worlds of Welfare
I-REF	Capitalism. Princeton, NJ: Princeton University Press und
I-REF	Cambridge, UK: Polity.
B-REF	Estevez-Abe, Margarita; Iversen, Torben; Soskice, David, 2001:
I-REF	„Social Protection and the Formation of Skills: A Reinterpretation
I-REF	of the Welfare State“, in: Peter Hall; David Soskice (Hg.), Varieties
I-REF	of Capitalism. The Institutional Foundations of Comparative
I-REF	Advantage. Oxford: Oxford University Press, 145-183.
B-REF	Hancké, Bob, 1998: „Deregulierung und Flexibilität als Wunder-
I-REF	heilmittel. Fragen zur Übertragbarkeit des flexiblen Modells“, WSI-
I-REF	Mitteilungen 4: 255-257.
B-REF	Livingstone, James, 1997: Pragmatism and the Political Economy
I-REF	of Cultural Revolutions, 1850-1940. Chapel Hill und London:
I-REF	University of North Carolina Press.
B-REF	Marshall, T.H., 1992: „Das Recht auf Wohlfahrt“, in: ders. [Elmar
I-REF	Rieger (Hg.)], Bürgerrechte und soziale Klassen. Zur Soziolo-
I-REF	gie des Wohlfahrtsstaates. Frankfurt/New York: Campus, 95-
I-REF	108.
B-REF	Marshall, T.H., 1981: „Afterthought on ‚Value-Problems of Welf-
I-REF	are-Capitalism‘. The ‚Hyphenated Society‘“, in: ders., The Right
I-REF	to Welfare and Other Essays. New York: Free Press, 123-136.
B-REF	Marshall, T.H., 1964: „The Welfare State – A Comparative Study“,
I-REF	in: ders., Class, Citizenship, and Social Development. Garden
I-REF	City, NY: Doubleday, 277-295.
B-REF	Nullmeier, Frank, 2002a: „Wettbewerbskulturen“, in: Michael Mül-
I-REF	ler; Thilo Raufer; Darius Zifonun (Hg.), Der Sinn der Politik.
I-REF	Kulturwissenschaftliche Politikanalysen. Konstanz: UKV
I-REF	Verlagsgesellschaft, 157-175.
B-REF	Nullmeier, Frank, 2002b: „Sozialpolitik als marktregulative Politik“,
I-REF	Zeitschrift für Sozialreform 47, Heft 2: 645-667.
