B-REF	Arntz, M.; Feil, M. und A. Spermann (2003): „Die Arbeitsangebotseffekte
I-REF	der neuen Mini- und Midijobs – eine ex-ante Evaluation“. Mitteilungen
I-REF	aus der Arbeitsmarkt- und Berufsforschung, Jg. 36, H. 3. S. 271-290.
B-REF	Arntz, M.; Clauss, M.; Kraus, M.; Schnabel, R.; Spermann, A. und J. Wie-
I-REF	mers (2007): „Verteilungswirkungen der Hartz-IV-Reform“, mimeo.
B-REF	Becker, I. (2006): „Armut in Deutschland: Bevölkerung unterhalb der Alg
I-REF	II-Grenze“, Arbeitspapier Nr. 3 des Projektes "Soziale Gerechtigkeit", J.
I-REF	W. Goethe Universität Frankfurt a. M.
B-REF	Becker, I.; Frick, J. R.; Grabka, M. ; Hauser, R.; Krause, P.; Wagner, G.
I-REF	(2003): „A Comparison of the Main Household Income Surveys for Ger-
I-REF	many: EVS and SOEP“, in: Becker, I.; Hauser, R. (2003): Reporting on
I-REF	Income Distribution and Poverty. Perspectives from a German and a
I-REF	European Point of View, Berlin.
B-REF	Blos, K. (2006): „Haushalte im Umfeld des SGB II“, IAB-Forschungsbericht
I-REF	Nr. 19/2006, Nürnberg.
B-REF	Bofinger, P.; Dietz, M.; Genders, S. und U. Walwei (2006): „Vorrang für
I-REF	das reguläre Arbeitsverhältnis: Ein Konzept für Existenz sichernde Be-
I-REF	schäftigung im Niedriglohnbereich“, Gutachten für das Sächsische Minis-
I-REF	terium für Wirtschaft und Arbeit (SMWA).
B-REF	Bonin, H.; Rinne, U. und H. Schneider (2007): „Untersuchung der
I-REF	beschäftigungs- und finanzpolitischen Auswirkungen des
I-REF	Bofinger/Walwei-Konzepts zur Neuordnung des Niedriglohnbereichs“, I
I-REF	Z A Research Report No. 11, Bonn.
B-REF	Heckman, J.J. (1979): „Sample Selection Bias as a Specification Error”.
I-REF	Econometrica, 47(1), 153-161.
B-REF	Jacobebbinghaus, P. (2004): „Steuer-Transfer-Mikrosimulation“, in: Hartz-
I-REF	Gesetze : methodische Ansätze zu einer Evaluierung, Baden-Baden:
I-REF	Nomos, S. 73-83.
B-REF	Redmond, G.; Sutherland, H. und Wilson, M. (1998): „The Arithmetic of
I-REF	Tax and Social Security Reform: A User's Guide to Microsimulation –
I-REF	Methods and Analysis”, Cambridge: Cambridge University Press.
B-REF	Sinn, H.-W.; Holzner, C.; Meister, W.; Ochel, W. und M. Werding (2002):
I-REF	„Aktivierende Sozialhilfe: Ein Weg zu mehr Beschäftigung und Wachs-
I-REF	tum“, ifo Schnelldienst 55(9), Sonderausgabe, S. 3–52.
B-REF	Statistik der Bundesagentur für Arbeit (2006): „Grundsicherung für Arbeit-
I-REF	suchende: Wohnsituation und Wohnkosten.“ Nürnberg, Oktober 2006.
B-REF	Statistisches Bundesamt (2005): „Wirtschaftsrechnungen, Einkommens-
I-REF	und Verbrauchsstichprobe – Aufgabe, Methode und Durchführung der
I-REF	EVS 2003“, Fachserie 15, Heft 7.
B-REF	Steiner, V. und P. Jacobebbinghaus (2003): „Reforming social welfare as
I-REF	we know it? A microsimulation study for Germany“, ZEW Discussion pa-
I-REF	per Nr. 03-33, Zentrum für Europäische Wirtschaftsforschung, Mann-
I-REF	heim.
B-REF	SVR – Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen
I-REF	Entwicklung (2006): „Arbeitslosengeld II reformieren – Ein zielgerichte-
I-REF	tes Kombilohnmodell“, Wiesbaden.
