B-REF	Bachmair, Ben ( ) Fernsehkultur. Subjektivität
I-REF	in einer Welt bewegter Bilder. Opladen.
B-REF	Bachmair, Ben ( ) Mediensozialisation im
I-REF	Alltag. In: Mikos, Lothar/ Wegener, Claudia
I-REF	(HgInnen) Qualitative Medienforschung.
I-REF	Konstanz, – .
B-REF	Beauvoir, Simone de ( / Orig. )
I-REF	Das andere Geschlecht. Hamburg.
B-REF	Beck, Ulrich ( / Orig. ) Risikogesellschaft.
I-REF	Auf dem Weg in eine andere Moderne.
I-REF	Frankfurt a. M.
B-REF	Bourdieu, Pierre ( ) Die männliche Herrschaft.
I-REF	In: Dölling, Irene/ Krais, Beate (Hginnen) Ein
I-REF	alltägliches Spiel. Geschlechterkonstruktion in
I-REF	der sozialen Praxis. Frankfurt a. M.
B-REF	Connell, Raewyn W. ( ) Der gemachte Mann.
I-REF	Konstruktion und Krise von Männlichkeiten.
I-REF	Opladen.
B-REF	Fend, Helmut ( ) Gesellschaftliche Bedingungen
I-REF	schulischer Sozialisation. Weinheim.
B-REF	Fludernik, Monika ( ) Einführung in die
I-REF	Erzähltheorie. Darmstadt.
B-REF	Hall, Stuart ( ) Kodieren/ Dekodieren. In:
I-REF	Bromley, Roger u. a. (Hg.) Cultural Studies.
I-REF	Lüneburg, – .
B-REF	Hall, Stuart ( ) Die Zentralität von Kultur:
I-REF	Anmerkungen zu den kulturellen Revolutionen
I-REF	unserer Zeit. In: Hepp, Andreas/ Löffelholz,
I-REF	Martin (Hg.) Grundlagentexte zur transkultu-
I-REF	rellen Kommunikation. Konstanz, – .
B-REF	Hall, Stuart/ Jefferson, Tony (eds.) ( )
I-REF	Resistance through Rituals. Youth Subcultures in
I-REF	Post-war Britain. London.
B-REF	Kress, Gunther/ Van Leeuwen, Theo ( )
I-REF	Reading Images. The Grammar of Visual Design.
I-REF	London.
B-REF	Mannheim, Karl ( / Orig. ) Das Problem
I-REF	der Generation. In: ders.: Wissenssoziologie.
I-REF	Neuwied, – .
B-REF	Mecheril, Paul ( ) Politik der Unreinheit. Über
I-REF	die Anerkennung von Hybridität. Wien.
B-REF	Meuser, Michael ( ) Geschlecht und Männlich-
I-REF	keit. Soziologische Theorie und kulturelle
I-REF	Deutungsmuster. Opladen.
B-REF	Mikos, Lothar ( ) Alltag und Mediatisierung.
I-REF	In: Mikos, Lothar/ Wegener, Claudia (HgInnen)
I-REF	Qualitative Medienforschung.
I-REF	Konstanz, – .
B-REF	Mikos, Lothar/ Feise, Patricia ( ) Im Auge der
I-REF	Kamera. Das Fernsehereignis Big Brother.
I-REF	Berlin.
B-REF	Morse, Janice ( ) Principles of Mixed Methods
I-REF	and Multimethod Research Design. In:
I-REF	Tashakkori, Abbas/ Teddlie, Charles (eds.)
I-REF	Handbook of Mixed Methods in Social and
I-REF	Behavioural Research. London, – .
B-REF	Ortner, Sherry ( ) Is Female to Male as Nature
I-REF	is to Culture? In: Rosaldo, Michelle/ Lamphere,
I-REF	Louise (eds.) Women, Culture and Society.
I-REF	Stanford, – .
B-REF	Paus-Hasebrink, Ingrid ( ) Kinder als
I-REF	Konstrukteure ihrer Alltagsbeziehungen – zur
I-REF	Rolle von »Medienmarken« in Kinder-Peer-
I-REF	Groups. In: SWS-Rundschau, Nr. , – .
B-REF	Pollak, Alexander/ Scheibelhofer, Paul/ Weingärt-
I-REF	ner, Julia ( ) Animationsfilme als Ausdruck
I-REF	jugendlicher Wahrnehmungswelten. Bericht
I-REF	zum Projekt Nr. P -G des
I-REF	österreichischen Wissenschaftsfonds FWF.
I-REF	Wien.
B-REF	Said, Edward W. ( ) Orientalism. New York.
B-REF	Schäfers, Bernhard/ Scherr, Albert ( )
I-REF	Jugendsoziologie. Einführung in Grundlagen
I-REF	und Theorien. Wiesbaden.
B-REF	Strauss, Anselm ( ) Grundlagen qualitativer
I-REF	Sozialforschung. München.
B-REF	Strauss, Anselm/ Corbin, Juliet ( ) Grounded
I-REF	Theory: Grundlagen qualitativer
I-REF	Sozialforschung. Weinheim.
B-REF	Van Leeuwen, Theo ( ) Semiotics and
I-REF	Iconography. In: Van Leeuwen, Theo/ Jewitt,
I-REF	Carey (eds.) Handbook of Visual Analysis.
I-REF	London, – .
B-REF	Weiß, Ralph ( ) Fernsehen im Alltag. Zur
I-REF	Sozialpsychologie der Medienrezeption.
I-REF	Wiesbaden.
