B-REF	Azoulay, Isabelle (2000), Schmerz. Die Entzauberung eines Mythos, Berlin.
B-REF	Brader, Doris/Lewerenz, Julia (2006), »Frauen in Führungspositionen«, IAB Kurzbericht. Aktuelle
I-REF	Analyse aus dem Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit, Nr. 2,
I-REF	24.2.2006, Nürnberg, S. 1–4.
B-REF	Degele, Nina (2006), »Sportives Schmerznormalisieren. Zur Begegnung von Körper- und Sport-
I-REF	soziologie«, in: Gugutzer, Robert (Hg.), body turn. Perspektiven der Soziologie des Körpers und des
I-REF	Sports, Bielefeld, S. 141–161.
B-REF	Degele, Nina (2007), »Schmerz erinnern und Geschlecht vergessen«, Freiburger Frauen Studien 20,
I-REF	S. 121–142.
B-REF	Le Breton, David (2003), Schmerz: eine Kulturgeschichte, Zürich/Berlin.
B-REF	Owen, Linda R. (2006), Distorting the Past: Gender and the Division of Labor in the European Upper
I-REF	Paleolithic, Tübingen.
B-REF	Pease, Allen/Babara Allen (2005), Warum Männer nicht zuhören und Frauen schlecht einparken,
I-REF	München.
B-REF	Wetterer, Angelika (2003), »Rhetorische Modernisierung: Das Verschwinden der Ungleichheit aus
I-REF	dem zeitgenössischen Differenzwissen«, in: Knapp, Gudrun-Axeli/Wetterer, Angelika (Hg.),
I-REF	Achsen der Differenz. Gesellschaftstheorie und feministische Kritik II, Münster, S. 286–319.
