B-REF	Chambers, R. L. (1996). Robust Case-Weighting for Multipurpose Establishment Surveys.
I-REF	Journal of Official Statistics, 12(1), 3-32.
B-REF	Deming, E. & Stephan, F. (1940). On a Least Square Adjustment of a Sampled Frequency
I-REF	Table when Expected Marginal Totals are known. The Annals of Mathematical Statis-
I-REF	tics, 11, 427-444.
B-REF	Hartung, J. & Elpelt B. (1986). Multivariate Statistik. Lehr- und Handbuch der ange-
I-REF	wandten Statistik. München, Wien: Oldenbourg.
B-REF	Merz, J. (1993). ADJUST. Ein Programmpaket zur Hochrechnung von Mikrodaten nach
I-REF	dem Prinzip des minimalen Informationsverlustes. Programm-Handbuch. FFB-
I-REF	Dokumentation Nr. 1.
B-REF	Merz, J. (2004). Kumulation von Mikrodaten – Konzeptionelle Grundlagen und ein Vor-
I-REF	schlag zur Realisierung. Allgemeines Statistisches Archiv, 88, 451-472.
B-REF	Rao, J. N. K. & Singh, A. C. (1997). A Ridge-Shrinkage Method for Range Restricted
I-REF	Weight Calibration in Survey Sampling. In Proceedings of the Section on Survey Re-
I-REF	search Methods (pp. 57-65). Alexandria, VA: American Statistical Association.
B-REF	Rösch, G. (1994). Kriterien der Gewichtung einer nationalen Bevölkerungsstichprobe. In:
I-REF	S. Gabler et al. (Eds.), Gewichtung in der Umfragepraxis (pp. 7-26). Opladen: West-
I-REF	deutscher Verlag.
B-REF	Von der Heyde, C. (1999). Techniken und Möglichkeiten der Realisierung von Random-
I-REF	Stichproben. In: ADM Arbeitskreis Deutscher Markt- und Sozialforschungsinistitute
I-REF	e.V./AG.MA Arbeitsgemeinschaft Media-Analyse e.V. (Eds.), Stichproben-Verfahren in der
I-REF	Umfrageforschung, Eine Darstellung für die Praxis (pp. 35-60). Opladen: Leske + Budrich.
