O	Soziale Probleme	96.41999816894531	95.68914794921875	19.97998046875	165.5542755126953	0
O	Zeitschrift für soziale Probleme und soziale Kontrolle	96.41999816894531	120.0535888671875	13.97998046875	326.0416717529297	1
O	13. Jahrgang, 2002, Heft 1	96.41999816894531	164.03076171875	13.98004150390625	172.0099334716797	2
O	Hans-Günther Heiland (Hrsg.)	96.41999816894531	342.5366516113281	12.0	168.69602966308594	3
O	Variationen von Gewalt: Mädchen – ethnische Konflikte – Amok	96.42001342773438	362.51666259765625	12.0	362.6520080566406	4
O	Editorial: Variationen von Gewalt: Mädchen – ethnische Konflikte – Amok	96.41999816894531	410.39886474609375	10.02001953125	302.3836212158203	5
O	Hans-Günther Heiland	96.43002319335938	424.8896789550781	10.02001953125	92.53462219238281	6
O	Gewaltbereitschaft und Gewalthandeln von Mädchen und jungen Frauen im	96.4200439453125	444.4167785644531	10.02001953125	303.766357421875	7
O	jugendgruppenspezifischen Umfeld	96.4200439453125	455.8796691894531	10.02001953125	142.3640899658203	7
O	Svendy Wittmann	96.4200439453125	470.3704833984375	10.02001953125	69.72921752929688	8
O	Gewaltwahrnehmung und Zugehörigkeit zu einer Freundesgruppe.	96.4200439453125	489.8975830078125	10.02001953125	266.5320129394531	9
O	Ergebnisse einer empirischen Untersuchung zur Gewaltperzeption	96.43008422851562	501.42059326171875	10.02001953125	265.2293701171875	9
O	weiblicher Jugendlicher	96.43008422851562	515.8794555664062	10.02001953125	95.81121826171875	10
O	Mirjam von Felten	96.43008422851562	530.3702392578125	10.02001953125	74.93954467773438	11
O	Jürgen Raithel	96.4300537109375	564.3280639648438	10.02001953125	59.16813659667969	12
O	Ethnisch-kulturelle Konfliktpotenziale unter Jugendlichen im (groß)städtischen Raum	96.4300537109375	549.8973388671875	10.02001953125	343.8664855957031	13
O	Amoklauf in der Schule – Allgemeine Überlegungen aus speziellem Anlass	96.4200439453125	583.8551025390625	10.019989013671875	302.39361572265625	14
O	Tania Lange; Werner Greve	96.4200439453125	598.345947265625	10.019989013671875	113.61683654785156	15
O	Call for Papers	96.4100341796875	637.3719482421875	10.020004272460938	60.029815673828125	16
O	5	493.98358154296875	424.8896789550781	10.02001953125	5.010009765625	17
O	11	488.94354248046875	470.3704833984375	10.02001953125	10.050079345703125	18
O	27	488.95355224609375	530.3702392578125	10.02001953125	10.050079345703125	19
O	54	488.94354248046875	564.3280639648438	10.02001953125	10.050079345703125	20
O	80	488.93353271484375	598.345947265625	10.019989013671875	10.050079345703125	21
O	103	483.9535827636719	637.34375	10.019989013671875	15.030029296875	22
O	Centaurus-Verlag	262.0799865722656	726.8410034179688	10.019996643066406	71.06182861328125	23
O	ISSN 0939-608X	262.8013916015625	738.364013671875	10.019996643066406	69.74920654296875	23
O	Gewaltwahrnehmung und Zugehörigkeit	144.18035888671875	149.2071533203125	15.57940673828125	297.5790100097656	24
O	zu einer Freundesgruppe	199.98109436035156	166.72772216796875	15.57940673828125	185.92457580566406	24
O	Ergebnisse einer empirischen Untersuchung	168.66000366210938	214.76959228515625	12.661865234375	248.6214599609375	25
O	zur Gewaltperzeption weiblicher Jugendlicher	165.78070068359375	229.34979248046875	12.661865234375	254.26858520507812	25
O	von Mirjam von Felten	235.55999755859375	273.136474609375	11.66998291015625	114.81881713867188	26
O	SCHLÜSSELBEGRIFFE:	89.63999938964844	531.4264526367188	10.67791748046875	92.59573364257812	27
O	Abstract	89.63999938964844	569.3299560546875	10.677886962890625	36.84303283691406	28
O	Zusammenfassung	89.63999938964844	315.7099609375	10.67791748046875	83.74569702148438	29
O	Die jüngere Forschung hat verschiedentlich den Nachweis erbracht, dass es sich bei Jugend-	89.63999938964844	335.0465393066406	10.67791748046875	406.6549530029297	30
O	gewalt um ein Gruppenphänomen handelt. Der Beitrag befasst sich mit der Frage, wie weibli-	89.63999938964844	347.7062683105469	10.67791748046875	406.51731872558594	30
O	che Jugendliche Gewalt wahrnehmen und welche Rolle dabei die Zugehörigkeit zu einer	89.63999938964844	360.3659973144531	10.67791748046875	406.66993713378906	30
O	Freundesgruppe spielt. Als Datengrundlage dient eine schriftliche Befragung von 15-jährigen	89.63999938964844	372.9659118652344	10.67791748046875	406.6080780029297	30
O	Schülerinnen einer Schweizer Stadt (Basel). Die Ergebnisse zeigen erstens, dass Schülerinnen,	89.63999938964844	385.6256408691406	10.67791748046875	406.64967346191406	30
O	welche einer Freundesgruppe angehören, Gewalt außerhalb ihres Freundeskreises als weni-	89.63999938964844	398.2853698730469	10.67791748046875	406.61976623535156	30
O	ger schwerwiegend wahrnehmen, tendenziell eine leicht höhere Gewaltbereitschaft zeigen,	89.63999938964844	410.8852844238281	10.67791748046875	406.6154022216797	30
O	sich weniger oft vor Jugendgewalt ängstigen und häufiger Gewalt ausüben und erleiden als	89.63999938964844	423.5450134277344	10.67791748046875	406.6582489013672	30
O	Schülerinnen ohne feste Freundesgruppe. Zweitens wird deutlich, dass mit aufsteigendem Or-	89.63999938964844	436.2047424316406	10.67791748046875	406.64430236816406	30
O	ganisationsgrad der Freundesgruppe sowohl die Täter - als auch die Opfererfahrungen der	89.63999938964844	448.8046569824219	10.67791748046875	406.6570587158203	30
O	weiblichen Jugendlichen zunehmen. Offen bleibt die Frage, inwieweit neben der Zugehörigkeit	89.63999938964844	461.4643859863281	10.67791748046875	406.78199768066406	30
O	zu einer Freundesgruppe weitere Faktoren wie beispielsweise die Bildung die Gewaltwahr-	89.63999938964844	474.18389892578125	10.67791748046875	406.6720428466797	30
O	nehmung der Schülerinnen determinieren und ob die aufgezeigten Ergebnisse Eigenheiten	89.63999938964844	486.7838134765625	10.67791748046875	406.76173400878906	30
O	weiblicher Jugendlicher darstellen oder ob es sich dabei um geschlechtsübergreifende Cha-	89.63999938964844	499.44354248046875	10.67791748046875	406.7052459716797	30
O	rakteristiken handelt.	89.63999938964844	512.103271484375	10.67791748046875	91.41671752929688	30
O	MÄDCHENGEWALT – GEWALTWAHRNEHMUNG – GEWALT –	193.0802001953125	531.4264526367188	10.67791748046875	243.41876220703125	31
O	PEER-GROUP – JUGENDLICHE	193.0802459716797	544.0861206054688	10.6783447265625	127.13810729980469	31
O	Perception of Violence and Peer Group Participation.	178.67999267578125	588.7565307617188	10.677902221679688	228.51132202148438	32
O	Empirical Findings about Perception of Violence among Female Juveniles.	132.4201202392578	601.416259765625	10.677902221679688	321.0567169189453	32
O	Recent research indicates that violent behaviour of young people is a group phenomenon.	89.63999938964844	620.6464233398438	10.677902221679688	406.62184143066406	33
O	Against this backdrop, the article examines the influence of peer group participation on young	89.63999938964844	633.30615234375	10.677902221679688	406.6432647705078	33
O	women’s perceptions of violence. The analyses are based on survey data of fifteen year-old	89.63999938964844	646.0256958007812	10.677902221679688	406.6367645263672	33
