O	Einführung eines Wertemanagementsystems (WMS) in der	113.61869812011719	143.881591796875	13.96337890625	349.73841857910156	0
O	ZF Marine Gruppe	113.61869812011719	159.58343505859375	13.96337890625	112.60781860351562	0
O	Ein Praxisbericht	113.61869812011719	180.4061279296875	11.9857177734375	88.79606628417969	1
O	PETER TRAUTER*	113.61869812011719	209.9696044921875	13.04595947265625	87.43350219726562	2
O	Implementation of a Values Management System in the ZF Marine Group	112.76237487792969	249.57098388671875	10.967041015625	344.0019073486328	3
O	The definition, structuring and introduction of a management system based on values, establishes a	113.61869812011719	270.7340087890625	10.967041015625	368.0240936279297	4
O	basis for the ZF Marine group’s development of a new corporate culture, focused on mutual trust. A	113.61869812011719	282.7198486328125	10.967041015625	368.0426483154297	4
O	values management system should not be seen as an additional management system but as an integral	113.61869812011719	294.7056884765625	10.967041015625	368.01194763183594	4
O	part of the whole management system, placing emphasis on the acting people in a company. The devel-	113.61870574951172	306.6915283203125	10.967041015625	368.1446304321289	4
O	opment of such a culture is considered indispensable in order to achieve Business Excellence and	113.61869812011719	318.6773681640625	10.967041015625	368.1929168701172	4
O	therewith indispensable for a long term survival in global competition.	113.61868286132812	330.6632080078125	10.967010498046875	249.29629516601562	4
O	Keywords: values management system, trust culture, business excellence	113.61868286132812	351.6387023925781	10.967010498046875	253.72817993164062	5
O	1.	113.61868286132812	395.4383544921875	10.96697998046875	7.195442199707031	6
O	Unternehmensprofil der ZF Marine Gruppe	141.9947052001953	395.4383544921875	10.96697998046875	202.5166778564453	7
O	Die Unternehmensgruppe der ZF Marine1 bestand 2001 aus 7 Unternehmen, angesie-	113.61868286132812	410.5379333496094	10.9676513671875	368.20892333984375	8
O	delt in Deutschland, Italien, Frankreich, Brasilien und den USA. Das Lieferprogramm	113.61819458007812	422.5237731933594	10.96697998046875	367.96484375	8
O	umfasste Schiffsgetriebe für Antriebsleistungen von 10 hp bis 11.000 hp. Die Getriebe	113.61819458007812	434.5096130371094	10.96697998046875	368.0942687988281	8
O	werden in verschiedenen Bereichen eingesetzt. Sie finden in Freizeit- und Arbeitsboo-	113.61819458007812	446.4954528808594	10.96697998046875	368.11395263671875	8
O	ten, bis hin zu großen schnellen Fähren und Behördenbooten (Zoll, Polizei, Küsten-	113.61819458007812	458.4812927246094	10.96697998046875	368.25762939453125	8
O	schutz), ihren Einsatz. Im Bereich der großen Getriebe wurde bereits zu dieser Zeit	113.61819458007812	470.4671325683594	10.96697998046875	368.17205810546875	8
O	der Weltmarkt bedient, im Bereich der kleineren Getriebe erfolgte der Vertrieb nur in	113.61819458007812	482.4529724121094	10.96697998046875	368.1534423828125	8
O	Europa und den USA. Die Gruppe erzielte im Jahre 2001 einen Umsatz von 185	113.61819458007812	494.4388122558594	10.96697998046875	367.99005126953125	8
O	Mio._€ mit 1100 Mitarbeitern. Der Umsatz steigerte sich bis zum Jahr 2006 um >	113.61819458007812	506.42462158203125	10.96697998046875	368.1116943359375	8
O	35%.	113.61709594726562	518.4104614257812	10.96697998046875	21.744277954101562	8
O	2.	113.61709594726562	545.2601318359375	10.96697998046875	7.99932861328125	9
O	Initierungsphase	141.95472717285156	545.2601318359375	10.96697998046875	78.78033447265625	10
O	Auf Einladung des CEO der ZF Marine Gruppe trafen sich in 2001 Führungskräfte	113.61709594726562	560.3604125976562	10.96697998046875	367.9933166503906	11
O	und Human Ressource Manager der Gruppe, um in einem Workshop folgende Frage	113.61709594726562	572.3462524414062	10.96697998046875	368.11181640625	11
O	zu erörtern:	113.61709594726562	584.3320922851562	10.966995239257812	49.787994384765625	11
O	„Welche Veränderungen werden in den nächsten 10 Jahren stattfinden, im tech-	141.96490478515625	602.2604370117188	10.008102416992188	311.5241394042969	12
O	nischen, sozialen, politischen und ökonomischen Umfeld und in welcher Weise	141.96490478515625	613.227294921875	10.008102416992188	311.4891052246094	12
O	werden sich diese Veränderungen auf unsere Unternehmen auswirken?“	141.96490478515625	624.1941528320312	10.008102416992188	278.3572998046875	12
O	________________________	113.61869812011719	635.7501220703125	10.967010498046875	131.81130981445312	12
O	*	113.61869812011719	652.9590454101562	5.9929046630859375	2.5589675903320312	13
O	1	113.61869812011719	686.9385986328125	5.9929046630859375	2.8106689453125	14
O	Peter Trauter, ZF Marine GmbH, Ehlerstrasse 50, D-88046 Friedrichshafen, Tel.: ++49-(0)-	141.96522521972656	652.6566772460938	8.989303588867188	339.74424743652344	15
O	7543-3307, E-Mail: peter.trauter@zf.com, Leiter Finanzen, Controlling, EDV, strategisches Per-	141.96432495117188	662.6051025390625	8.989303588867188	339.7433776855469	15
O	sonalwesen, Projektleiter Einführung WMS in der ZF Marine Gruppe.	141.96432495117188	672.6731567382812	8.989303588867188	244.8712158203125	15
O	Aktueller Stand siehe www.zf.marine.com.	141.96490478515625	686.63623046875	8.989303588867188	144.92642211914062	16
O	zfwu 7/1 (2006), 135-142	93.7822036743164	707.1177978515625	11.224647521972656	99.88983917236328	17
O	135	492.48785400390625	708.2264404296875	10.008102416992188	13.32476806640625	18
O	136	93.7822036743164	708.2264404296875	10.008102416992188	13.320785522460938	19
O		113.61869812011719	587.9826049804688	10.008102416992188	0.0	20
O		113.61869812011719	602.9647827148438	10.008102416992188	0.0	21
O		113.61869812011719	225.413818359375	10.00811767578125	0.0	22
O		113.61869812011719	276.35308837890625	10.00811767578125	0.0	23
O		113.61869812011719	558.0181884765625	10.008087158203125	0.0	24
O		113.61869812011719	573.0003662109375	10.008087158203125	0.0	25
O		113.61869812011719	528.0537109375	10.008087158203125	0.0	26
O		113.61869812011719	543.0360107421875	10.008087158203125	0.0	27
O	3.	113.61869812011719	143.73687744140625	10.967041015625	7.987266540527344	28
O	3.1	113.61869812011719	170.7047119140625	10.967041015625	12.344459533691406	29
O	Kick-Off Workshop	141.94427490234375	143.73687744140625	10.967041015625	90.86489868164062	30
O	Basisergebnisse	141.93658447265625	170.7047119140625	10.967041015625	74.50541687011719	31
O	Unterstützt von Moderatoren, wurden Annahmen für die zu erwartenden Verände-	113.61869812011719	185.804931640625	10.967041015625	368.0098114013672	32
O	rungen erarbeitet und beschrieben. Man erkannte, dass das Unternehmen für diese	113.61869812011719	197.790771484375	10.967041015625	368.17860412597656	32
O	Veränderungen nur teilweise gerüstet ist. Die zentrale Aussage war:	113.61870574951172	209.776611328125	10.967041015625	285.29663848876953	32
O	„Wir sind auf dem Weg eine World Trade Organisation zu werden. In diesem	141.96490478515625	224.7589111328125	10.967041015625	339.74993896484375	33
O	Umfeld werden langfristig nur die besten Unternehmen überleben. Es reicht	141.96490478515625	236.7447509765625	10.967041015625	339.8848571777344	33
