www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Kinderarbeit in den Medien : zwischen	73.69999694824219	203.67633056640625	18.0	326.6999969482422	1
Schutzanspruch, Interessenwahrung und	73.69999694824219	225.2763671875	18.0	352.69200134277344	1
Selbstverwirklichung	73.69999694824219	246.8763427734375	18.0	180.8639678955078	1
Garbas, Melanie	73.69999694824219	268.3463134765625	13.0	95.32899475097656	2
Veröffentlichungsversion / Published Version	73.69999694824219	297.79296875	10.0	197.0399932861328	3
Zeitschriftenartikel / journal article	73.69999694824219	312.626953125	10.0	148.82998657226562	4
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	338.5699768066406	10.0	345.13999938964844	5
Verlag Barbara Budrich	73.69999694824219	353.6339111328125	10.0	103.33000183105469	6
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	396.7811584472656	9.0	184.78795623779297	7
Garbas, M. (2009). Kinderarbeit in den Medien : zwischen Schutzanspruch, Interessenwahrung und	59.527000427246094	407.78814697265625	9.0	395.9729690551758	7
Selbstverwirklichung. Diskurs Kindheits- und Jugendforschung, 4(1), 91-105. http://nbn-resolving.de/urn:nbn:de:0168-	59.527000427246094	418.4106140136719	9.177520751953125	467.4780044555664	7
ssoar-334477	59.527000427246094	429.3881530761719	9.0	55.02599334716797	7
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	8
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	8
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	8
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	8
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	8
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	8
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	8
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	8
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	8
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	8
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	8
