www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Sozialer Wandel im ländlichen Raum Rumäniens:	73.69999694824219	203.67633056640625	18.0	419.9759979248047	1
Ergebnisse einer Fallstudie	73.69999694824219	225.2763671875	18.0	233.81996154785156	1
Benedek, József	73.69999694824219	246.746337890625	13.0	96.05699157714844	2
Veröffentlichungsversion / Published Version	73.69999694824219	276.19293212890625	10.0	197.0399932861328	3
Zeitschriftenartikel / journal article	73.69999694824219	291.02691650390625	10.0	148.82998657226562	4
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	334.1741638183594	9.0	184.78795623779297	5
Benedek, J. (2000). Sozialer Wandel im ländlichen Raum Rumäniens: Ergebnisse einer Fallstudie. Europa Regional,	59.527000427246094	345.0036315917969	9.177520751953125	463.61698150634766	5
8.2000(2), 42-54. http://nbn-resolving.de/urn:nbn:de:0168-ssoar-48259-9	59.527000427246094	355.8036193847656	9.177520751953125	289.5209426879883	5
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	6
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	6
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	6
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	6
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	6
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	6
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	6
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	6
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	6
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	6
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	6
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	6
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	6
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	6
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	6
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	6
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	7
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	7
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	7
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	7
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	7
