www.ssoar.info	401.6929931640625	114.9293212890625	18.0	131.21990966796875	0
Qualifizierungsoffensive: Sprachliche Bildung und	73.69999694824219	203.67633056640625	18.0	431.55003356933594	1
Förderung von Kindern unter Drei	73.69999694824219	225.2763671875	18.0	289.6919403076172	1
Hopf, Michaela; Laier, Mechthild; Nunnenmacher, Sabine	73.69999694824219	246.746337890625	13.0	327.87294006347656	2
Veröffentlichungsversion / Published Version	73.69999694824219	276.19293212890625	10.0	197.0399932861328	3
Zeitschriftenartikel / journal article	73.69999694824219	291.02691650390625	10.0	148.82998657226562	4
Zur Verfügung gestellt in Kooperation mit / provided in cooperation with:	73.69999694824219	316.969970703125	10.0	345.13999938964844	5
Verlag Barbara Budrich	73.69999694824219	332.033935546875	10.0	103.33000183105469	6
Empfohlene Zitierung / Suggested Citation:	59.527000427246094	375.18115234375	9.0	184.78795623779297	7
Hopf, M., Laier, M., & Nunnenmacher, S. (2013). Qualifizierungsoffensive: Sprachliche Bildung und Förderung von	59.527000427246094	386.1881408691406	9.0	453.2488784790039	7
Kindern unter Drei. Diskurs Kindheits- und Jugendforschung, 8(4), 499-506. http://nbn-resolving.de/urn:nbn:de:0168-	59.527000427246094	396.81060791015625	9.177520751953125	463.4729995727539	7
ssoar-392067	59.527000427246094	407.78814697265625	9.0	55.02599334716797	7
Nutzungsbedingungen:	59.527000427246094	567.6153564453125	8.0	89.22400665283203	8
Dieser Text wird unter einer Deposit-Lizenz (Keine	59.527000427246094	577.2535400390625	8.0	228.18997955322266	8
Weiterverbreitung - keine Bearbeitung) zur Verfügung gestellt.	59.527000427246094	586.8535766601562	8.0	228.1879653930664	8
Gewährt wird ein nicht exklusives, nicht übertragbares,	59.527000427246094	596.4535522460938	8.0	228.19001007080078	8
persönliches und beschränktes Recht auf Nutzung dieses	59.527000427246094	606.0535888671875	8.0	228.19001007080078	8
Dokuments. Dieses Dokument ist ausschließlich für	59.527000427246094	615.653564453125	8.0	228.18903350830078	8
den persönlichen, nicht-kommerziellen Gebrauch bestimmt.	59.527000427246094	625.2535400390625	8.0	228.18799591064453	8
Auf sämtlichen Kopien dieses Dokuments müssen alle	59.527000427246094	634.8535766601562	8.0	228.1860122680664	8
Urheberrechtshinweise und sonstigen Hinweise auf gesetzlichen	59.527000427246094	644.4535522460938	8.0	228.19400787353516	8
Schutz beibehalten werden. Sie dürfen dieses Dokument	59.527000427246094	654.0535888671875	8.0	228.18399810791016	8
nicht in irgendeiner Weise abändern, noch dürfen Sie	59.527000427246094	663.653564453125	8.0	228.18897247314453	8
dieses Dokument für öffentliche oder kommerzielle Zwecke	59.527000427246094	673.2535400390625	8.0	228.1860122680664	8
vervielfältigen, öffentlich ausstellen, aufführen, vertreiben oder	59.527000427246094	682.8535766601562	8.0	228.18799591064453	8
anderweitig nutzen.	59.527000427246094	692.4535522460938	8.0	69.33599090576172	8
Mit der Verwendung dieses Dokuments erkennen Sie die	59.527000427246094	702.0535888671875	8.0	228.18500518798828	8
Nutzungsbedingungen an.	59.527000427246094	711.653564453125	8.0	93.36798858642578	8
Terms of use:	304.7229919433594	567.6153564453125	8.0	51.824005126953125	9
This document is made available under Deposit Licence (No	304.7229919433594	577.2535400390625	8.0	228.18399047851562	9
Redistribution - no modifications). We grant a non-exclusive, non-	304.7229919433594	586.8535766601562	8.0	228.19198608398438	9
transferable, individual and limited right to using this document.	304.7229919433594	596.4535522460938	8.0	228.18405151367188	9
This document is solely intended for your personal, non-	304.7229919433594	606.0535888671875	8.0	228.18399047851562	9
commercial use. All of the copies of this documents must retain	304.7229919433594	615.653564453125	8.0	228.18801879882812	9
all copyright information and other information regarding legal	304.7229919433594	625.2535400390625	8.0	228.18399047851562	9
protection. You are not allowed to alter this document in any	304.7229919433594	634.8535766601562	8.0	228.18997192382812	9
way, to copy it for public or commercial purposes, to exhibit the	304.7229919433594	644.4535522460938	8.0	228.18997192382812	9
document in public, to perform, distribute or otherwise use the	304.7229919433594	654.0535888671875	8.0	228.18301391601562	9
document in public.	304.7229919433594	663.653564453125	8.0	68.88800048828125	9
By using this particular document, you accept the above-stated	304.7229919433594	673.2535400390625	8.0	228.18399047851562	9
conditions of use.	304.7229919433594	682.8535766601562	8.0	62.21600341796875	9
